profile_id,n_steps,strategy_buyer,strategy_supplier_1,strategy_supplier_2,agreement_mean,agreement_std,agreement_count,rounds_mean,rounds_std,rounds_count,u_buyer_mean,u_buyer_std,u_buyer_count,u_supplier_avg_mean,u_supplier_avg_std,u_supplier_avg_count,u_supplier_min_mean,u_supplier_min_std,u_supplier_min_count,u_supplier_max_mean,u_supplier_max_std,u_supplier_max_count,welfare_mean,welfare_std,welfare_count,min_utility_mean,min_utility_std,min_utility_count,utility_range_mean,utility_range_std,utility_range_count,pareto_distance_mean,pareto_distance_std,pareto_distance_count,money_left_on_table_mean,money_left_on_table_std,money_left_on_table_count,welfare_regret_mean,welfare_regret_std,welfare_regret_count,nash_gap_mean,nash_gap_std,nash_gap_count,agreement_ci95,rounds_ci95,u_buyer_ci95,u_supplier_avg_ci95,u_supplier_min_ci95,u_supplier_max_ci95,welfare_ci95,min_utility_ci95,utility_range_ci95,pareto_distance_ci95,money_left_on_table_ci95,welfare_regret_ci95,nash_gap_ci95,agreement_boot_ci_low,agreement_boot_ci_high,rounds_boot_ci_low,rounds_boot_ci_high,u_buyer_boot_ci_low,u_buyer_boot_ci_high,u_supplier_avg_boot_ci_low,u_supplier_avg_boot_ci_high,u_supplier_min_boot_ci_low,u_supplier_min_boot_ci_high,u_supplier_max_boot_ci_low,u_supplier_max_boot_ci_high,welfare_boot_ci_low,welfare_boot_ci_high,min_utility_boot_ci_low,min_utility_boot_ci_high,utility_range_boot_ci_low,utility_range_boot_ci_high,pareto_distance_boot_ci_low,pareto_distance_boot_ci_high,money_left_on_table_boot_ci_low,money_left_on_table_boot_ci_high,welfare_regret_boot_ci_low,welfare_regret_boot_ci_high,nash_gap_boot_ci_low,nash_gap_boot_ci_high
M2,20,LinearTBNegotiator,LinearTBNegotiator,ConcederTBNegotiator,0.8,0.4103913408340616,20,3.45,1.190974832912761,20,0.6498375500453217,0.33300497017583974,20,0.5312145939717036,0.27212783689998915,20,0.3796485592124257,0.1944515384901968,20,0.6827806287309814,0.34980413530978144,20,1.7122667379887286,0.8772606439758178,20,0.3796485592124257,0.1944515384901968,20,0.30313206951855587,0.15535259681958458,20,0.2612374124469481,0.4016985306244477,20,0.7514584364610833,0.8772606439758178,20,0.3050090343899236,0.3560708203469666,20,0.7514584364610833,0.8772606439758178,20,0.17986193535452039,0.5219677344333399,0.14594586303105966,0.11926528300815685,0.08522214424512539,0.15330842177118834,0.3844764290473733,0.08522214424512539,0.06808627752606292,0.17605214330385704,0.3844764290473733,0.15605491758358675,0.3844764290473733,0.6487500000000012,0.95,2.95,3.9,0.487551002040164,0.7715524610491898,0.39859589088360814,0.6306786212877753,0.28488460142764305,0.4507215275510127,0.5123071803395731,0.8106357150245378,1.2847427838073802,2.032909703624741,0.28488460142764305,0.4507215275510127,0.2274225789119301,0.3599141874735251,0.11441467619913173,0.40806014869476454,0.4308154708250719,1.1789823906424322,0.17486344471082474,0.47853648729538867,0.4308154708250719,1.178982390642432
M2,20,LinearTBNegotiator,LinearTBNegotiator,GeniusBOABaselineNegotiator,0.55,0.5104177855340404,20,9.95,5.195899192733886,20,0.1945365078555273,0.17989456747849009,20,0.37219101342187744,0.34471875485554926,20,0.2734979423868313,0.2532648639101961,20,0.47088408445692354,0.43617264580090237,20,0.9389185346992821,0.8693320771895886,20,0.194492124377399,0.17994490995986914,20,0.2763919600795246,0.25622773584103326,20,0.511127979603651,0.49479345738462677,20,1.52480663975053,0.8693320771895886,20,0.6189028937008134,0.35285269891505805,20,1.52480663975053,0.8693320771895886,20,0.22370045761428853,2.277203224641093,0.07884227040630604,0.15107965551931438,0.1109982205950246,0.19116109044360413,0.3810015814449348,0.07886433397156788,0.11229675647203628,0.21685279388469747,0.3810015814449348,0.15464451368039386,0.3810015814449348,0.3487500000000011,0.8,7.6,12.05125,0.12404736246249604,0.26502565324855853,0.237117838220948,0.507264188622807,0.1494501176988603,0.37273620213720815,0.29997599380544154,0.684519197771276,0.5982830389043919,1.2795540304941722,0.12398325299408848,0.26500099576070946,0.15089293599431028,0.376791179347696,0.3172501519072927,0.7050058073000091,1.18417114395564,1.86544213554542,0.48064254740591483,0.7571632399957118,1.18417114395564,1.86544213554542
M2,20,LinearTBNegotiator,LinearTBNegotiator,LinearTBNegotiator,0.75,0.4442616583193193,20,5.8,2.375311613906246,20,0.5368395061728395,0.3175867538681712,20,0.5591574310412988,0.3307780679559785,20,0.5424187134192897,0.3209500143604144,20,0.5758961486633077,0.3406061215515425,20,1.655154368255437,0.979142889780128,20,0.5368148486849905,0.31763057137393846,20,0.03908129997831722,0.022975550177604047,20,0.2610730014421589,0.46393889825238216,20,0.8085708061943752,0.9791428897801281,20,0.32819034143081377,0.39742374674512376,20,0.8085708061943752,0.9791428897801281,20,0.19470625648856144,1.0410262143420637,0.13918853179893412,0.1449698801014601,0.14066254569992637,0.1492772145029938,0.42912829200185426,0.13920773566754813,0.010069478835445683,0.20333018712414222,0.4291282920018543,0.17417863666457248,0.4291282920018543,0.55,0.9,4.65,6.7,0.3938666666666667,0.6798123456790124,0.4102460578621048,0.7080688042204926,0.39793178399369117,0.6507839104884889,0.42256033173051843,0.6908980113628997,1.2143587823908764,2.0959499541199977,0.39382228318853835,0.6440592728073294,0.0287380485419801,0.049424551414654336,0.05221460028843178,0.469931402595886,0.47797411679595464,1.2493663920589357,0.1940046405146198,0.5071046093190726,0.47797411679595464,1.2493663920589357
M2,20,LinearTBNegotiator,LinearTBNegotiator,SmartAspirationNegotiator,0.55,0.5104177855340404,20,9.95,5.195899192733886,20,0.1847587300777495,0.17082047351344049,20,0.4009788771489073,0.37143482331701533,20,0.3062749580856577,0.2836829944000315,20,0.49568279621215705,0.4591866522339992,20,0.9867164843755643,0.9136901201474712,20,0.18471434659962122,0.17087081599481954,20,0.3109684496125359,0.28831583623917967,20,0.469931402595886,0.5330252130353282,20,1.4770086900742478,0.9136901201474712,20,0.5995022112821844,0.37085715956590504,20,1.4770086900742478,0.9136901201474712,20,0.22370045761428853,2.277203224641093,0.07486537338205203,0.16278848877290414,0.12432955406967586,0.20124742347613245,0.40044235092786035,0.07488743694731387,0.12635998652881858,0.233608599573387,0.40044235092786035,0.16253531647144262,0.40044235092786035,0.35,0.8,7.698750000000001,12.0,0.11782514024027384,0.25169231991522517,0.2554373878654216,0.546520366432393,0.19511778353570763,0.44522142627309524,0.3157569921951356,0.6756086002291786,0.628699915971117,1.3447330527800117,0.11776103077186624,0.2516676624273761,0.19728988337208705,0.4239409378018023,0.26107300144215884,0.6787898037496131,1.1189921216698004,1.835025258478695,0.45418707138051173,0.7811461361592752,1.1189921216698004,1.9245294005798066
M2,20,LinearTBNegotiator,SmartAspirationNegotiator,BoulwareTBNegotiator,0.4,0.5026246899500346,20,12.3,7.269981539106366,20,0.35919128023629276,0.45047728062179415,20,0.25026620704248037,0.3135453555316391,20,0.1992656688766222,0.24964481318183476,20,0.30126674520833857,0.3774458978814435,20,0.8597236943212536,1.0775679916850724,20,0.1992656688766222,0.24964481318183476,20,0.16004289764406457,0.20073421580274456,20,0.6265752034611813,0.5248869456167602,20,1.6040014801285587,1.0775679916850724,20,0.6510472421043296,0.43737345498598884,20,1.6040014801285587,1.0775679916850724,20,0.2202849828840144,3.1862098916556345,0.19743037307075775,0.1374173108836246,0.10941166341094434,0.1654229583563049,0.47226499483800705,0.10941166341094434,0.08797564898122967,0.23004184661665697,0.47226499483800705,0.1916873682729126,0.47226499483800705,0.2,0.6,9.05,15.25,0.17994131913049205,0.5384412413420934,0.12550299433090098,0.37502941975405985,0.09992919847495865,0.2986021392782857,0.1510767901868433,0.45145670022983386,0.4309473077922939,1.2885000808502132,0.09992919847495865,0.2986021392782857,0.0801685023680588,0.25988589173907173,0.4177168023074542,0.8354336046149085,1.175225093599599,2.032777866657518,0.4759237163883926,0.8250830440580568,1.1752250935995987,2.032777866657518
