time,relative_time,step,negotiator,offer,responses,state,text,data,BoulwareTBNegotiator@0,BoulwareTBNegotiator@1
0.028016334,0.45098039215686275,22,BoulwareTBNegotiator@0,"(9, 1, 7, 'basic')",{},continuing,,,0.9649122807017545,0.15559416209238722
0.028016334,0.45098039215686275,22,BoulwareTBNegotiator@1,"(2, 10, 0, 'standard')",{},continuing,,,0.14165042235217676,0.9649122807017545
0.028772709,0.47058823529411764,23,BoulwareTBNegotiator@0,"(9, 2, 8, 'basic')",{},continuing,,,0.9548408057179987,0.14359974009096818
0.028772709,0.47058823529411764,23,BoulwareTBNegotiator@1,"(0, 10, 5, 'standard')",{},continuing,,,0.20467836257309946,0.9561403508771931
0.029546334,0.49019607843137253,24,BoulwareTBNegotiator@0,"(9, 1, 6, 'basic')",{},continuing,,,0.9473684210526316,0.16953439214483385
0.029546334,0.49019607843137253,24,BoulwareTBNegotiator@1,"(1, 10, 4, 'standard')",{},continuing,,,0.19330734243014946,0.9489503498903418
0.030333334,0.5098039215686274,25,BoulwareTBNegotiator@0,"(9, 2, 7, 'basic')",{},continuing,,,0.937296946068876,0.16176700159856006
0.030333334,0.5098039215686274,25,BoulwareTBNegotiator@1,"(3, 10, 1, 'standard')",{},continuing,,,0.19005847953216376,0.9398432949450084
0.031098334,0.5294117647058824,26,BoulwareTBNegotiator@0,"(9, 4, 9, 'basic')",{},continuing,,,0.9269005847953218,0.14912280701754388
0.031098334,0.5294117647058824,26,BoulwareTBNegotiator@1,"(4, 10, 0, 'standard')",{},continuing,,,0.21572449642625083,0.9298245614035088
0.0318995,0.5490196078431373,27,BoulwareTBNegotiator@0,"(9, 2, 6, 'basic')",{},continuing,,,0.9197530864197532,0.17570723165100666
0.0318995,0.5490196078431373,27,BoulwareTBNegotiator@1,"(2, 10, 5, 'standard')",{},continuing,,,0.22936972059779082,0.9210526315789476
0.032635584,0.5686274509803921,28,BoulwareTBNegotiator@0,"(9, 2, 5, 'basic')",{},continuing,,,0.9022092267706303,0.1874593892137752
0.032635584,0.5686274509803921,28,BoulwareTBNegotiator@1,"(0, 10, 3, 'premium')",{},continuing,,,0.09941520467836258,0.9056793746834728
0.033411167,0.5882352941176471,29,BoulwareTBNegotiator@0,"(9, 1, 8, 'standard')",{},continuing,,,0.8888888888888888,0.25438596491228077
0.033411167,0.5882352941176471,29,BoulwareTBNegotiator@1,"(3, 10, 6, 'standard')",{},continuing,,,0.2777777777777778,0.8917566143670561
0.034174875,0.6078431372549019,30,BoulwareTBNegotiator@0,"(9, 9, 9, 'basic')",{},continuing,,,0.8700454840805718,0.48862897985705
0.034174875,0.6078431372549019,30,BoulwareTBNegotiator@1,"(3, 10, 0, 'premium')",{},continuing,,,0.10233918128654972,0.8771929824561404
0.034947542,0.6274509803921569,31,BoulwareTBNegotiator@0,"(9, 9, 8, 'basic')",{},continuing,,,0.852501624431449,0.532488628979857
0.034947542,0.6274509803921569,31,BoulwareTBNegotiator@1,"(4, 10, 0, 'premium')",{},continuing,,,0.14554905782975958,0.8596491228070176
0.035729042,0.6470588235294118,32,BoulwareTBNegotiator@0,"(9, 4, 9, 'standard')",{},continuing,,,0.8333333333333334,0.2660818713450293
0.035729042,0.6470588235294118,32,BoulwareTBNegotiator@1,"(1, 10, 3, 'basic')",{},continuing,,,0.269330734243015,0.8413518893033558
0.036507875,0.6666666666666666,33,BoulwareTBNegotiator@0,"(9, 7, 5, 'basic')",{},continuing,,,0.8128654970760234,0.4035087719298246
0.036507875,0.6666666666666666,33,BoulwareTBNegotiator@1,"(3, 10, 6, 'premium')",{},continuing,,,0.20760233918128657,0.8215811757705648
0.037281834,0.6862745098039216,34,BoulwareTBNegotiator@0,"(9, 6, 3, 'basic')",{},continuing,,,0.7891487979207279,0.35532199976469436
0.037281834,0.6862745098039216,34,BoulwareTBNegotiator@1,"(7, 10, 1, 'premium')",{},continuing,,,0.3667966211825861,0.7994924177520258
0.038071834,0.7058823529411765,35,BoulwareTBNegotiator@0,"(8, 10, 9, 'basic')",{},continuing,,,0.7634827810266407,0.6111111111111112
0.038071834,0.7058823529411765,35,BoulwareTBNegotiator@1,"(1, 8, 1, 'standard')",{},continuing,,,0.14717348927875246,0.777400150045723
0.038857167,0.7254901960784313,36,BoulwareTBNegotiator@0,"(9, 6, 0, 'basic')",{},continuing,,,0.7365172189733593,0.3794671864847304
0.038857167,0.7254901960784313,36,BoulwareTBNegotiator@1,"(3, 8, 0, 'standard')",{},continuing,,,0.17901234567901236,0.7498375568551008
0.039677334,0.7450980392156863,37,BoulwareTBNegotiator@0,"(9, 9, 5, 'standard')",{},continuing,,,0.7063027940220923,0.6933073424301495
0.039677334,0.7450980392156863,37,BoulwareTBNegotiator@1,"(8, 9, 4, 'standard')",{},continuing,,,0.5838206627680312,0.7212050607415437
0.040553125,0.7647058823529411,38,BoulwareTBNegotiator@0,"(9, 5, 5, 'premium')",{},continuing,,,0.6751137102014295,0.32683560753736196
0.040553125,0.7647058823529411,38,BoulwareTBNegotiator@1,"(6, 10, 8, 'basic')",{},continuing,,,0.5730994152046784,0.6900584795321638
0.041411792,0.7843137254901961,39,BoulwareTBNegotiator@0,"(7, 3, 8, 'standard')",{},continuing,,,0.6393762183235868,0.31416504223521774
0.041411792,0.7843137254901961,39,BoulwareTBNegotiator@1,"(6, 9, 2, 'basic')",{},continuing,,,0.46946068875893443,0.657302282973918
0.042279625,0.803921568627451,40,BoulwareTBNegotiator@0,"(7, 9, 5, 'basic')",{},continuing,,,0.6023391812865497,0.6114359974009097
0.043173292,0.8235294117647058,41,BoulwareTBNegotiator@1,"(7, 9, 4, 'basic')",{'BoulwareTBNegotiator@1': <ResponseType.ACCEPT_OFFER: 0>},agreement,,,0.584795321637427,0.6217898560631812
