time,relative_time,step,negotiator,offer,responses,state,text,data,SmartAspirationNegotiator@0,SmartAspirationNegotiator@1
0.014814792,0.37254901960784315,18,SmartAspirationNegotiator@1,"(0, 10, 2, 'standard')",{},continuing,,,0.152046783625731,0.9844627768010787
0.015006875,0.39215686274509803,19,SmartAspirationNegotiator@0,"(9, 1, 8, 'basic')",{},continuing,,,0.9824561403508771,0.13742690058479534
0.015006875,0.39215686274509803,19,SmartAspirationNegotiator@1,"(1, 10, 0, 'standard')",{},continuing,,,0.12313190383365824,0.9824561403508771
0.015198083,0.4117647058823529,20,SmartAspirationNegotiator@0,"(9, 1, 8, 'basic')",{},continuing,,,0.9824561403508771,0.13742690058479534
0.015198083,0.4117647058823529,20,SmartAspirationNegotiator@1,"(1, 10, 1, 'standard')",{},continuing,,,0.14067576348278105,0.9749310142432539
0.015389917,0.43137254901960786,21,SmartAspirationNegotiator@0,"(9, 2, 9, 'basic')",{},continuing,,,0.9723846653671215,0.09974009096816115
0.015389917,0.43137254901960786,21,SmartAspirationNegotiator@1,"(1, 10, 1, 'standard')",{},continuing,,,0.14067576348278105,0.9749310142432539
0.015582792,0.45098039215686275,22,SmartAspirationNegotiator@0,"(9, 2, 9, 'basic')",{},continuing,,,0.9723846653671215,0.09974009096816115
0.015582792,0.45098039215686275,22,SmartAspirationNegotiator@1,"(2, 10, 0, 'standard')",{},continuing,,,0.14165042235217676,0.9649122807017545
0.015781333,0.47058823529411764,23,SmartAspirationNegotiator@0,"(9, 2, 8, 'basic')",{},continuing,,,0.9548408057179987,0.14359974009096818
0.015781333,0.47058823529411764,23,SmartAspirationNegotiator@1,"(2, 10, 1, 'standard')",{},continuing,,,0.15919428200129956,0.9573871545941313
0.01597875,0.49019607843137253,24,SmartAspirationNegotiator@0,"(9, 3, 9, 'basic')",{},continuing,,,0.9480181936322287,0.11825860948667967
0.01597875,0.49019607843137253,24,SmartAspirationNegotiator@1,"(2, 10, 2, 'standard')",{},continuing,,,0.17673814165042237,0.949375057502833
0.016181417,0.5098039215686274,25,SmartAspirationNegotiator@0,"(9, 3, 9, 'basic')",{},continuing,,,0.9480181936322287,0.11825860948667967
0.016181417,0.5098039215686274,25,SmartAspirationNegotiator@1,"(3, 10, 1, 'standard')",{},continuing,,,0.19005847953216376,0.9398432949450084
0.016385417,0.5294117647058824,26,SmartAspirationNegotiator@0,"(9, 4, 9, 'basic')",{},continuing,,,0.9269005847953218,0.14912280701754388
0.016385417,0.5294117647058824,26,SmartAspirationNegotiator@1,"(4, 10, 0, 'standard')",{},continuing,,,0.21572449642625083,0.9298245614035088
0.0165945,0.5490196078431373,27,SmartAspirationNegotiator@0,"(9, 4, 9, 'basic')",{},continuing,,,0.9269005847953218,0.14912280701754388
0.0165945,0.5490196078431373,27,SmartAspirationNegotiator@1,"(4, 10, 1, 'standard')",{},continuing,,,0.23326835607537363,0.9222994352958855
0.016808,0.5686274509803921,28,SmartAspirationNegotiator@0,"(9, 5, 9, 'basic')",{},continuing,,,0.9090318388564003,0.19233268356075373
0.016808,0.5686274509803921,28,SmartAspirationNegotiator@1,"(5, 10, 0, 'standard')",{},continuing,,,0.2712800519818064,0.9122807017543859
0.017029375,0.5882352941176471,29,SmartAspirationNegotiator@0,"(9, 6, 9, 'basic')",{},continuing,,,0.8944119558154646,0.2478882391163093
0.017029375,0.5882352941176471,29,SmartAspirationNegotiator@1,"(6, 10, 0, 'standard')",{},continuing,,,0.33918128654970764,0.8947368421052633
0.017264208,0.6078431372549019,30,SmartAspirationNegotiator@0,"(9, 9, 9, 'basic')",{},continuing,,,0.8700454840805718,0.48862897985705
0.017264208,0.6078431372549019,30,SmartAspirationNegotiator@1,"(7, 10, 0, 'standard')",{},continuing,,,0.4194282001299545,0.8771929824561404
0.017514875,0.6274509803921569,31,SmartAspirationNegotiator@0,"(9, 10, 9, 'basic')",{},continuing,,,0.868421052631579,0.5935672514619883
0.017514875,0.6274509803921569,31,SmartAspirationNegotiator@1,"(8, 10, 0, 'standard')",{},continuing,,,0.5120207927225471,0.8596491228070176
0.017782542,0.6470588235294118,32,SmartAspirationNegotiator@0,"(9, 10, 7, 'basic')",{},continuing,,,0.8333333333333335,0.6555941620923872
0.017782542,0.6470588235294118,32,SmartAspirationNegotiator@1,"(9, 10, 0, 'standard')",{},continuing,,,0.6169590643274854,0.8421052631578947
0.018079042,0.6666666666666666,33,SmartAspirationNegotiator@0,"(9, 10, 6, 'basic')",{},continuing,,,0.8157894736842106,0.6695343921448338
0.018079042,0.6666666666666666,33,SmartAspirationNegotiator@1,"(9, 10, 2, 'standard')",{},continuing,,,0.652046783625731,0.8265680399589734
0.018407833,0.6862745098039216,34,SmartAspirationNegotiator@0,"(9, 10, 5, 'basic')",{},continuing,,,0.7982456140350878,0.6812865497076024
0.018407833,0.6862745098039216,34,SmartAspirationNegotiator@1,"(9, 10, 4, 'standard')",{},continuing,,,0.6871345029239766,0.8085994726973593
0.018774292,0.7058823529411765,35,SmartAspirationNegotiator@0,"(9, 10, 9, 'standard')",{},continuing,,,0.7748538011695907,0.7105263157894737
0.018774292,0.7058823529411765,35,SmartAspirationNegotiator@1,"(9, 10, 6, 'standard')",{},continuing,,,0.7222222222222222,0.7864934564723192
0.019190792,0.7254901960784313,36,SmartAspirationNegotiator@0,"(9, 10, 7, 'standard')",{'SmartAspirationNegotiator@0': <ResponseType.ACCEPT_OFFER: 0>},agreement,,,0.7397660818713451,0.7725532264198727
