time,relative_time,step,negotiator,offer,responses,state,text,data,GeniusBOABaselineNegotiator@0,SmartAspirationNegotiator@1
0.015194958,0.43137254901960786,21,SmartAspirationNegotiator@1,"(9, 2, 9, 'basic')",{},continuing,,,0.09974009096816115,0.9723846653671215
0.015371333,0.45098039215686275,22,GeniusBOABaselineNegotiator@0,"(2, 10, 0, 'standard')",{},continuing,,,0.9649122807017545,0.14165042235217676
0.015371333,0.45098039215686275,22,SmartAspirationNegotiator@1,"(9, 2, 9, 'basic')",{},continuing,,,0.09974009096816115,0.9723846653671215
0.015546583,0.47058823529411764,23,GeniusBOABaselineNegotiator@0,"(0, 10, 5, 'standard')",{},continuing,,,0.9561403508771931,0.20467836257309946
0.015546583,0.47058823529411764,23,SmartAspirationNegotiator@1,"(9, 2, 8, 'basic')",{},continuing,,,0.14359974009096818,0.9548408057179987
0.015722208,0.49019607843137253,24,GeniusBOABaselineNegotiator@0,"(3, 10, 0, 'standard')",{},continuing,,,0.9473684210526316,0.17251461988304095
0.015722208,0.49019607843137253,24,SmartAspirationNegotiator@1,"(9, 3, 9, 'basic')",{},continuing,,,0.11825860948667967,0.9480181936322287
0.015899,0.5098039215686274,25,GeniusBOABaselineNegotiator@0,"(1, 10, 5, 'standard')",{},continuing,,,0.9385964912280702,0.2108512020792723
0.015899,0.5098039215686274,25,SmartAspirationNegotiator@1,"(9, 3, 9, 'basic')",{},continuing,,,0.11825860948667967,0.9480181936322287
0.016075833,0.5294117647058824,26,GeniusBOABaselineNegotiator@0,"(1, 10, 6, 'standard')",{},continuing,,,0.9268443336653016,0.22839506172839508
0.016075833,0.5294117647058824,26,SmartAspirationNegotiator@1,"(9, 4, 9, 'basic')",{},continuing,,,0.14912280701754388,0.9269005847953218
0.01625325,0.5490196078431373,27,GeniusBOABaselineNegotiator@0,"(2, 10, 5, 'standard')",{},continuing,,,0.9210526315789476,0.22936972059779082
0.01625325,0.5490196078431373,27,SmartAspirationNegotiator@1,"(9, 4, 9, 'basic')",{},continuing,,,0.14912280701754388,0.9269005847953218
0.016432583,0.5686274509803921,28,GeniusBOABaselineNegotiator@0,"(3, 10, 5, 'standard')",{},continuing,,,0.9035087719298247,0.26023391812865504
0.016432583,0.5686274509803921,28,SmartAspirationNegotiator@1,"(9, 5, 9, 'basic')",{},continuing,,,0.19233268356075373,0.9090318388564003
0.016617375,0.5882352941176471,29,GeniusBOABaselineNegotiator@0,"(3, 10, 6, 'standard')",{},continuing,,,0.8917566143670561,0.2777777777777778
0.016617375,0.5882352941176471,29,SmartAspirationNegotiator@1,"(9, 6, 9, 'basic')",{},continuing,,,0.2478882391163093,0.8944119558154646
0.016805208,0.6078431372549019,30,GeniusBOABaselineNegotiator@0,"(0, 10, 1, 'basic')",{},continuing,,,0.8755158095648914,0.22807017543859653
0.016805208,0.6078431372549019,30,SmartAspirationNegotiator@1,"(9, 9, 9, 'basic')",{},continuing,,,0.48862897985705,0.8700454840805718
0.016999875,0.6274509803921569,31,GeniusBOABaselineNegotiator@0,"(1, 10, 1, 'basic')",{},continuing,,,0.8579719499157685,0.23424301494476937
0.016999875,0.6274509803921569,31,SmartAspirationNegotiator@1,"(9, 10, 9, 'basic')",{},continuing,,,0.5935672514619883,0.868421052631579
0.017202833,0.6470588235294118,32,GeniusBOABaselineNegotiator@0,"(2, 10, 6, 'premium')",{},continuing,,,0.8391250354196876,0.17673814165042234
0.017202833,0.6470588235294118,32,SmartAspirationNegotiator@1,"(9, 10, 7, 'basic')",{},continuing,,,0.6555941620923872,0.8333333333333335
0.017417042,0.6666666666666666,33,GeniusBOABaselineNegotiator@0,"(3, 10, 6, 'premium')",{},continuing,,,0.8215811757705648,0.20760233918128657
0.017417042,0.6666666666666666,33,SmartAspirationNegotiator@1,"(9, 10, 6, 'basic')",{},continuing,,,0.6695343921448338,0.8157894736842106
0.017639875,0.6862745098039216,34,GeniusBOABaselineNegotiator@0,"(4, 10, 2, 'basic')",{},continuing,,,0.797328273877102,0.34437946718648477
0.017639875,0.6862745098039216,34,SmartAspirationNegotiator@1,"(9, 10, 5, 'basic')",{},continuing,,,0.6812865497076024,0.7982456140350878
0.017878083,0.7058823529411765,35,GeniusBOABaselineNegotiator@0,"(7, 10, 4, 'premium')",{},continuing,,,0.7735117533991136,0.4194282001299545
0.017878083,0.7058823529411765,35,SmartAspirationNegotiator@1,"(9, 10, 9, 'standard')",{},continuing,,,0.7105263157894737,0.7748538011695907
0.018138833,0.7254901960784313,36,GeniusBOABaselineNegotiator@0,"(8, 9, 1, 'standard')",{},continuing,,,0.747185725094456,0.5311890838206628
0.018431125,0.7450980392156863,37,SmartAspirationNegotiator@1,"(9, 10, 7, 'standard')",{'SmartAspirationNegotiator@1': <ResponseType.ACCEPT_OFFER: 0>},agreement,,,0.7725532264198727,0.7397660818713451
