time,relative_time,step,negotiator,offer,responses,state,text,data,SmartAspirationNegotiator@0,GeniusBOABaselineNegotiator@1
0.012548833,0.1568627450980392,7,SmartAspirationNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,0.9999999999999999,0.016366612111292964
0.012548833,0.1568627450980392,7,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,0.9999999999999999
0.012738333,0.17647058823529413,8,SmartAspirationNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,0.9999999999999999,0.016366612111292964
0.012738333,0.17647058823529413,8,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,0.9999999999999999
0.012906083,0.19607843137254902,9,SmartAspirationNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,0.9999999999999999,0.016366612111292964
0.012906083,0.19607843137254902,9,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,0.9999999999999999
0.013074666,0.21568627450980393,10,SmartAspirationNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,0.9999999999999999,0.016366612111292964
0.013074666,0.21568627450980393,10,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,0.9999999999999999
0.013244166,0.23529411764705882,11,SmartAspirationNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,0.9999999999999999,0.016366612111292964
0.013244166,0.23529411764705882,11,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,0.9999999999999999
0.013412833,0.2549019607843137,12,SmartAspirationNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,0.9999999999999999,0.016366612111292964
0.013412833,0.2549019607843137,12,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,0.9999999999999999
0.013580791,0.27450980392156865,13,SmartAspirationNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,0.9999999999999999,0.016366612111292964
0.013580791,0.27450980392156865,13,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,0.9999999999999999
0.013753041,0.29411764705882354,14,SmartAspirationNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,0.9999999999999999,0.016366612111292964
0.013753041,0.29411764705882354,14,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,0.9999999999999999
0.0139245,0.3137254901960784,15,SmartAspirationNegotiator@0,"(0, 9, 0, 'premium')",{},continuing,,,0.9916980866812671,0.036006546644844525
0.0139245,0.3137254901960784,15,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,0.9999999999999999
0.014097375,0.3333333333333333,16,SmartAspirationNegotiator@0,"(0, 9, 0, 'premium')",{},continuing,,,0.9916980866812671,0.036006546644844525
0.014097375,0.3333333333333333,16,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,0.9999999999999999
0.014268291,0.35294117647058826,17,SmartAspirationNegotiator@0,"(0, 9, 0, 'premium')",{},continuing,,,0.9916980866812671,0.036006546644844525
0.014268291,0.35294117647058826,17,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,0.9999999999999999
0.0144385,0.37254901960784315,18,SmartAspirationNegotiator@0,"(0, 8, 0, 'premium')",{},continuing,,,0.9828589344063511,0.05564648117839607
0.0144385,0.37254901960784315,18,GeniusBOABaselineNegotiator@1,"(9, 2, 9, 'basic')",{},continuing,,,0.04838709677419354,0.9803600654664483
0.014610416,0.39215686274509803,19,SmartAspirationNegotiator@0,"(0, 8, 0, 'premium')",{},continuing,,,0.9828589344063511,0.05564648117839607
0.014610416,0.39215686274509803,19,GeniusBOABaselineNegotiator@1,"(9, 2, 9, 'basic')",{},continuing,,,0.04838709677419354,0.9803600654664483
