time,relative_time,step,negotiator,offer,responses,state,text,data,LinearTBNegotiator@0,SmartAspirationNegotiator@1
0.016611084,0.3137254901960784,15,LinearTBNegotiator@0,"(8, 3, 9, 'premium')",{},continuing,,,0.7017543859649122,0.2982456140350877
0.016611084,0.3137254901960784,15,SmartAspirationNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.0,1.0
0.017120792,0.3333333333333333,16,LinearTBNegotiator@0,"(7, 2, 8, 'premium')",{},continuing,,,0.6725146198830408,0.32748538011695905
0.017120792,0.3333333333333333,16,SmartAspirationNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.0,1.0
0.017639459,0.35294117647058826,17,LinearTBNegotiator@0,"(7, 3, 5, 'standard')",{},continuing,,,0.6491228070175438,0.3508771929824561
0.017639459,0.35294117647058826,17,SmartAspirationNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.0,1.0
0.018167709,0.37254901960784315,18,LinearTBNegotiator@0,"(7, 2, 7, 'premium')",{},continuing,,,0.6432748538011694,0.3567251461988304
0.018167709,0.37254901960784315,18,SmartAspirationNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.0,1.0
0.018703459,0.39215686274509803,19,LinearTBNegotiator@0,"(7, 5, 9, 'premium')",{},continuing,,,0.6140350877192982,0.38596491228070173
0.018703459,0.39215686274509803,19,SmartAspirationNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.0,1.0
0.019253625,0.4117647058823529,20,LinearTBNegotiator@0,"(2, 2, 7, 'standard')",{},continuing,,,0.5906432748538011,0.4093567251461988
0.019253625,0.4117647058823529,20,SmartAspirationNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.0,1.0
0.019814417,0.43137254901960786,21,LinearTBNegotiator@0,"(6, 3, 7, 'premium')",{},continuing,,,0.5847953216374268,0.4152046783625731
0.019814417,0.43137254901960786,21,SmartAspirationNegotiator@1,"(0, 9, 0, 'premium')",{},continuing,,,0.029239766081871357,0.9707602339181286
0.020382417,0.45098039215686275,22,LinearTBNegotiator@0,"(7, 3, 5, 'premium')",{},continuing,,,0.5555555555555555,0.4444444444444444
0.020382417,0.45098039215686275,22,SmartAspirationNegotiator@1,"(0, 9, 0, 'premium')",{},continuing,,,0.029239766081871357,0.9707602339181286
0.0209745,0.47058823529411764,23,LinearTBNegotiator@0,"(7, 8, 6, 'standard')",{},continuing,,,0.5321637426900584,0.46783625730994144
0.0209745,0.47058823529411764,23,SmartAspirationNegotiator@1,"(0, 10, 1, 'premium')",{},continuing,,,0.029239766081871343,0.9707602339181286
0.021607,0.49019607843137253,24,LinearTBNegotiator@0,"(7, 6, 7, 'premium')",{},continuing,,,0.5263157894736841,0.47368421052631576
0.021607,0.49019607843137253,24,SmartAspirationNegotiator@1,"(0, 10, 1, 'premium')",{},continuing,,,0.029239766081871343,0.9707602339181286
0.022252375,0.5098039215686274,25,LinearTBNegotiator@0,"(2, 3, 8, 'premium')",{},continuing,,,0.4970760233918128,0.502923976608187
0.022252375,0.5098039215686274,25,SmartAspirationNegotiator@1,"(0, 10, 2, 'premium')",{},continuing,,,0.05847953216374269,0.9415204678362572
0.022991667,0.5294117647058824,26,LinearTBNegotiator@0,"(1, 3, 5, 'standard')",{},continuing,,,0.4736842105263157,0.5263157894736842
0.022991667,0.5294117647058824,26,SmartAspirationNegotiator@1,"(0, 10, 2, 'premium')",{},continuing,,,0.05847953216374269,0.9415204678362572
0.023675917,0.5490196078431373,27,LinearTBNegotiator@0,"(7, 8, 7, 'premium')",{},continuing,,,0.4678362573099414,0.5321637426900584
0.023675917,0.5490196078431373,27,SmartAspirationNegotiator@1,"(0, 10, 3, 'premium')",{},continuing,,,0.08771929824561403,0.9122807017543859
0.024355042,0.5686274509803921,28,LinearTBNegotiator@0,"(7, 9, 7, 'premium')",{},continuing,,,0.4385964912280701,0.5614035087719298
0.024355042,0.5686274509803921,28,SmartAspirationNegotiator@1,"(0, 10, 3, 'premium')",{},continuing,,,0.08771929824561403,0.9122807017543859
0.025051667,0.5882352941176471,29,LinearTBNegotiator@0,"(0, 3, 4, 'standard')",{},continuing,,,0.415204678362573,0.5847953216374269
0.025051667,0.5882352941176471,29,SmartAspirationNegotiator@1,"(0, 10, 4, 'premium')",{},continuing,,,0.11695906432748537,0.8830409356725146
