time,relative_time,step,negotiator,offer,responses,state,text,data,BoulwareTBNegotiator@0,SmartAspirationNegotiator@1
0.016910458,0.23529411764705882,11,SmartAspirationNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,0.9999999999999999
0.017373542,0.2549019607843137,12,BoulwareTBNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,0.9999999999999999,0.016366612111292964
0.017373542,0.2549019607843137,12,SmartAspirationNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,0.9999999999999999
0.017844,0.27450980392156865,13,BoulwareTBNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,0.9999999999999999,0.016366612111292964
0.017844,0.27450980392156865,13,SmartAspirationNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,0.9999999999999999
0.018314333,0.29411764705882354,14,BoulwareTBNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,0.9999999999999999,0.016366612111292964
0.018314333,0.29411764705882354,14,SmartAspirationNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,0.9999999999999999
0.018781042,0.3137254901960784,15,BoulwareTBNegotiator@0,"(0, 9, 0, 'premium')",{},continuing,,,0.9916980866812671,0.036006546644844525
0.018781042,0.3137254901960784,15,SmartAspirationNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,0.9999999999999999
0.019247125,0.3333333333333333,16,BoulwareTBNegotiator@0,"(0, 9, 0, 'premium')",{},continuing,,,0.9916980866812671,0.036006546644844525
0.019247125,0.3333333333333333,16,SmartAspirationNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,0.9999999999999999
0.019711917,0.35294117647058826,17,BoulwareTBNegotiator@0,"(0, 9, 0, 'premium')",{},continuing,,,0.9916980866812671,0.036006546644844525
0.019711917,0.35294117647058826,17,SmartAspirationNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,0.9999999999999999
0.020187458,0.37254901960784315,18,BoulwareTBNegotiator@0,"(0, 8, 0, 'premium')",{},continuing,,,0.9828589344063511,0.05564648117839607
0.020187458,0.37254901960784315,18,SmartAspirationNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,0.9999999999999999
0.0206585,0.39215686274509803,19,BoulwareTBNegotiator@0,"(0, 8, 0, 'premium')",{},continuing,,,0.9828589344063511,0.05564648117839607
0.0206585,0.39215686274509803,19,SmartAspirationNegotiator@1,"(9, 2, 9, 'basic')",{},continuing,,,0.04838709677419354,0.9803600654664483
0.021124542,0.4117647058823529,20,BoulwareTBNegotiator@0,"(0, 7, 0, 'premium')",{},continuing,,,0.9733624069088634,0.07528641571194764
0.021124542,0.4117647058823529,20,SmartAspirationNegotiator@1,"(9, 2, 9, 'basic')",{},continuing,,,0.04838709677419354,0.9803600654664483
0.021591583,0.43137254901960786,21,BoulwareTBNegotiator@0,"(1, 9, 0, 'premium')",{},continuing,,,0.9675045382941704,0.04055282778687035
0.021591583,0.43137254901960786,21,SmartAspirationNegotiator@1,"(9, 2, 9, 'basic')",{},continuing,,,0.04838709677419354,0.9803600654664483
0.022057917,0.45098039215686275,22,BoulwareTBNegotiator@0,"(1, 8, 0, 'premium')",{},continuing,,,0.9586653860192543,0.060192762320421894
0.022057917,0.45098039215686275,22,SmartAspirationNegotiator@1,"(9, 3, 9, 'basic')",{},continuing,,,0.06842968850192394,0.9607201309328969
0.022525625,0.47058823529411764,23,BoulwareTBNegotiator@0,"(0, 10, 0, 'standard')",{},continuing,,,0.9516129032258063,0.06546644844517185
0.022525625,0.47058823529411764,23,SmartAspirationNegotiator@1,"(9, 3, 9, 'basic')",{},continuing,,,0.06842968850192394,0.9607201309328969
0.023008042,0.49019607843137253,24,BoulwareTBNegotiator@0,"(0, 9, 0, 'standard')",{},continuing,,,0.9433109899070735,0.08510638297872342
0.023008042,0.49019607843137253,24,SmartAspirationNegotiator@1,"(9, 3, 9, 'basic')",{},continuing,,,0.06842968850192394,0.9607201309328969
0.023483583,0.5098039215686274,25,BoulwareTBNegotiator@0,"(0, 8, 0, 'standard')",{},continuing,,,0.9344718376321575,0.10474631751227496
0.023483583,0.5098039215686274,25,SmartAspirationNegotiator@1,"(9, 4, 9, 'basic')",{},continuing,,,0.08380891004365534,0.9410801963993453
0.023966708,0.5294117647058824,26,BoulwareTBNegotiator@0,"(0, 3, 0, 'premium')",{},continuing,,,0.9232683981793433,0.15384615384615385
0.023966708,0.5294117647058824,26,SmartAspirationNegotiator@1,"(9, 1, 8, 'basic')",{},continuing,,,0.006272401433691762,0.9319876341152936
0.0244605,0.5490196078431373,27,BoulwareTBNegotiator@0,"(1, 8, 0, 'standard')",{},continuing,,,0.9102782892450607,0.10929259865430078
0.0244605,0.5490196078431373,27,SmartAspirationNegotiator@1,"(9, 2, 8, 'basic')",{},continuing,,,0.0546594982078853,0.912347699581742
0.024999125,0.5686274509803921,28,BoulwareTBNegotiator@0,"(1, 3, 0, 'premium')",{},continuing,,,0.8990748497922465,0.15839243498817968
0.024999125,0.5686274509803921,28,SmartAspirationNegotiator@1,"(9, 2, 8, 'basic')",{},continuing,,,0.0546594982078853,0.912347699581742
0.025565958,0.5882352941176471,29,BoulwareTBNegotiator@0,"(0, 9, 1, 'premium')",{},continuing,,,0.8850672623085073,0.04000727404982725
0.025565958,0.5882352941176471,29,SmartAspirationNegotiator@1,"(8, 3, 9, 'basic')",{},continuing,,,0.09262323688902072,0.8834333515184579
0.026094042,0.6078431372549019,30,BoulwareTBNegotiator@0,"(3, 4, 0, 'premium')",{},continuing,,,0.8660669745597843,0.17512274959083468
0.026094042,0.6078431372549019,30,SmartAspirationNegotiator@1,"(9, 1, 7, 'basic')",{},continuing,,,0.025089605734767022,0.8719767230405528
0.026620083,0.6274509803921569,31,BoulwareTBNegotiator@0,"(4, 9, 0, 'standard')",{},continuing,,,0.8465367963586865,0.15784688125113658
0.026620083,0.6274509803921569,31,SmartAspirationNegotiator@1,"(9, 2, 7, 'basic')",{},continuing,,,0.07347670250896056,0.8523367885070012
0.027151042,0.6470588235294118,32,BoulwareTBNegotiator@0,"(4, 3, 0, 'premium')",{},continuing,,,0.8264942046309561,0.226586652118567
0.027151042,0.6470588235294118,32,SmartAspirationNegotiator@1,"(9, 3, 7, 'basic')",{},continuing,,,0.09351929423669096,0.8326968539734497
0.027679625,0.6666666666666666,33,BoulwareTBNegotiator@0,"(1, 8, 1, 'standard')",{},continuing,,,0.8036474648723009,0.11329332605928351
0.027679625,0.6666666666666666,33,SmartAspirationNegotiator@1,"(9, 1, 6, 'basic')",{},continuing,,,0.05645161290322582,0.8199672667757774
0.02820625,0.6862745098039216,34,BoulwareTBNegotiator@0,"(4, 8, 1, 'premium')",{},continuing,,,0.7794539164852041,0.13238770685579196
0.02820625,0.6862745098039216,34,SmartAspirationNegotiator@1,"(9, 2, 6, 'basic')",{},continuing,,,0.10483870967741936,0.8003273322422257
0.02876275,0.7058823529411765,35,BoulwareTBNegotiator@0,"(5, 3, 0, 'standard')",{},continuing,,,0.7539135594696658,0.3166030187306783
0.02876275,0.7058823529411765,35,SmartAspirationNegotiator@1,"(9, 2, 5, 'basic')",{},continuing,,,0.14874551971326164,0.7563193307874158
0.029318833,0.7254901960784313,36,BoulwareTBNegotiator@0,"(5, 7, 0, 'basic')",{},continuing,,,0.7233624069088634,0.30350972904164397
0.029318833,0.7254901960784313,36,SmartAspirationNegotiator@1,"(9, 1, 4, 'basic')",{},continuing,,,0.15681003584229392,0.7399527186761229
0.02989325,0.7450980392156863,37,BoulwareTBNegotiator@0,"(7, 9, 0, 'basic')",{},continuing,,,0.6933109899070737,0.3733406073831606
0.02989325,0.7450980392156863,37,SmartAspirationNegotiator@1,"(9, 1, 3, 'basic')",{},continuing,,,0.22580645161290328,0.7119476268412438
0.030508417,0.7647058823529411,38,BoulwareTBNegotiator@0,"(7, 8, 1, 'standard')",{},continuing,,,0.6584861745497201,0.33151482087652306
0.030508417,0.7647058823529411,38,SmartAspirationNegotiator@1,"(9, 1, 0, 'basic')",{},continuing,,,0.5080645161290323,0.6759410801963993
0.031170375,0.7843137254901961,39,BoulwareTBNegotiator@0,"(0, 7, 4, 'premium')",{},continuing,,,0.6221079266221251,0.13929805419167124
0.031170375,0.7843137254901961,39,SmartAspirationNegotiator@1,"(9, 2, 5, 'premium')",{},continuing,,,0.2777777777777778,0.641753046008365
0.031922917,0.803921568627451,40,BoulwareTBNegotiator@0,"(0, 8, 4, 'standard')",{},continuing,,,0.5832173573454191,0.16875795599199855
0.031922917,0.803921568627451,40,SmartAspirationNegotiator@1,"(9, 1, 3, 'premium')",{},continuing,,,0.3548387096774194,0.5973813420621931
0.032782458,0.8235294117647058,41,BoulwareTBNegotiator@0,"(5, 9, 2, 'basic')",{},continuing,,,0.540981240803131,0.28023276959447174
0.033890333,0.8431372549019608,42,SmartAspirationNegotiator@1,"(9, 2, 0, 'premium')",{'SmartAspirationNegotiator@1': <ResponseType.ACCEPT_OFFER: 0>},agreement,,,0.6854838709677419,0.541734860883797
