time,relative_time,step,negotiator,offer,responses,state,text,data,SmartAspirationNegotiator@0,SmartAspirationNegotiator@1
0.0,0.0196078431372549,0,SmartAspirationNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,1.0,0.023809523809523808
0.0,0.0196078431372549,0,SmartAspirationNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,1.0
0.0098965,0.0392156862745098,1,SmartAspirationNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,1.0,0.023809523809523808
0.0098965,0.0392156862745098,1,SmartAspirationNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,1.0
0.010084916,0.058823529411764705,2,SmartAspirationNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,1.0,0.023809523809523808
0.010084916,0.058823529411764705,2,SmartAspirationNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,1.0
0.010267666,0.0784313725490196,3,SmartAspirationNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,1.0,0.023809523809523808
0.010267666,0.0784313725490196,3,SmartAspirationNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,1.0
0.010453708,0.09803921568627451,4,SmartAspirationNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,1.0,0.023809523809523808
0.010453708,0.09803921568627451,4,SmartAspirationNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,1.0
0.010635291,0.11764705882352941,5,SmartAspirationNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,1.0,0.023809523809523808
0.010635291,0.11764705882352941,5,SmartAspirationNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,1.0
0.010819666,0.13725490196078433,6,SmartAspirationNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,1.0,0.023809523809523808
0.010819666,0.13725490196078433,6,SmartAspirationNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,1.0
0.011002666,0.1568627450980392,7,SmartAspirationNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,1.0,0.023809523809523808
0.011002666,0.1568627450980392,7,SmartAspirationNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,1.0
0.011185791,0.17647058823529413,8,SmartAspirationNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,1.0,0.023809523809523808
0.011185791,0.17647058823529413,8,SmartAspirationNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,1.0
0.011371375,0.19607843137254902,9,SmartAspirationNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,1.0,0.023809523809523808
0.011371375,0.19607843137254902,9,SmartAspirationNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,1.0
0.011555458,0.21568627450980393,10,SmartAspirationNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,1.0,0.023809523809523808
0.011555458,0.21568627450980393,10,SmartAspirationNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,1.0
0.011742541,0.23529411764705882,11,SmartAspirationNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,1.0,0.023809523809523808
0.011742541,0.23529411764705882,11,SmartAspirationNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,1.0
0.0119265,0.2549019607843137,12,SmartAspirationNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,1.0,0.023809523809523808
0.0119265,0.2549019607843137,12,SmartAspirationNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,1.0
0.012112958,0.27450980392156865,13,SmartAspirationNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,1.0,0.023809523809523808
0.012112958,0.27450980392156865,13,SmartAspirationNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,1.0
0.012300208,0.29411764705882354,14,SmartAspirationNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,1.0,0.023809523809523808
0.012300208,0.29411764705882354,14,SmartAspirationNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,1.0
0.012488416,0.3137254901960784,15,SmartAspirationNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,1.0,0.023809523809523808
0.012488416,0.3137254901960784,15,SmartAspirationNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,1.0
0.012678083,0.3333333333333333,16,SmartAspirationNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,1.0,0.023809523809523808
0.012678083,0.3333333333333333,16,SmartAspirationNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,1.0
0.012866125,0.35294117647058826,17,SmartAspirationNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,1.0,0.023809523809523808
0.012866125,0.35294117647058826,17,SmartAspirationNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,1.0
0.013056333,0.37254901960784315,18,SmartAspirationNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,1.0,0.023809523809523808
0.013056333,0.37254901960784315,18,SmartAspirationNegotiator@1,"(8, 1, 9, 'basic')",{},continuing,,,0.026455026455026467,0.9841269841269841
0.013270791,0.39215686274509803,19,SmartAspirationNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,1.0,0.023809523809523808
0.013270791,0.39215686274509803,19,SmartAspirationNegotiator@1,"(8, 1, 9, 'basic')",{},continuing,,,0.026455026455026467,0.9841269841269841
0.013463375,0.4117647058823529,20,SmartAspirationNegotiator@0,"(0, 9, 0, 'premium')",{},continuing,,,0.9735449735449735,0.03968253968253969
0.013463375,0.4117647058823529,20,SmartAspirationNegotiator@1,"(8, 1, 9, 'basic')",{},continuing,,,0.026455026455026467,0.9841269841269841
0.013654333,0.43137254901960786,21,SmartAspirationNegotiator@0,"(0, 10, 1, 'premium')",{},continuing,,,0.9682539682539681,0.19047619047619047
0.013654333,0.43137254901960786,21,SmartAspirationNegotiator@1,"(7, 1, 9, 'basic')",{},continuing,,,0.052910052910052914,0.9682539682539683
0.013848041,0.45098039215686275,22,SmartAspirationNegotiator@0,"(0, 10, 1, 'premium')",{},continuing,,,0.9682539682539681,0.19047619047619047
0.013848041,0.45098039215686275,22,SmartAspirationNegotiator@1,"(7, 1, 9, 'basic')",{},continuing,,,0.052910052910052914,0.9682539682539683
0.014043625,0.47058823529411764,23,SmartAspirationNegotiator@0,"(0, 10, 1, 'premium')",{},continuing,,,0.9682539682539681,0.19047619047619047
0.014043625,0.47058823529411764,23,SmartAspirationNegotiator@1,"(6, 1, 9, 'basic')",{},continuing,,,0.07936507936507939,0.9523809523809524
0.014240916,0.49019607843137253,24,SmartAspirationNegotiator@0,"(0, 8, 0, 'premium')",{},continuing,,,0.947089947089947,0.05555555555555555
0.014240916,0.49019607843137253,24,SmartAspirationNegotiator@1,"(6, 1, 9, 'basic')",{},continuing,,,0.07936507936507939,0.9523809523809524
0.014442,0.5098039215686274,25,SmartAspirationNegotiator@0,"(0, 10, 2, 'premium')",{},continuing,,,0.9365079365079365,0.2595117842050396
0.014442,0.5098039215686274,25,SmartAspirationNegotiator@1,"(5, 1, 9, 'basic')",{},continuing,,,0.10582010582010583,0.9365079365079365
0.014649916,0.5294117647058824,26,SmartAspirationNegotiator@0,"(0, 10, 2, 'premium')",{},continuing,,,0.9365079365079365,0.2595117842050396
0.014649916,0.5294117647058824,26,SmartAspirationNegotiator@1,"(5, 1, 9, 'basic')",{},continuing,,,0.10582010582010583,0.9365079365079365
0.014860625,0.5490196078431373,27,SmartAspirationNegotiator@0,"(0, 9, 2, 'premium')",{},continuing,,,0.91005291005291,0.27538480007805555
0.014860625,0.5490196078431373,27,SmartAspirationNegotiator@1,"(4, 1, 9, 'basic')",{},continuing,,,0.13227513227513227,0.9206349206349206
0.015077833,0.5686274509803921,28,SmartAspirationNegotiator@0,"(0, 9, 2, 'premium')",{},continuing,,,0.91005291005291,0.27538480007805555
0.015077833,0.5686274509803921,28,SmartAspirationNegotiator@1,"(3, 1, 9, 'basic')",{},continuing,,,0.15873015873015878,0.9047619047619048
0.015327875,0.5882352941176471,29,SmartAspirationNegotiator@0,"(0, 8, 2, 'premium')",{},continuing,,,0.8835978835978835,0.29125781595107136
0.015327875,0.5882352941176471,29,SmartAspirationNegotiator@1,"(2, 1, 9, 'basic')",{},continuing,,,0.18518518518518517,0.888888888888889
0.015584208,0.6078431372549019,30,SmartAspirationNegotiator@0,"(0, 5, 0, 'premium')",{},continuing,,,0.8677248677248677,0.10317460317460317
0.015584208,0.6078431372549019,30,SmartAspirationNegotiator@1,"(1, 1, 9, 'basic')",{},continuing,,,0.21164021164021166,0.873015873015873
0.015851625,0.6274509803921569,31,SmartAspirationNegotiator@0,"(0, 8, 3, 'premium')",{},continuing,,,0.8518518518518519,0.34423069015036845
0.015851625,0.6274509803921569,31,SmartAspirationNegotiator@1,"(0, 1, 9, 'basic')",{},continuing,,,0.23809523809523808,0.8571428571428571
0.01614625,0.6470588235294118,32,SmartAspirationNegotiator@0,"(0, 7, 3, 'premium')",{},continuing,,,0.8253968253968256,0.36010370602338426
0.01614625,0.6470588235294118,32,SmartAspirationNegotiator@1,"(0, 2, 9, 'basic')",{},continuing,,,0.26455026455026454,0.8412698412698413
0.016486291,0.6666666666666666,33,SmartAspirationNegotiator@0,"(0, 10, 6, 'premium')",{},continuing,,,0.8095238095238095,0.43205781427338685
0.016486291,0.6666666666666666,33,SmartAspirationNegotiator@1,"(0, 4, 9, 'basic')",{},continuing,,,0.31746031746031744,0.8095238095238095
0.016882,0.6862745098039216,34,SmartAspirationNegotiator@0,"(0, 9, 6, 'premium')",{},continuing,,,0.783068783068783,0.44793083014640267
0.016882,0.6862745098039216,34,SmartAspirationNegotiator@1,"(0, 5, 9, 'basic')",{},continuing,,,0.3439153439153439,0.7936507936507936
0.017339708,0.7058823529411765,35,SmartAspirationNegotiator@0,"(0, 10, 7, 'premium')",{},continuing,,,0.7777777777777777,0.4647680756536222
0.017339708,0.7058823529411765,35,SmartAspirationNegotiator@1,"(0, 7, 9, 'basic')",{},continuing,,,0.39682539682539686,0.761904761904762
0.017910833,0.7254901960784313,36,SmartAspirationNegotiator@0,"(0, 10, 8, 'premium')",{},continuing,,,0.746031746031746,0.4952140446005554
0.017910833,0.7254901960784313,36,SmartAspirationNegotiator@1,"(0, 9, 9, 'basic')",{},continuing,,,0.44973544973544977,0.7301587301587302
