time,relative_time,step,negotiator,offer,responses,state,text,data,ConcederTBNegotiator@0,BoulwareTBNegotiator@1
0.0,0.0196078431372549,0,ConcederTBNegotiator@0,"(9, 5, 5, 'standard')",{},continuing,,,0.6319330787415893,0.27777777777777773
0.0,0.0196078431372549,0,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.016366612111292964,0.9999999999999999
0.01231475,0.0392156862745098,1,ConcederTBNegotiator@0,"(2, 2, 8, 'basic')",{},continuing,,,0.5622840516457538,0.2240143369175627
0.01231475,0.0392156862745098,1,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.016366612111292964,0.9999999999999999
0.013177417,0.058823529411764705,2,ConcederTBNegotiator@0,"(3, 9, 9, 'basic')",{},continuing,,,0.5155482815057283,0.2820206673264285
0.013177417,0.058823529411764705,2,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.016366612111292964,0.9999999999999999
0.014007709,0.0784313725490196,3,ConcederTBNegotiator@0,"(4, 9, 8, 'basic')",{},continuing,,,0.47935988361520276,0.26409952037302353
0.014007709,0.0784313725490196,3,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.016366612111292964,0.9999999999999999
0.014870709,0.09803921568627451,4,ConcederTBNegotiator@0,"(9, 10, 2, 'standard')",{},continuing,,,0.44971813056919435,0.5331541218637992
0.014870709,0.09803921568627451,4,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.016366612111292964,0.9999999999999999
0.015716542,0.11764705882352941,5,ConcederTBNegotiator@0,"(9, 8, 0, 'premium')",{},continuing,,,0.4238952536824877,0.7651169989224802
0.015716542,0.11764705882352941,5,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.016366612111292964,0.9999999999999999
0.016593334,0.13725490196078433,6,ConcederTBNegotiator@0,"(7, 5, 4, 'premium')",{},continuing,,,0.40134569921803964,0.43100358422939067
0.016593334,0.13725490196078433,6,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.016366612111292964,0.9999999999999999
0.017477667,0.1568627450980392,7,ConcederTBNegotiator@0,"(3, 6, 7, 'standard')",{},continuing,,,0.38097835970176397,0.35909289496862784
0.017477667,0.1568627450980392,7,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.016366612111292964,0.9999999999999999
0.018370167,0.17647058823529413,8,ConcederTBNegotiator@0,"(3, 10, 8, 'standard')",{},continuing,,,0.3624295326422986,0.3772401433691756
0.018370167,0.17647058823529413,8,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.016366612111292964,0.9999999999999999
0.019290625,0.19607843137254902,9,ConcederTBNegotiator@0,"(2, 4, 6, 'standard')",{},continuing,,,0.34551736679396255,0.3902605229468811
0.019290625,0.19607843137254902,9,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.016366612111292964,0.9999999999999999
0.020239125,0.21568627450980393,10,ConcederTBNegotiator@0,"(2, 1, 1, 'basic')",{},continuing,,,0.3298781596653937,0.5707885304659498
0.020239125,0.21568627450980393,10,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.016366612111292964,0.9999999999999999
0.021174209,0.23529411764705882,11,ConcederTBNegotiator@0,"(4, 1, 0, 'standard')",{},continuing,,,0.314966357519549,0.7096774193548387
0.021174209,0.23529411764705882,11,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.016366612111292964,0.9999999999999999
0.022102625,0.2549019607843137,12,ConcederTBNegotiator@0,"(2, 4, 5, 'standard')",{},continuing,,,0.3015093653391526,0.4341673329827234
0.022102625,0.2549019607843137,12,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.016366612111292964,0.9999999999999999
0.023042334,0.27450980392156865,13,ConcederTBNegotiator@0,"(6, 7, 0, 'standard')",{},continuing,,,0.2880523731587561,0.7798140198120893
0.023042334,0.27450980392156865,13,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.016366612111292964,0.9999999999999999
0.023997459,0.29411764705882354,14,ConcederTBNegotiator@0,"(4, 3, 0, 'standard')",{},continuing,,,0.2756864884524459,0.7781071078567625
0.023997459,0.29411764705882354,14,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.016366612111292964,0.9999999999999999
0.024955792,0.3137254901960784,15,ConcederTBNegotiator@0,"(5, 4, 2, 'premium')",{},continuing,,,0.26386615748317876,0.6169630319074546
0.024955792,0.3137254901960784,15,BoulwareTBNegotiator@1,"(0, 9, 0, 'premium')",{},continuing,,,0.036006546644844525,0.9916980866812671
0.02591,0.3333333333333333,16,ConcederTBNegotiator@0,"(4, 9, 6, 'premium')",{},continuing,,,0.2527732314966358,0.4433109899070737
0.02591,0.3333333333333333,16,BoulwareTBNegotiator@1,"(0, 9, 0, 'premium')",{},continuing,,,0.036006546644844525,0.9916980866812671
0.026919959,0.35294117647058826,17,ConcederTBNegotiator@0,"(1, 2, 4, 'premium')",{},continuing,,,0.2420440080014548,0.5277777777777778
0.026919959,0.35294117647058826,17,BoulwareTBNegotiator@1,"(0, 9, 0, 'premium')",{},continuing,,,0.036006546644844525,0.9916980866812671
0.027898417,0.37254901960784315,18,ConcederTBNegotiator@0,"(2, 6, 1, 'basic')",{},continuing,,,0.23167848699763594,0.6789853680869073
0.027898417,0.37254901960784315,18,BoulwareTBNegotiator@1,"(0, 8, 0, 'premium')",{},continuing,,,0.05564648117839607,0.9828589344063511
0.028917792,0.39215686274509803,19,ConcederTBNegotiator@0,"(4, 9, 4, 'standard')",{},continuing,,,0.22185851973086018,0.4952823160719482
0.028917792,0.39215686274509803,19,BoulwareTBNegotiator@1,"(0, 8, 0, 'premium')",{},continuing,,,0.05564648117839607,0.9828589344063511
0.029894334,0.4117647058823529,20,ConcederTBNegotiator@0,"(4, 7, 4, 'premium')",{},continuing,,,0.21203855246408437,0.525333733073738
0.029894334,0.4117647058823529,20,BoulwareTBNegotiator@1,"(0, 7, 0, 'premium')",{},continuing,,,0.07528641571194764,0.9733624069088634
0.030889167,0.43137254901960786,21,ConcederTBNegotiator@0,"(1, 4, 4, 'premium')",{},continuing,,,0.2027641389343517,0.5631995910472396
0.030889167,0.43137254901960786,21,BoulwareTBNegotiator@1,"(1, 9, 0, 'premium')",{},continuing,,,0.04055282778687035,0.9675045382941704
0.031885167,0.45098039215686275,22,ConcederTBNegotiator@0,"(0, 7, 1, 'basic')",{},continuing,,,0.1938534278959811,0.7376993244715875
0.031885167,0.45098039215686275,22,BoulwareTBNegotiator@1,"(1, 8, 0, 'premium')",{},continuing,,,0.060192762320421894,0.9586653860192543
0.032904584,0.47058823529411764,23,ConcederTBNegotiator@0,"(5, 8, 2, 'premium')",{},continuing,,,0.18530641934897257,0.661174346592731
0.032904584,0.47058823529411764,23,BoulwareTBNegotiator@1,"(0, 10, 0, 'standard')",{},continuing,,,0.06546644844517185,0.9516129032258063
0.033907667,0.49019607843137253,24,ConcederTBNegotiator@0,"(3, 9, 5, 'premium')",{},continuing,,,0.17694126204764504,0.5114113483300127
0.033907667,0.49019607843137253,24,BoulwareTBNegotiator@1,"(0, 9, 0, 'standard')",{},continuing,,,0.08510638297872342,0.9433109899070735
0.034931167,0.5098039215686274,25,ConcederTBNegotiator@0,"(2, 9, 0, 'basic')",{},continuing,,,0.16875795599199855,0.8142787318425575
0.034931167,0.5098039215686274,25,BoulwareTBNegotiator@1,"(0, 8, 0, 'standard')",{},continuing,,,0.10474631751227496,0.9344718376321575
