time,relative_time,step,negotiator,offer,responses,state,text,data,BoulwareTBNegotiator@0,LinearTBNegotiator@1
0.0,0.0196078431372549,0,BoulwareTBNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,1.0,0.023809523809523808
0.0,0.0196078431372549,0,LinearTBNegotiator@1,"(8, 1, 9, 'basic')",{},continuing,,,0.026455026455026467,0.9841269841269841
0.010787084,0.0392156862745098,1,BoulwareTBNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,1.0,0.023809523809523808
0.010787084,0.0392156862745098,1,LinearTBNegotiator@1,"(8, 2, 9, 'basic')",{},continuing,,,0.05291005291005292,0.9682539682539683
0.011525459,0.058823529411764705,2,BoulwareTBNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,1.0,0.023809523809523808
0.011525459,0.058823529411764705,2,LinearTBNegotiator@1,"(7, 2, 9, 'basic')",{},continuing,,,0.07936507936507937,0.9523809523809524
0.0122695,0.0784313725490196,3,BoulwareTBNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,1.0,0.023809523809523808
0.0122695,0.0784313725490196,3,LinearTBNegotiator@1,"(7, 2, 8, 'basic')",{},continuing,,,0.11111111111111113,0.923785473171984
0.013070709,0.09803921568627451,4,BoulwareTBNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,1.0,0.023809523809523808
0.013070709,0.09803921568627451,4,LinearTBNegotiator@1,"(3, 1, 9, 'basic')",{},continuing,,,0.15873015873015878,0.9047619047619048
0.013813292,0.11764705882352941,5,BoulwareTBNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,1.0,0.023809523809523808
0.013813292,0.11764705882352941,5,LinearTBNegotiator@1,"(9, 8, 9, 'basic')",{},continuing,,,0.18518518518518517,0.888888888888889
0.014555625,0.13725490196078433,6,BoulwareTBNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,1.0,0.023809523809523808
0.014555625,0.13725490196078433,6,LinearTBNegotiator@1,"(9, 1, 5, 'basic')",{},continuing,,,0.12698412698412698,0.872677996249965
0.015299334,0.1568627450980392,7,BoulwareTBNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,1.0,0.023809523809523808
0.015299334,0.1568627450980392,7,LinearTBNegotiator@1,"(8, 2, 9, 'standard')",{},continuing,,,0.21164021164021168,0.8492063492063492
0.016070584,0.17647058823529413,8,BoulwareTBNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,1.0,0.023809523809523808
0.016070584,0.17647058823529413,8,LinearTBNegotiator@1,"(7, 8, 8, 'basic')",{},continuing,,,0.2698412698412698,0.8285473779338888
0.016855417,0.19607843137254902,9,BoulwareTBNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,1.0,0.023809523809523808
0.016855417,0.19607843137254902,9,LinearTBNegotiator@1,"(7, 3, 5, 'basic')",{},continuing,,,0.2328042328042328,0.8091859327579014
0.017618917,0.21568627450980393,10,BoulwareTBNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,1.0,0.023809523809523808
0.017618917,0.21568627450980393,10,LinearTBNegotiator@1,"(9, 3, 7, 'standard')",{},continuing,,,0.2751322751322751,0.7901649010504476
0.018408042,0.23529411764705882,11,BoulwareTBNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,1.0,0.023809523809523808
0.018408042,0.23529411764705882,11,LinearTBNegotiator@1,"(9, 2, 3, 'basic')",{},continuing,,,0.21693121693121697,0.7728021187217969
0.0192265,0.2549019607843137,12,BoulwareTBNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,1.0,0.023809523809523808
0.0192265,0.2549019607843137,12,LinearTBNegotiator@1,"(9, 1, 5, 'standard')",{},continuing,,,0.2857142857142857,0.7536303772023459
0.020042417,0.27450980392156865,13,BoulwareTBNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,1.0,0.023809523809523808
0.020042417,0.27450980392156865,13,LinearTBNegotiator@1,"(2, 9, 8, 'basic')",{},continuing,,,0.4285714285714286,0.7333092826957935
0.020859792,0.29411764705882354,14,BoulwareTBNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,1.0,0.023809523809523808
0.020859792,0.29411764705882354,14,LinearTBNegotiator@1,"(5, 7, 5, 'basic')",{},continuing,,,0.39153439153439157,0.7139478375198062
