time,relative_time,step,negotiator,offer,responses,state,text,data,LinearTBNegotiator@0,BoulwareTBNegotiator@1
0.026946667,0.43137254901960786,21,BoulwareTBNegotiator@1,"(1, 9, 0, 'premium')",{},continuing,,,0.04055282778687035,0.9675045382941704
0.027713417,0.45098039215686275,22,LinearTBNegotiator@0,"(6, 4, 6, 'basic')",{},continuing,,,0.5564648117839607,0.2128411681081715
0.027713417,0.45098039215686275,22,BoulwareTBNegotiator@1,"(1, 8, 0, 'premium')",{},continuing,,,0.060192762320421894,0.9586653860192543
0.02851775,0.47058823529411764,23,LinearTBNegotiator@0,"(8, 1, 1, 'standard')",{},continuing,,,0.5371885797417713,0.5062724014336917
0.02851775,0.47058823529411764,23,BoulwareTBNegotiator@1,"(0, 10, 0, 'standard')",{},continuing,,,0.06546644844517185,0.9516129032258063
0.029337208,0.49019607843137253,24,LinearTBNegotiator@0,"(9, 4, 2, 'premium')",{},continuing,,,0.5184579014366248,0.5201888383590675
0.029337208,0.49019607843137253,24,BoulwareTBNegotiator@1,"(0, 9, 0, 'standard')",{},continuing,,,0.08510638297872342,0.9433109899070735
0.030196833,0.5098039215686274,25,LinearTBNegotiator@0,"(9, 5, 2, 'premium')",{},continuing,,,0.49881796690307323,0.5331541218637992
0.030196833,0.5098039215686274,25,BoulwareTBNegotiator@1,"(0, 8, 0, 'standard')",{},continuing,,,0.10474631751227496,0.9344718376321575
0.0310425,0.5294117647058824,26,LinearTBNegotiator@0,"(9, 6, 2, 'premium')",{},continuing,,,0.4791780323695217,0.5445767659363697
0.0310425,0.5294117647058824,26,BoulwareTBNegotiator@1,"(0, 3, 0, 'premium')",{},continuing,,,0.15384615384615385,0.9232683981793433
0.031897,0.5490196078431373,27,LinearTBNegotiator@0,"(9, 8, 3, 'premium')",{},continuing,,,0.45990180032733224,0.4828589344063512
0.031897,0.5490196078431373,27,BoulwareTBNegotiator@1,"(1, 8, 0, 'standard')",{},continuing,,,0.10929259865430078,0.9102782892450607
0.032760875,0.5686274509803921,28,LinearTBNegotiator@0,"(5, 10, 7, 'basic')",{},continuing,,,0.44062556828514277,0.26702508960573473
0.032760875,0.5686274509803921,28,BoulwareTBNegotiator@1,"(1, 3, 0, 'premium')",{},continuing,,,0.15839243498817968,0.8990748497922465
0.033642667,0.5882352941176471,29,LinearTBNegotiator@0,"(5, 1, 0, 'basic')",{},continuing,,,0.42134933624295323,0.6048387096774194
0.033642667,0.5882352941176471,29,BoulwareTBNegotiator@1,"(0, 9, 1, 'premium')",{},continuing,,,0.04000727404982725,0.8850672623085073
0.034536333,0.6078431372549019,30,LinearTBNegotiator@0,"(6, 2, 2, 'standard')",{},continuing,,,0.4022549554464448,0.5089605734767024
0.034536333,0.6078431372549019,30,BoulwareTBNegotiator@1,"(3, 4, 0, 'premium')",{},continuing,,,0.17512274959083468,0.8660669745597843
0.035481792,0.6274509803921569,31,LinearTBNegotiator@0,"(7, 6, 2, 'standard')",{},continuing,,,0.38279687215857433,0.5445767659363697
0.035481792,0.6274509803921569,31,BoulwareTBNegotiator@1,"(4, 9, 0, 'standard')",{},continuing,,,0.15784688125113658,0.8465367963586865
0.036396917,0.6470588235294118,32,LinearTBNegotiator@0,"(3, 2, 5, 'standard')",{},continuing,,,0.3635206401163848,0.37455197132616486
0.036396917,0.6470588235294118,32,BoulwareTBNegotiator@1,"(4, 3, 0, 'premium')",{},continuing,,,0.226586652118567,0.8264942046309561
0.037444,0.6666666666666666,33,LinearTBNegotiator@0,"(1, 6, 7, 'standard')",{},continuing,,,0.3446081105655574,0.40747999174282135
0.037444,0.6666666666666666,33,BoulwareTBNegotiator@1,"(1, 8, 1, 'standard')",{},continuing,,,0.11329332605928351,0.8036474648723009
0.038439458,0.6862745098039216,34,LinearTBNegotiator@0,"(1, 7, 7, 'standard')",{},continuing,,,0.32496817603200584,0.4178068513533079
0.038439458,0.6862745098039216,34,BoulwareTBNegotiator@1,"(4, 8, 1, 'premium')",{},continuing,,,0.13238770685579196,0.7794539164852041
0.039390542,0.7058823529411765,35,LinearTBNegotiator@0,"(3, 4, 2, 'basic')",{},continuing,,,0.30569194398981636,0.5363178706171321
0.040403,0.7254901960784313,36,BoulwareTBNegotiator@1,"(5, 3, 0, 'standard')",{'BoulwareTBNegotiator@1': <ResponseType.ACCEPT_OFFER: 0>},agreement,,,0.3166030187306783,0.7539135594696658
