time,relative_time,step,negotiator,offer,responses,state,text,data,GeniusBOABaselineNegotiator@0,SmartAspirationNegotiator@1
0.015625416,0.5098039215686274,25,GeniusBOABaselineNegotiator@0,"(9, 2, 7, 'basic')",{},continuing,,,0.937296946068876,0.16176700159856006
0.015625416,0.5098039215686274,25,SmartAspirationNegotiator@1,"(3, 10, 1, 'standard')",{},continuing,,,0.19005847953216376,0.9398432949450084
0.015804916,0.5294117647058824,26,GeniusBOABaselineNegotiator@0,"(9, 4, 9, 'basic')",{},continuing,,,0.9269005847953218,0.14912280701754388
0.015804916,0.5294117647058824,26,SmartAspirationNegotiator@1,"(4, 10, 0, 'standard')",{},continuing,,,0.21572449642625083,0.9298245614035088
0.015988666,0.5490196078431373,27,GeniusBOABaselineNegotiator@0,"(9, 1, 4, 'basic')",{},continuing,,,0.9122807017543859,0.19164040836987384
0.015988666,0.5490196078431373,27,SmartAspirationNegotiator@1,"(4, 10, 1, 'standard')",{},continuing,,,0.23326835607537363,0.9222994352958855
0.016173458,0.5686274509803921,28,GeniusBOABaselineNegotiator@0,"(9, 2, 5, 'basic')",{},continuing,,,0.9022092267706303,0.1874593892137752
0.016173458,0.5686274509803921,28,SmartAspirationNegotiator@1,"(5, 10, 0, 'standard')",{},continuing,,,0.2712800519818064,0.9122807017543859
0.016365541,0.5882352941176471,29,GeniusBOABaselineNegotiator@0,"(9, 2, 4, 'basic')",{},continuing,,,0.8846653671215075,0.1978132478760467
0.016365541,0.5882352941176471,29,SmartAspirationNegotiator@1,"(6, 10, 0, 'standard')",{},continuing,,,0.33918128654970764,0.8947368421052633
0.016564958,0.6078431372549019,30,GeniusBOABaselineNegotiator@0,"(9, 10, 9, 'basic')",{},continuing,,,0.868421052631579,0.5935672514619883
0.016564958,0.6078431372549019,30,SmartAspirationNegotiator@1,"(7, 10, 0, 'standard')",{},continuing,,,0.4194282001299545,0.8771929824561404
0.016775041,0.6274509803921569,31,GeniusBOABaselineNegotiator@0,"(9, 10, 8, 'basic')",{},continuing,,,0.8508771929824561,0.6374269005847953
0.016775041,0.6274509803921569,31,SmartAspirationNegotiator@1,"(8, 10, 0, 'standard')",{},continuing,,,0.5120207927225471,0.8596491228070176
0.016997458,0.6470588235294118,32,GeniusBOABaselineNegotiator@0,"(9, 2, 1, 'basic')",{},continuing,,,0.8320337881741391,0.22379391222895895
0.016997458,0.6470588235294118,32,SmartAspirationNegotiator@1,"(9, 10, 0, 'standard')",{},continuing,,,0.6169590643274854,0.8421052631578947
0.017237541,0.6666666666666666,33,GeniusBOABaselineNegotiator@0,"(9, 7, 5, 'basic')",{},continuing,,,0.8128654970760234,0.4035087719298246
0.017237541,0.6666666666666666,33,SmartAspirationNegotiator@1,"(9, 10, 2, 'standard')",{},continuing,,,0.652046783625731,0.8265680399589734
0.017495916,0.6862745098039216,34,GeniusBOABaselineNegotiator@0,"(8, 4, 7, 'basic')",{},continuing,,,0.7868745938921378,0.22869357729706563
0.017495916,0.6862745098039216,34,SmartAspirationNegotiator@1,"(9, 10, 4, 'standard')",{},continuing,,,0.6871345029239766,0.8085994726973593
0.017776458,0.7058823529411765,35,GeniusBOABaselineNegotiator@0,"(8, 2, 3, 'basic')",{},continuing,,,0.7621832358674465,0.22471771126566897
0.017776458,0.7058823529411765,35,SmartAspirationNegotiator@1,"(9, 10, 6, 'standard')",{},continuing,,,0.7222222222222222,0.7864934564723192
0.018085375,0.7254901960784313,36,GeniusBOABaselineNegotiator@0,"(8, 4, 4, 'basic')",{},continuing,,,0.7342430149447694,0.2647398235745522
0.01845225,0.7450980392156863,37,SmartAspirationNegotiator@1,"(9, 10, 8, 'standard')",{'SmartAspirationNegotiator@1': <ResponseType.ACCEPT_OFFER: 0>},agreement,,,0.7573099415204678,0.7543859649122808
