time,relative_time,step,negotiator,offer,responses,state,text,data,BoulwareTBNegotiator@0,LinearTBNegotiator@1
0.030905875,0.5294117647058824,26,BoulwareTBNegotiator@0,"(7, 2, 8, 'basic')",{},continuing,,,0.923785473171984,0.11111111111111113
0.030905875,0.5294117647058824,26,LinearTBNegotiator@1,"(4, 2, 4, 'standard')",{},continuing,,,0.619047619047619,0.47619047619047616
0.031853125,0.5490196078431373,27,BoulwareTBNegotiator@0,"(5, 2, 9, 'basic')",{},continuing,,,0.9206349206349206,0.1322751322751323
0.031853125,0.5490196078431373,27,LinearTBNegotiator@1,"(2, 4, 8, 'standard')",{},continuing,,,0.6936267430132538,0.455026455026455
0.032829959,0.5686274509803921,28,BoulwareTBNegotiator@0,"(3, 1, 9, 'basic')",{},continuing,,,0.9047619047619048,0.15873015873015878
0.032829959,0.5686274509803921,28,LinearTBNegotiator@1,"(4, 10, 7, 'basic')",{},continuing,,,0.7187363296218762,0.43386243386243384
0.033819167,0.5882352941176471,29,BoulwareTBNegotiator@0,"(9, 8, 9, 'basic')",{},continuing,,,0.888888888888889,0.18518518518518517
0.033819167,0.5882352941176471,29,LinearTBNegotiator@1,"(2, 5, 5, 'basic')",{},continuing,,,0.6980748216467904,0.41798941798941797
0.034807209,0.6078431372549019,30,BoulwareTBNegotiator@0,"(9, 1, 5, 'basic')",{},continuing,,,0.872677996249965,0.12698412698412698
0.034807209,0.6078431372549019,30,LinearTBNegotiator@1,"(8, 6, 9, 'premium')",{},continuing,,,0.7142857142857143,0.3968253968253968
0.035808417,0.6274509803921569,31,BoulwareTBNegotiator@0,"(8, 2, 9, 'standard')",{},continuing,,,0.8492063492063492,0.21164021164021168
0.035808417,0.6274509803921569,31,LinearTBNegotiator@1,"(0, 5, 8, 'basic')",{},continuing,,,0.7650553144418253,0.37566137566137564
0.036862209,0.6470588235294118,32,BoulwareTBNegotiator@0,"(9, 6, 6, 'basic')",{},continuing,,,0.8288832110987837,0.22751322751322753
0.036862209,0.6470588235294118,32,LinearTBNegotiator@1,"(8, 2, 7, 'premium')",{},continuing,,,0.7187363296218762,0.3544973544973545
0.037893667,0.6666666666666666,33,BoulwareTBNegotiator@0,"(7, 3, 5, 'basic')",{},continuing,,,0.8091859327579014,0.2328042328042328
0.037893667,0.6666666666666666,33,LinearTBNegotiator@1,"(9, 3, 0, 'basic')",{},continuing,,,0.46825396825396826,0.3386243386243386
0.038937834,0.6862745098039216,34,BoulwareTBNegotiator@0,"(5, 3, 9, 'standard')",{'BoulwareTBNegotiator@0': <ResponseType.ACCEPT_OFFER: 0>},agreement,,,0.7857142857142857,0.3174603174603175
