time,relative_time,step,negotiator,offer,responses,state,text,data,GeniusBOABaselineNegotiator@0,ConcederTBNegotiator@1
0.022476667,0.37254901960784315,18,GeniusBOABaselineNegotiator@0,"(9, 1, 8, 'basic')",{},continuing,,,0.9824561403508771,0.13742690058479534
0.022476667,0.37254901960784315,18,ConcederTBNegotiator@1,"(6, 5, 9, 'premium')",{},continuing,,,0.46751137102014295,0.29174788823911635
0.02316525,0.39215686274509803,19,GeniusBOABaselineNegotiator@0,"(9, 1, 8, 'basic')",{},continuing,,,0.9824561403508771,0.13742690058479534
0.02316525,0.39215686274509803,19,ConcederTBNegotiator@1,"(8, 4, 2, 'basic')",{},continuing,,,0.6991552956465237,0.2827083908361663
0.023863125,0.4117647058823529,20,GeniusBOABaselineNegotiator@0,"(9, 2, 9, 'basic')",{},continuing,,,0.9723846653671215,0.09974009096816115
0.023863125,0.4117647058823529,20,ConcederTBNegotiator@1,"(8, 1, 2, 'premium')",{},continuing,,,0.6085120207927225,0.2739364610116049
0.024565375,0.43137254901960786,21,GeniusBOABaselineNegotiator@0,"(9, 2, 9, 'basic')",{},continuing,,,0.9723846653671215,0.09974009096816115
0.024565375,0.43137254901960786,21,ConcederTBNegotiator@1,"(8, 1, 3, 'premium')",{},continuing,,,0.6260558804418453,0.2653284974904903
0.025308375,0.45098039215686275,22,GeniusBOABaselineNegotiator@0,"(9, 1, 7, 'basic')",{},continuing,,,0.9649122807017545,0.15559416209238722
0.025308375,0.45098039215686275,22,ConcederTBNegotiator@1,"(4, 1, 6, 'basic')",{},continuing,,,0.5461338531513971,0.2572536903904479
0.026018542,0.47058823529411764,23,GeniusBOABaselineNegotiator@0,"(9, 2, 8, 'basic')",{},continuing,,,0.9548408057179987,0.14359974009096818
0.026018542,0.47058823529411764,23,ConcederTBNegotiator@1,"(4, 2, 7, 'basic')",{},continuing,,,0.5360623781676414,0.24948629984417414
0.026741125,0.49019607843137253,24,GeniusBOABaselineNegotiator@0,"(9, 1, 6, 'basic')",{},continuing,,,0.9473684210526316,0.16953439214483385
0.026741125,0.49019607843137253,24,ConcederTBNegotiator@1,"(7, 2, 3, 'basic')",{},continuing,,,0.6695906432748538,0.24226157091479178
0.027476167,0.5098039215686274,25,GeniusBOABaselineNegotiator@0,"(9, 2, 7, 'basic')",{},continuing,,,0.937296946068876,0.16176700159856006
0.027476167,0.5098039215686274,25,ConcederTBNegotiator@1,"(9, 2, 5, 'premium')",{},continuing,,,0.7384665367121508,0.23424301494476935
0.028220375,0.5294117647058824,26,GeniusBOABaselineNegotiator@0,"(9, 4, 9, 'basic')",{},continuing,,,0.9269005847953218,0.14912280701754388
0.028220375,0.5294117647058824,26,ConcederTBNegotiator@1,"(7, 1, 4, 'basic')",{},continuing,,,0.7147498375568553,0.22672812766811945
0.028970208,0.5490196078431373,27,GeniusBOABaselineNegotiator@0,"(9, 1, 4, 'basic')",{},continuing,,,0.9122807017543859,0.19164040836987384
0.028970208,0.5490196078431373,27,ConcederTBNegotiator@1,"(8, 1, 7, 'premium')",{},continuing,,,0.6962313190383366,0.2199216474725042
0.02971625,0.5686274509803921,28,GeniusBOABaselineNegotiator@0,"(9, 2, 5, 'basic')",{},continuing,,,0.9022092267706303,0.1874593892137752
0.02971625,0.5686274509803921,28,ConcederTBNegotiator@1,"(8, 4, 9, 'premium')",{},continuing,,,0.6582196231319039,0.21345029239766086
0.030481875,0.5882352941176471,29,GeniusBOABaselineNegotiator@0,"(9, 2, 4, 'basic')",{},continuing,,,0.8846653671215075,0.1978132478760467
0.030481875,0.5882352941176471,29,ConcederTBNegotiator@1,"(9, 2, 3, 'basic')",{},continuing,,,0.8671215074723848,0.20717385161654617
0.031239667,0.6078431372549019,30,GeniusBOABaselineNegotiator@0,"(9, 10, 9, 'basic')",{'GeniusBOABaselineNegotiator@0': <ResponseType.ACCEPT_OFFER: 0>},agreement,,,0.868421052631579,0.5935672514619883
