time,relative_time,step,negotiator,offer,responses,state,text,data,ConcederTBNegotiator@0,BoulwareTBNegotiator@1
0.0,0.0196078431372549,0,ConcederTBNegotiator@0,"(8, 6, 6, 'standard')",{},continuing,,,0.6432748538011696,0.45835830377576303
0.0,0.0196078431372549,0,BoulwareTBNegotiator@1,"(0, 10, 0, 'standard')",{},continuing,,,0.1169590643274854,1.0
0.012468458,0.0392156862745098,1,ConcederTBNegotiator@0,"(6, 1, 6, 'standard')",{},continuing,,,0.5760233918128655,0.3391250354196877
0.012468458,0.0392156862745098,1,BoulwareTBNegotiator@1,"(0, 10, 0, 'standard')",{},continuing,,,0.1169590643274854,1.0
0.013300166,0.058823529411764705,2,ConcederTBNegotiator@0,"(7, 4, 3, 'standard')",{},continuing,,,0.5305393112410657,0.4086033512916599
0.013300166,0.058823529411764705,2,BoulwareTBNegotiator@1,"(0, 10, 0, 'standard')",{},continuing,,,0.1169590643274854,1.0
0.0141555,0.0784313725490196,3,ConcederTBNegotiator@0,"(6, 2, 7, 'premium')",{},continuing,,,0.4957764782326186,0.2611822062769227
0.0141555,0.0784313725490196,3,BoulwareTBNegotiator@1,"(0, 10, 0, 'standard')",{},continuing,,,0.1169590643274854,1.0
0.015005541,0.09803921568627451,4,ConcederTBNegotiator@0,"(5, 7, 5, 'basic')",{},continuing,,,0.46718648473034446,0.4736842105263158
0.015005541,0.09803921568627451,4,BoulwareTBNegotiator@1,"(0, 10, 0, 'standard')",{},continuing,,,0.1169590643274854,1.0
0.015869166,0.11764705882352941,5,ConcederTBNegotiator@0,"(8, 10, 0, 'premium')",{},continuing,,,0.44184535412605586,0.7894736842105263
0.015869166,0.11764705882352941,5,BoulwareTBNegotiator@1,"(0, 10, 0, 'standard')",{},continuing,,,0.1169590643274854,1.0
0.016734458,0.13725490196078433,6,ConcederTBNegotiator@0,"(0, 2, 6, 'basic')",{},continuing,,,0.4197530864197532,0.33360196849311197
0.016734458,0.13725490196078433,6,BoulwareTBNegotiator@1,"(0, 10, 0, 'standard')",{},continuing,,,0.1169590643274854,1.0
0.017605833,0.1568627450980392,7,ConcederTBNegotiator@0,"(6, 6, 6, 'premium')",{},continuing,,,0.4002599090318389,0.4232705844775174
0.017605833,0.1568627450980392,7,BoulwareTBNegotiator@1,"(0, 10, 0, 'standard')",{},continuing,,,0.1169590643274854,1.0
0.018507166,0.17647058823529413,8,ConcederTBNegotiator@0,"(4, 1, 6, 'premium')",{},continuing,,,0.3823911630929175,0.304037316121442
0.018507166,0.17647058823529413,8,BoulwareTBNegotiator@1,"(0, 10, 0, 'standard')",{},continuing,,,0.1169590643274854,1.0
0.019429583,0.19607843137254902,9,ConcederTBNegotiator@0,"(1, 1, 1, 'basic')",{},continuing,,,0.3658219623131904,0.3579719499157686
0.019429583,0.19607843137254902,9,BoulwareTBNegotiator@1,"(0, 10, 0, 'standard')",{},continuing,,,0.1169590643274854,1.0
0.020359833,0.21568627450980393,10,ConcederTBNegotiator@0,"(2, 2, 6, 'standard')",{},continuing,,,0.3508771929824561,0.41547331352235173
0.020359833,0.21568627450980393,10,BoulwareTBNegotiator@1,"(0, 10, 0, 'standard')",{},continuing,,,0.1169590643274854,1.0
0.021287958,0.23529411764705882,11,ConcederTBNegotiator@0,"(3, 4, 6, 'standard')",{},continuing,,,0.3362573099415205,0.4473121699226117
0.021287958,0.23529411764705882,11,BoulwareTBNegotiator@1,"(0, 10, 0, 'standard')",{},continuing,,,0.1169590643274854,1.0
0.022258916,0.2549019607843137,12,ConcederTBNegotiator@0,"(5, 2, 1, 'premium')",{},continuing,,,0.3226120857699805,0.3407529765564444
0.022258916,0.2549019607843137,12,BoulwareTBNegotiator@1,"(0, 10, 0, 'standard')",{},continuing,,,0.1169590643274854,1.0
0.023238833,0.27450980392156865,13,ConcederTBNegotiator@0,"(4, 8, 9, 'premium')",{},continuing,,,0.3099415204678363,0.5305393112410657
0.023238833,0.27450980392156865,13,BoulwareTBNegotiator@1,"(0, 10, 0, 'standard')",{},continuing,,,0.1169590643274854,1.0
0.024216291,0.29411764705882354,14,ConcederTBNegotiator@0,"(2, 2, 7, 'premium')",{},continuing,,,0.2982456140350877,0.3313576448734139
0.024216291,0.29411764705882354,14,BoulwareTBNegotiator@1,"(0, 10, 0, 'standard')",{},continuing,,,0.1169590643274854,1.0
0.025184083,0.3137254901960784,15,ConcederTBNegotiator@0,"(3, 1, 3, 'premium')",{},continuing,,,0.2865497076023392,0.35304779573610434
0.025184083,0.3137254901960784,15,BoulwareTBNegotiator@1,"(0, 10, 1, 'standard')",{},continuing,,,0.1345029239766082,0.9924748738923768
0.026167875,0.3333333333333333,16,ConcederTBNegotiator@0,"(1, 8, 3, 'basic')",{},continuing,,,0.2758284600389864,0.643821025105825
0.026167875,0.3333333333333333,16,BoulwareTBNegotiator@1,"(0, 10, 1, 'standard')",{},continuing,,,0.1345029239766082,0.9924748738923768
0.027157291,0.35294117647058826,17,ConcederTBNegotiator@0,"(4, 7, 2, 'standard')",{},continuing,,,0.2654320987654321,0.6365095604268096
0.027157291,0.35294117647058826,17,BoulwareTBNegotiator@1,"(0, 10, 1, 'standard')",{},continuing,,,0.1345029239766082,0.9924748738923768
0.028158416,0.37254901960784315,18,ConcederTBNegotiator@0,"(2, 6, 5, 'standard')",{},continuing,,,0.25536062378167645,0.5753736192332684
0.028158416,0.37254901960784315,18,BoulwareTBNegotiator@1,"(1, 10, 0, 'standard')",{},continuing,,,0.12313190383365824,0.9824561403508771
0.029203916,0.39215686274509803,19,ConcederTBNegotiator@0,"(2, 2, 4, 'premium')",{},continuing,,,0.24561403508771928,0.36740389115090055
0.029203916,0.39215686274509803,19,BoulwareTBNegotiator@1,"(1, 10, 0, 'standard')",{},continuing,,,0.12313190383365824,0.9824561403508771
0.030195666,0.4117647058823529,20,ConcederTBNegotiator@0,"(0, 6, 0, 'basic')",{},continuing,,,0.23651721897335937,0.5373619233268357
0.030195666,0.4117647058823529,20,BoulwareTBNegotiator@1,"(1, 10, 1, 'standard')",{},continuing,,,0.14067576348278105,0.9749310142432539
0.031212833,0.43137254901960786,21,ConcederTBNegotiator@0,"(0, 5, 8, 'premium')",{},continuing,,,0.22774528914879794,0.4408706952566602
0.031212833,0.43137254901960786,21,BoulwareTBNegotiator@1,"(1, 10, 1, 'standard')",{},continuing,,,0.14067576348278105,0.9749310142432539
0.032253833,0.45098039215686275,22,ConcederTBNegotiator@0,"(1, 6, 8, 'premium')",{},continuing,,,0.2192982456140351,0.47888239116309295
0.032253833,0.45098039215686275,22,BoulwareTBNegotiator@1,"(2, 10, 0, 'standard')",{},continuing,,,0.14165042235217676,0.9649122807017545
0.033283,0.47058823529411764,23,ConcederTBNegotiator@0,"(2, 2, 2, 'premium')",{},continuing,,,0.21052631578947367,0.38537245841251455
0.034320666,0.49019607843137253,24,BoulwareTBNegotiator@1,"(0, 10, 5, 'standard')",{'BoulwareTBNegotiator@1': <ResponseType.ACCEPT_OFFER: 0>},agreement,,,0.20467836257309946,0.9561403508771931
