time,relative_time,step,negotiator,offer,responses,state,text,data,BoulwareTBNegotiator@0,LinearTBNegotiator@1
0.016713208,0.1568627450980392,7,BoulwareTBNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,0.9999999999999999,0.016366612111292964
0.016713208,0.1568627450980392,7,LinearTBNegotiator@1,"(9, 3, 9, 'premium')",{},continuing,,,0.19746194656644006,0.8461538461538461
0.01744575,0.17647058823529413,8,BoulwareTBNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,0.9999999999999999,0.016366612111292964
0.01744575,0.17647058823529413,8,LinearTBNegotiator@1,"(9, 4, 9, 'premium')",{},continuing,,,0.21284116810817147,0.8265139116202945
0.0182005,0.19607843137254902,9,BoulwareTBNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,0.9999999999999999,0.016366612111292964
0.0182005,0.19607843137254902,9,LinearTBNegotiator@1,"(9, 4, 8, 'standard')",{},continuing,,,0.17072647276766967,0.8076013820694672
0.018995333,0.21568627450980393,10,BoulwareTBNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,0.9999999999999999,0.016366612111292964
0.018995333,0.21568627450980393,10,LinearTBNegotiator@1,"(9, 5, 8, 'standard')",{},continuing,,,0.18369175627240142,0.7879614475359156
0.019733958,0.23529411764705882,11,BoulwareTBNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,0.9999999999999999,0.016366612111292964
0.019733958,0.23529411764705882,11,LinearTBNegotiator@1,"(8, 3, 9, 'premium')",{},continuing,,,0.22165549495353684,0.7688670667394072
0.020501083,0.2549019607843137,12,BoulwareTBNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,0.9999999999999999,0.016366612111292964
0.020501083,0.2549019607843137,12,LinearTBNegotiator@1,"(8, 4, 9, 'premium')",{},continuing,,,0.23703471649526825,0.7492271322058556
0.021252916,0.27450980392156865,13,BoulwareTBNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,0.9999999999999999,0.016366612111292964
0.021252916,0.27450980392156865,13,LinearTBNegotiator@1,"(6, 1, 9, 'standard')",{},continuing,,,0.15322580645161288,0.7299509001636661
0.022016791,0.29411764705882354,14,BoulwareTBNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,0.9999999999999999,0.016366612111292964
0.022016791,0.29411764705882354,14,LinearTBNegotiator@1,"(8, 5, 8, 'standard')",{},continuing,,,0.2078853046594982,0.7106746681214766
0.022781583,0.3137254901960784,15,BoulwareTBNegotiator@0,"(0, 9, 0, 'premium')",{},continuing,,,0.9916980866812671,0.036006546644844525
0.022781583,0.3137254901960784,15,LinearTBNegotiator@1,"(9, 1, 2, 'basic')",{},continuing,,,0.30734767025089604,0.6919439898163302
0.023548041,0.3333333333333333,16,BoulwareTBNegotiator@0,"(0, 9, 0, 'premium')",{},continuing,,,0.9916980866812671,0.036006546644844525
0.023548041,0.3333333333333333,16,LinearTBNegotiator@1,"(9, 2, 2, 'basic')",{},continuing,,,0.3557347670250896,0.6723040552827786
0.024319625,0.35294117647058826,17,BoulwareTBNegotiator@0,"(0, 9, 0, 'premium')",{},continuing,,,0.9916980866812671,0.036006546644844525
0.024319625,0.35294117647058826,17,LinearTBNegotiator@1,"(9, 4, 3, 'basic')",{},continuing,,,0.3096153616565586,0.6530278232405892
0.025098583,0.37254901960784315,18,BoulwareTBNegotiator@0,"(0, 8, 0, 'premium')",{},continuing,,,0.9828589344063511,0.05564648117839607
0.025098583,0.37254901960784315,18,LinearTBNegotiator@1,"(8, 1, 3, 'basic')",{},continuing,,,0.25000000000000006,0.6346608474268048
0.025872333,0.39215686274509803,19,BoulwareTBNegotiator@0,"(0, 8, 0, 'premium')",{},continuing,,,0.9828589344063511,0.05564648117839607
0.025872333,0.39215686274509803,19,LinearTBNegotiator@1,"(9, 1, 1, 'standard')",{},continuing,,,0.4820788530465949,0.6144753591562102
0.026673375,0.4117647058823529,20,BoulwareTBNegotiator@0,"(0, 7, 0, 'premium')",{},continuing,,,0.9733624069088634,0.07528641571194764
0.026673375,0.4117647058823529,20,LinearTBNegotiator@1,"(8, 2, 2, 'basic')",{},continuing,,,0.37992831541218636,0.5950172758683396
0.027562041,0.43137254901960786,21,BoulwareTBNegotiator@0,"(1, 9, 0, 'premium')",{},continuing,,,0.9675045382941704,0.04055282778687035
0.027562041,0.43137254901960786,21,LinearTBNegotiator@1,"(8, 4, 3, 'basic')",{},continuing,,,0.3338089100436554,0.5757410438261502
0.0283745,0.45098039215686275,22,BoulwareTBNegotiator@0,"(1, 8, 0, 'premium')",{},continuing,,,0.9586653860192543,0.060192762320421894
0.0283745,0.45098039215686275,22,LinearTBNegotiator@1,"(6, 4, 6, 'basic')",{},continuing,,,0.2128411681081715,0.5564648117839607
0.029178875,0.47058823529411764,23,BoulwareTBNegotiator@0,"(0, 10, 0, 'standard')",{},continuing,,,0.9516129032258063,0.06546644844517185
0.029178875,0.47058823529411764,23,LinearTBNegotiator@1,"(8, 1, 1, 'standard')",{},continuing,,,0.5062724014336917,0.5371885797417713
0.030013375,0.49019607843137253,24,BoulwareTBNegotiator@0,"(0, 9, 0, 'standard')",{},continuing,,,0.9433109899070735,0.08510638297872342
0.030013375,0.49019607843137253,24,LinearTBNegotiator@1,"(9, 4, 2, 'premium')",{},continuing,,,0.5201888383590675,0.5184579014366248
0.030842791,0.5098039215686274,25,BoulwareTBNegotiator@0,"(0, 8, 0, 'standard')",{},continuing,,,0.9344718376321575,0.10474631751227496
0.030842791,0.5098039215686274,25,LinearTBNegotiator@1,"(9, 5, 2, 'premium')",{},continuing,,,0.5331541218637992,0.49881796690307323
0.031680833,0.5294117647058824,26,BoulwareTBNegotiator@0,"(0, 3, 0, 'premium')",{},continuing,,,0.9232683981793433,0.15384615384615385
0.031680833,0.5294117647058824,26,LinearTBNegotiator@1,"(9, 6, 2, 'premium')",{},continuing,,,0.5445767659363697,0.4791780323695217
0.032538958,0.5490196078431373,27,BoulwareTBNegotiator@0,"(1, 8, 0, 'standard')",{},continuing,,,0.9102782892450607,0.10929259865430078
0.032538958,0.5490196078431373,27,LinearTBNegotiator@1,"(9, 8, 3, 'premium')",{},continuing,,,0.4828589344063512,0.45990180032733224
0.033431625,0.5686274509803921,28,BoulwareTBNegotiator@0,"(1, 3, 0, 'premium')",{},continuing,,,0.8990748497922465,0.15839243498817968
0.033431625,0.5686274509803921,28,LinearTBNegotiator@1,"(5, 10, 7, 'basic')",{},continuing,,,0.26702508960573473,0.44062556828514277
0.034322875,0.5882352941176471,29,BoulwareTBNegotiator@0,"(0, 9, 1, 'premium')",{},continuing,,,0.8850672623085073,0.04000727404982725
0.034322875,0.5882352941176471,29,LinearTBNegotiator@1,"(5, 1, 0, 'basic')",{},continuing,,,0.6048387096774194,0.42134933624295323
0.035256958,0.6078431372549019,30,BoulwareTBNegotiator@0,"(3, 4, 0, 'premium')",{},continuing,,,0.8660669745597843,0.17512274959083468
0.035256958,0.6078431372549019,30,LinearTBNegotiator@1,"(6, 2, 2, 'standard')",{},continuing,,,0.5089605734767024,0.4022549554464448
0.03617075,0.6274509803921569,31,BoulwareTBNegotiator@0,"(4, 9, 0, 'standard')",{},continuing,,,0.8465367963586865,0.15784688125113658
0.03617075,0.6274509803921569,31,LinearTBNegotiator@1,"(7, 6, 2, 'standard')",{},continuing,,,0.5445767659363697,0.38279687215857433
0.037079125,0.6470588235294118,32,BoulwareTBNegotiator@0,"(4, 3, 0, 'premium')",{},continuing,,,0.8264942046309561,0.226586652118567
0.037079125,0.6470588235294118,32,LinearTBNegotiator@1,"(3, 2, 5, 'standard')",{},continuing,,,0.37455197132616486,0.3635206401163848
0.038003791,0.6666666666666666,33,BoulwareTBNegotiator@0,"(1, 8, 1, 'standard')",{},continuing,,,0.8036474648723009,0.11329332605928351
0.038003791,0.6666666666666666,33,LinearTBNegotiator@1,"(1, 6, 7, 'standard')",{},continuing,,,0.40747999174282135,0.3446081105655574
0.038927291,0.6862745098039216,34,BoulwareTBNegotiator@0,"(4, 8, 1, 'premium')",{},continuing,,,0.7794539164852041,0.13238770685579196
0.038927291,0.6862745098039216,34,LinearTBNegotiator@1,"(1, 7, 7, 'standard')",{},continuing,,,0.4178068513533079,0.32496817603200584
0.039869375,0.7058823529411765,35,BoulwareTBNegotiator@0,"(5, 3, 0, 'standard')",{'BoulwareTBNegotiator@0': <ResponseType.ACCEPT_OFFER: 0>},agreement,,,0.7539135594696658,0.3166030187306783
