time,relative_time,step,negotiator,offer,responses,state,text,data,BoulwareTBNegotiator@0,ConcederTBNegotiator@1
0.019509542,0.19607843137254902,9,ConcederTBNegotiator@1,"(4, 8, 8, 'standard')",{},continuing,,,0.43353336970358247,0.33590552938843
0.020458125,0.21568627450980393,10,BoulwareTBNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,0.9999999999999999,0.0
0.020458125,0.21568627450980393,10,ConcederTBNegotiator@1,"(5, 3, 7, 'premium')",{},continuing,,,0.4635388252409529,0.31932574584959417
0.021434292,0.23529411764705882,11,BoulwareTBNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,0.9999999999999999,0.0
0.021434292,0.23529411764705882,11,ConcederTBNegotiator@1,"(4, 5, 8, 'standard')",{},continuing,,,0.49245317330423716,0.3046594982078853
0.022417958,0.2549019607843137,12,BoulwareTBNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,0.9999999999999999,0.0
0.022417958,0.2549019607843137,12,ConcederTBNegotiator@1,"(1, 5, 9, 'basic')",{},continuing,,,0.557737770503728,0.29032258064516125
0.023452417,0.27450980392156865,13,BoulwareTBNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,0.9999999999999999,0.0
0.023452417,0.27450980392156865,13,ConcederTBNegotiator@1,"(1, 4, 9, 'basic')",{},continuing,,,0.5773777050372795,0.27735729714042956
0.024431042,0.29411764705882354,14,BoulwareTBNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,0.9999999999999999,0.0
0.024431042,0.29411764705882354,14,ConcederTBNegotiator@1,"(4, 7, 7, 'basic')",{},continuing,,,0.458628841607565,0.264581044901695
0.025425167,0.3137254901960784,15,BoulwareTBNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,0.9999999999999999,0.0
0.025425167,0.3137254901960784,15,ConcederTBNegotiator@1,"(8, 8, 5, 'basic')",{},continuing,,,0.5611929441716677,0.2525721960550967
0.026436,0.3333333333333333,16,BoulwareTBNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,0.9999999999999999,0.0
0.026436,0.3333333333333333,16,ConcederTBNegotiator@1,"(6, 3, 5, 'basic')",{},continuing,,,0.5320967448627023,0.24136875660228235
0.027435042,0.35294117647058826,17,BoulwareTBNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,0.9999999999999999,0.0
0.027435042,0.35294117647058826,17,ConcederTBNegotiator@1,"(5, 6, 7, 'basic')",{},continuing,,,0.519185306419349,0.2300606369041117
0.028447875,0.37254901960784315,18,BoulwareTBNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,0.9999999999999999,0.0
0.028447875,0.37254901960784315,18,ConcederTBNegotiator@1,"(3, 3, 8, 'basic')",{},continuing,,,0.5653755228223314,0.21986338025819635
0.029470458,0.39215686274509803,19,BoulwareTBNegotiator@0,"(9, 2, 9, 'basic')",{},continuing,,,0.9803600654664483,0.04838709677419354
0.029470458,0.39215686274509803,19,ConcederTBNegotiator@1,"(6, 9, 9, 'basic')",{},continuing,,,0.6382978723404255,0.20944002216513818
0.03054925,0.4117647058823529,20,BoulwareTBNegotiator@0,"(9, 2, 9, 'basic')",{},continuing,,,0.9803600654664483,0.04838709677419354
0.03054925,0.4117647058823529,20,ConcederTBNegotiator@1,"(1, 1, 8, 'basic')",{},continuing,,,0.5682851427532278,0.19982078853046595
0.031630375,0.43137254901960786,21,BoulwareTBNegotiator@0,"(9, 2, 9, 'basic')",{},continuing,,,0.9803600654664483,0.04838709677419354
0.031630375,0.43137254901960786,21,ConcederTBNegotiator@1,"(6, 7, 9, 'basic')",{},continuing,,,0.6775777414075286,0.19110434239273444
0.032700458,0.45098039215686275,22,BoulwareTBNegotiator@0,"(9, 3, 9, 'basic')",{},continuing,,,0.9607201309328969,0.06842968850192394
0.032700458,0.45098039215686275,22,ConcederTBNegotiator@1,"(6, 4, 7, 'basic')",{},continuing,,,0.6084742680487362,0.1814791609397127
0.033744375,0.47058823529411764,23,BoulwareTBNegotiator@0,"(9, 3, 9, 'basic')",{},continuing,,,0.9607201309328969,0.06842968850192394
0.033744375,0.47058823529411764,23,ConcederTBNegotiator@1,"(8, 2, 5, 'basic')",{},continuing,,,0.6790325513729769,0.17293906810035842
0.034782292,0.49019607843137253,24,BoulwareTBNegotiator@0,"(9, 3, 9, 'basic')",{},continuing,,,0.9607201309328969,0.06842968850192394
0.034782292,0.49019607843137253,24,ConcederTBNegotiator@1,"(9, 4, 9, 'standard')",{},continuing,,,0.8756137479541735,0.1644540713339779
0.03583125,0.5098039215686274,25,BoulwareTBNegotiator@0,"(9, 1, 9, 'standard')",{},continuing,,,0.9345335515548281,0.08064516129032256
0.03583125,0.5098039215686274,25,ConcederTBNegotiator@1,"(6, 4, 9, 'basic')",{},continuing,,,0.7364975450081833,0.15638955520494568
0.03687025,0.5294117647058824,26,BoulwareTBNegotiator@0,"(8, 1, 9, 'basic')",{},continuing,,,0.9227132205855609,0.024193548387096784
0.03687025,0.5294117647058824,26,ConcederTBNegotiator@1,"(7, 1, 5, 'basic')",{},continuing,,,0.6304782687761412,0.14874551971326164
0.037930167,0.5490196078431373,27,BoulwareTBNegotiator@0,"(9, 2, 8, 'basic')",{},continuing,,,0.912347699581742,0.0546594982078853
0.037930167,0.5490196078431373,27,ConcederTBNegotiator@1,"(9, 4, 6, 'basic')",{},continuing,,,0.7610474631751227,0.14026052294688116
0.038991208,0.5686274509803921,28,BoulwareTBNegotiator@0,"(9, 6, 9, 'basic')",{},continuing,,,0.9018003273322422,0.10819683762095757
0.038991208,0.5686274509803921,28,ConcederTBNegotiator@1,"(8, 4, 7, 'basic')",{},continuing,,,0.7357701400254592,0.13309206416551914
0.040112792,0.5882352941176471,29,BoulwareTBNegotiator@0,"(9, 7, 9, 'basic')",{},continuing,,,0.8821603927986906,0.1185236972314441
0.040112792,0.5882352941176471,29,ConcederTBNegotiator@1,"(4, 1, 8, 'basic')",{},continuing,,,0.6364793598836153,0.1272401433691756
0.041294542,0.6078431372549019,30,BoulwareTBNegotiator@0,"(9, 2, 9, 'premium')",{'BoulwareTBNegotiator@0': <ResponseType.ACCEPT_OFFER: 0>},agreement,,,0.8657937806873975,0.17741935483870966
