time,relative_time,step,negotiator,offer,responses,state,text,data,GeniusBOABaselineNegotiator@0,SmartAspirationNegotiator@1
0.011722333,0.2549019607843137,12,GeniusBOABaselineNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.0
0.011722333,0.2549019607843137,12,SmartAspirationNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.0,1.0
0.011893167,0.27450980392156865,13,GeniusBOABaselineNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.0
0.011893167,0.27450980392156865,13,SmartAspirationNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.0,1.0
0.012060917,0.29411764705882354,14,GeniusBOABaselineNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.0
0.012060917,0.29411764705882354,14,SmartAspirationNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.0,1.0
0.012233708,0.3137254901960784,15,GeniusBOABaselineNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.0
0.012233708,0.3137254901960784,15,SmartAspirationNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.0,1.0
0.012402042,0.3333333333333333,16,GeniusBOABaselineNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.0
0.012402042,0.3333333333333333,16,SmartAspirationNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.0,1.0
0.012571583,0.35294117647058826,17,GeniusBOABaselineNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.0
0.012571583,0.35294117647058826,17,SmartAspirationNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.0,1.0
0.01274125,0.37254901960784315,18,GeniusBOABaselineNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.0
0.01274125,0.37254901960784315,18,SmartAspirationNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.0,1.0
0.012910708,0.39215686274509803,19,GeniusBOABaselineNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.0
0.012910708,0.39215686274509803,19,SmartAspirationNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.0,1.0
0.013080042,0.4117647058823529,20,GeniusBOABaselineNegotiator@0,"(9, 1, 8, 'basic')",{},continuing,,,0.9707602339181286,0.029239766081871357
0.013080042,0.4117647058823529,20,SmartAspirationNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.0,1.0
0.013253,0.43137254901960786,21,GeniusBOABaselineNegotiator@0,"(9, 1, 8, 'basic')",{},continuing,,,0.9707602339181286,0.029239766081871357
0.013253,0.43137254901960786,21,SmartAspirationNegotiator@1,"(0, 9, 0, 'premium')",{},continuing,,,0.029239766081871357,0.9707602339181286
0.013426,0.45098039215686275,22,GeniusBOABaselineNegotiator@0,"(9, 1, 8, 'basic')",{},continuing,,,0.9707602339181286,0.029239766081871357
0.013426,0.45098039215686275,22,SmartAspirationNegotiator@1,"(0, 9, 0, 'premium')",{},continuing,,,0.029239766081871357,0.9707602339181286
0.013598458,0.47058823529411764,23,GeniusBOABaselineNegotiator@0,"(9, 1, 8, 'basic')",{},continuing,,,0.9707602339181286,0.029239766081871357
0.013598458,0.47058823529411764,23,SmartAspirationNegotiator@1,"(0, 9, 0, 'premium')",{},continuing,,,0.029239766081871357,0.9707602339181286
0.013771083,0.49019607843137253,24,GeniusBOABaselineNegotiator@0,"(9, 1, 7, 'basic')",{},continuing,,,0.9415204678362572,0.05847953216374269
0.013771083,0.49019607843137253,24,SmartAspirationNegotiator@1,"(0, 9, 0, 'premium')",{},continuing,,,0.029239766081871357,0.9707602339181286
0.013969208,0.5098039215686274,25,GeniusBOABaselineNegotiator@0,"(9, 1, 7, 'basic')",{},continuing,,,0.9415204678362572,0.05847953216374269
0.013969208,0.5098039215686274,25,SmartAspirationNegotiator@1,"(0, 8, 0, 'premium')",{},continuing,,,0.05847953216374269,0.9415204678362572
0.014146375,0.5294117647058824,26,GeniusBOABaselineNegotiator@0,"(9, 1, 7, 'basic')",{},continuing,,,0.9415204678362572,0.05847953216374269
0.014146375,0.5294117647058824,26,SmartAspirationNegotiator@1,"(0, 8, 0, 'premium')",{},continuing,,,0.05847953216374269,0.9415204678362572
0.014323125,0.5490196078431373,27,GeniusBOABaselineNegotiator@0,"(7, 1, 8, 'basic')",{},continuing,,,0.9122807017543859,0.08771929824561404
0.014323125,0.5490196078431373,27,SmartAspirationNegotiator@1,"(0, 7, 0, 'premium')",{},continuing,,,0.08771929824561404,0.9122807017543859
0.014504833,0.5686274509803921,28,GeniusBOABaselineNegotiator@0,"(7, 1, 8, 'basic')",{},continuing,,,0.9122807017543859,0.08771929824561404
0.014504833,0.5686274509803921,28,SmartAspirationNegotiator@1,"(0, 7, 0, 'premium')",{},continuing,,,0.08771929824561404,0.9122807017543859
0.014687292,0.5882352941176471,29,GeniusBOABaselineNegotiator@0,"(9, 3, 7, 'basic')",{},continuing,,,0.8830409356725145,0.11695906432748537
0.014687292,0.5882352941176471,29,SmartAspirationNegotiator@1,"(1, 9, 2, 'premium')",{},continuing,,,0.11695906432748539,0.8830409356725145
0.014877708,0.6078431372549019,30,GeniusBOABaselineNegotiator@0,"(9, 3, 7, 'basic')",{},continuing,,,0.8830409356725145,0.11695906432748537
0.014877708,0.6078431372549019,30,SmartAspirationNegotiator@1,"(1, 9, 2, 'premium')",{},continuing,,,0.11695906432748539,0.8830409356725145
0.015069667,0.6274509803921569,31,GeniusBOABaselineNegotiator@0,"(7, 3, 8, 'basic')",{},continuing,,,0.8538011695906431,0.14619883040935672
0.015069667,0.6274509803921569,31,SmartAspirationNegotiator@1,"(2, 9, 2, 'premium')",{},continuing,,,0.14619883040935672,0.8538011695906431
0.015275583,0.6470588235294118,32,GeniusBOABaselineNegotiator@0,"(4, 1, 8, 'basic')",{},continuing,,,0.8245614035087718,0.17543859649122806
0.015275583,0.6470588235294118,32,SmartAspirationNegotiator@1,"(0, 10, 5, 'premium')",{},continuing,,,0.14619883040935672,0.8538011695906432
0.0154835,0.6666666666666666,33,GeniusBOABaselineNegotiator@0,"(4, 1, 8, 'basic')",{},continuing,,,0.8245614035087718,0.17543859649122806
0.0154835,0.6666666666666666,33,SmartAspirationNegotiator@1,"(0, 4, 0, 'premium')",{},continuing,,,0.1754385964912281,0.8245614035087718
0.015710542,0.6862745098039216,34,GeniusBOABaselineNegotiator@0,"(9, 1, 9, 'premium')",{},continuing,,,0.7894736842105263,0.21052631578947367
0.015710542,0.6862745098039216,34,SmartAspirationNegotiator@1,"(0, 5, 2, 'premium')",{},continuing,,,0.2046783625730994,0.7953216374269005
0.015963708,0.7058823529411765,35,GeniusBOABaselineNegotiator@0,"(9, 2, 9, 'premium')",{},continuing,,,0.7602339181286549,0.23976608187134502
0.015963708,0.7058823529411765,35,SmartAspirationNegotiator@1,"(0, 4, 2, 'premium')",{},continuing,,,0.23391812865497078,0.7660818713450291
0.016248375,0.7254901960784313,36,GeniusBOABaselineNegotiator@0,"(8, 1, 8, 'premium')",{},continuing,,,0.7309941520467835,0.26900584795321636
