time,relative_time,step,negotiator,offer,responses,state,text,data,SmartAspirationNegotiator@0,BoulwareTBNegotiator@1
0.015560541,0.19607843137254902,9,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.016366612111292964,0.9999999999999999
0.016069333,0.21568627450980393,10,SmartAspirationNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,0.9999999999999999,0.0
0.016069333,0.21568627450980393,10,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.016366612111292964,0.9999999999999999
0.0165495,0.23529411764705882,11,SmartAspirationNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,0.9999999999999999,0.0
0.0165495,0.23529411764705882,11,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.016366612111292964,0.9999999999999999
0.017032541,0.2549019607843137,12,SmartAspirationNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,0.9999999999999999,0.0
0.017032541,0.2549019607843137,12,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.016366612111292964,0.9999999999999999
0.017520916,0.27450980392156865,13,SmartAspirationNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,0.9999999999999999,0.0
0.017520916,0.27450980392156865,13,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.016366612111292964,0.9999999999999999
0.017996833,0.29411764705882354,14,SmartAspirationNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,0.9999999999999999,0.0
0.017996833,0.29411764705882354,14,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.016366612111292964,0.9999999999999999
0.01846725,0.3137254901960784,15,SmartAspirationNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,0.9999999999999999,0.0
0.01846725,0.3137254901960784,15,BoulwareTBNegotiator@1,"(0, 9, 0, 'premium')",{},continuing,,,0.036006546644844525,0.9916980866812671
0.0189355,0.3333333333333333,16,SmartAspirationNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,0.9999999999999999,0.0
0.0189355,0.3333333333333333,16,BoulwareTBNegotiator@1,"(0, 9, 0, 'premium')",{},continuing,,,0.036006546644844525,0.9916980866812671
0.019406083,0.35294117647058826,17,SmartAspirationNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,0.9999999999999999,0.0
0.019406083,0.35294117647058826,17,BoulwareTBNegotiator@1,"(0, 9, 0, 'premium')",{},continuing,,,0.036006546644844525,0.9916980866812671
0.019872333,0.37254901960784315,18,SmartAspirationNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,0.9999999999999999,0.0
0.019872333,0.37254901960784315,18,BoulwareTBNegotiator@1,"(0, 8, 0, 'premium')",{},continuing,,,0.05564648117839607,0.9828589344063511
0.020338583,0.39215686274509803,19,SmartAspirationNegotiator@0,"(9, 2, 9, 'basic')",{},continuing,,,0.9803600654664483,0.04838709677419354
0.020338583,0.39215686274509803,19,BoulwareTBNegotiator@1,"(0, 8, 0, 'premium')",{},continuing,,,0.05564648117839607,0.9828589344063511
0.020788625,0.4117647058823529,20,SmartAspirationNegotiator@0,"(9, 2, 9, 'basic')",{},continuing,,,0.9803600654664483,0.04838709677419354
0.020788625,0.4117647058823529,20,BoulwareTBNegotiator@1,"(0, 7, 0, 'premium')",{},continuing,,,0.07528641571194764,0.9733624069088634
0.0212775,0.43137254901960786,21,SmartAspirationNegotiator@0,"(9, 2, 9, 'basic')",{},continuing,,,0.9803600654664483,0.04838709677419354
0.0212775,0.43137254901960786,21,BoulwareTBNegotiator@1,"(1, 9, 0, 'premium')",{},continuing,,,0.04055282778687035,0.9675045382941704
0.021768958,0.45098039215686275,22,SmartAspirationNegotiator@0,"(9, 3, 9, 'basic')",{},continuing,,,0.9607201309328969,0.06842968850192394
0.021768958,0.45098039215686275,22,BoulwareTBNegotiator@1,"(1, 8, 0, 'premium')",{},continuing,,,0.060192762320421894,0.9586653860192543
0.022305625,0.47058823529411764,23,SmartAspirationNegotiator@0,"(9, 3, 9, 'basic')",{},continuing,,,0.9607201309328969,0.06842968850192394
0.022305625,0.47058823529411764,23,BoulwareTBNegotiator@1,"(0, 10, 0, 'standard')",{},continuing,,,0.06546644844517185,0.9516129032258063
0.022814458,0.49019607843137253,24,SmartAspirationNegotiator@0,"(9, 3, 9, 'basic')",{},continuing,,,0.9607201309328969,0.06842968850192394
0.022814458,0.49019607843137253,24,BoulwareTBNegotiator@1,"(0, 9, 0, 'standard')",{},continuing,,,0.08510638297872342,0.9433109899070735
0.023305041,0.5098039215686274,25,SmartAspirationNegotiator@0,"(9, 4, 9, 'basic')",{},continuing,,,0.9410801963993453,0.08380891004365534
0.023305041,0.5098039215686274,25,BoulwareTBNegotiator@1,"(0, 8, 0, 'standard')",{},continuing,,,0.10474631751227496,0.9344718376321575
0.023769458,0.5294117647058824,26,SmartAspirationNegotiator@0,"(9, 1, 8, 'basic')",{},continuing,,,0.9319876341152936,0.006272401433691762
0.023769458,0.5294117647058824,26,BoulwareTBNegotiator@1,"(0, 3, 0, 'premium')",{},continuing,,,0.15384615384615385,0.9232683981793433
0.024241,0.5490196078431373,27,SmartAspirationNegotiator@0,"(9, 2, 8, 'basic')",{},continuing,,,0.912347699581742,0.0546594982078853
0.024241,0.5490196078431373,27,BoulwareTBNegotiator@1,"(1, 8, 0, 'standard')",{},continuing,,,0.10929259865430078,0.9102782892450607
0.024731541,0.5686274509803921,28,SmartAspirationNegotiator@0,"(9, 2, 8, 'basic')",{},continuing,,,0.912347699581742,0.0546594982078853
0.024731541,0.5686274509803921,28,BoulwareTBNegotiator@1,"(1, 3, 0, 'premium')",{},continuing,,,0.15839243498817968,0.8990748497922465
0.025214708,0.5882352941176471,29,SmartAspirationNegotiator@0,"(9, 3, 8, 'basic')",{},continuing,,,0.8927077650481906,0.0747020899356157
0.025214708,0.5882352941176471,29,BoulwareTBNegotiator@1,"(0, 9, 1, 'premium')",{},continuing,,,0.04000727404982725,0.8850672623085073
0.025691958,0.6078431372549019,30,SmartAspirationNegotiator@0,"(9, 1, 7, 'basic')",{},continuing,,,0.8719767230405528,0.025089605734767022
0.025691958,0.6078431372549019,30,BoulwareTBNegotiator@1,"(3, 4, 0, 'premium')",{},continuing,,,0.17512274959083468,0.8660669745597843
0.026183708,0.6274509803921569,31,SmartAspirationNegotiator@0,"(9, 2, 7, 'basic')",{},continuing,,,0.8523367885070012,0.07347670250896056
0.026183708,0.6274509803921569,31,BoulwareTBNegotiator@1,"(4, 9, 0, 'standard')",{},continuing,,,0.15784688125113658,0.8465367963586865
0.02668425,0.6470588235294118,32,SmartAspirationNegotiator@0,"(9, 3, 7, 'basic')",{},continuing,,,0.8326968539734497,0.09351929423669096
0.02668425,0.6470588235294118,32,BoulwareTBNegotiator@1,"(4, 3, 0, 'premium')",{},continuing,,,0.226586652118567,0.8264942046309561
0.027195541,0.6666666666666666,33,SmartAspirationNegotiator@0,"(9, 1, 6, 'basic')",{},continuing,,,0.8199672667757774,0.05645161290322582
0.027195541,0.6666666666666666,33,BoulwareTBNegotiator@1,"(1, 8, 1, 'standard')",{},continuing,,,0.11329332605928351,0.8036474648723009
0.027714166,0.6862745098039216,34,SmartAspirationNegotiator@0,"(9, 2, 6, 'basic')",{},continuing,,,0.8003273322422257,0.10483870967741936
0.027714166,0.6862745098039216,34,BoulwareTBNegotiator@1,"(4, 8, 1, 'premium')",{},continuing,,,0.13238770685579196,0.7794539164852041
