time,relative_time,step,negotiator,offer,responses,state,text,data,LinearTBNegotiator@0,SmartAspirationNegotiator@1
0.017270916,0.3333333333333333,16,LinearTBNegotiator@0,"(2, 5, 1, 'standard')",{},continuing,,,0.6725146198830408,0.32748538011695905
0.017270916,0.3333333333333333,16,SmartAspirationNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,1.0
0.017814125,0.35294117647058826,17,LinearTBNegotiator@0,"(1, 8, 9, 'premium')",{},continuing,,,0.6491228070175438,0.3508771929824561
0.017814125,0.35294117647058826,17,SmartAspirationNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,1.0
0.0183485,0.37254901960784315,18,LinearTBNegotiator@0,"(2, 8, 5, 'standard')",{},continuing,,,0.6432748538011694,0.3567251461988304
0.0183485,0.37254901960784315,18,SmartAspirationNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,1.0
0.018894958,0.39215686274509803,19,LinearTBNegotiator@0,"(0, 5, 5, 'standard')",{},continuing,,,0.6140350877192982,0.38596491228070173
0.018894958,0.39215686274509803,19,SmartAspirationNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,1.0
0.019455583,0.4117647058823529,20,LinearTBNegotiator@0,"(3, 1, 2, 'premium')",{},continuing,,,0.5906432748538011,0.4093567251461988
0.019455583,0.4117647058823529,20,SmartAspirationNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,1.0
0.020017416,0.43137254901960786,21,LinearTBNegotiator@0,"(7, 8, 2, 'standard')",{},continuing,,,0.5847953216374268,0.415204678362573
0.020017416,0.43137254901960786,21,SmartAspirationNegotiator@1,"(8, 1, 9, 'basic')",{},continuing,,,0.029239766081871357,0.9707602339181286
0.020600333,0.45098039215686275,22,LinearTBNegotiator@0,"(5, 5, 2, 'standard')",{},continuing,,,0.5555555555555555,0.4444444444444444
0.020600333,0.45098039215686275,22,SmartAspirationNegotiator@1,"(8, 1, 9, 'basic')",{},continuing,,,0.029239766081871357,0.9707602339181286
0.021201291,0.47058823529411764,23,LinearTBNegotiator@0,"(9, 8, 5, 'premium')",{},continuing,,,0.5321637426900584,0.4678362573099415
0.021201291,0.47058823529411764,23,SmartAspirationNegotiator@1,"(9, 1, 8, 'basic')",{},continuing,,,0.029239766081871357,0.9707602339181286
0.021813416,0.49019607843137253,24,LinearTBNegotiator@0,"(9, 8, 2, 'standard')",{},continuing,,,0.5263157894736841,0.47368421052631576
0.021813416,0.49019607843137253,24,SmartAspirationNegotiator@1,"(9, 1, 8, 'basic')",{},continuing,,,0.029239766081871357,0.9707602339181286
0.022430041,0.5098039215686274,25,LinearTBNegotiator@0,"(7, 5, 2, 'standard')",{},continuing,,,0.4970760233918128,0.5029239766081871
0.022430041,0.5098039215686274,25,SmartAspirationNegotiator@1,"(9, 1, 7, 'basic')",{},continuing,,,0.05847953216374269,0.9415204678362572
0.02306525,0.5294117647058824,26,LinearTBNegotiator@0,"(2, 1, 7, 'premium')",{},continuing,,,0.4736842105263157,0.5263157894736842
0.02306525,0.5294117647058824,26,SmartAspirationNegotiator@1,"(9, 1, 7, 'basic')",{},continuing,,,0.05847953216374269,0.9415204678362572
0.023709125,0.5490196078431373,27,LinearTBNegotiator@0,"(7, 8, 2, 'basic')",{},continuing,,,0.4678362573099414,0.5321637426900584
0.023709125,0.5490196078431373,27,SmartAspirationNegotiator@1,"(7, 1, 8, 'basic')",{},continuing,,,0.08771929824561404,0.9122807017543859
0.024371125,0.5686274509803921,28,LinearTBNegotiator@0,"(7, 8, 3, 'basic')",{},continuing,,,0.4385964912280701,0.5614035087719298
0.024371125,0.5686274509803921,28,SmartAspirationNegotiator@1,"(7, 1, 8, 'basic')",{},continuing,,,0.08771929824561404,0.9122807017543859
0.025052,0.5882352941176471,29,LinearTBNegotiator@0,"(2, 1, 9, 'premium')",{},continuing,,,0.415204678362573,0.5847953216374269
0.025052,0.5882352941176471,29,SmartAspirationNegotiator@1,"(9, 1, 9, 'standard')",{},continuing,,,0.11695906432748537,0.8830409356725146
0.025770625,0.6078431372549019,30,LinearTBNegotiator@0,"(2, 3, 8, 'standard')",{},continuing,,,0.40935672514619875,0.5906432748538011
0.025770625,0.6078431372549019,30,SmartAspirationNegotiator@1,"(9, 1, 9, 'standard')",{},continuing,,,0.11695906432748537,0.8830409356725146
0.026556583,0.6274509803921569,31,LinearTBNegotiator@0,"(2, 3, 5, 'basic')",{},continuing,,,0.3801169590643274,0.6198830409356724
0.026556583,0.6274509803921569,31,SmartAspirationNegotiator@1,"(9, 2, 9, 'standard')",{},continuing,,,0.14619883040935672,0.8538011695906432
0.027349875,0.6470588235294118,32,LinearTBNegotiator@0,"(5, 2, 9, 'premium')",{},continuing,,,0.3567251461988304,0.6432748538011696
0.027349875,0.6470588235294118,32,SmartAspirationNegotiator@1,"(9, 2, 9, 'standard')",{},continuing,,,0.14619883040935672,0.8538011695906432
0.028089291,0.6666666666666666,33,LinearTBNegotiator@0,"(2, 3, 6, 'basic')",{},continuing,,,0.35087719298245607,0.6491228070175438
0.028089291,0.6666666666666666,33,SmartAspirationNegotiator@1,"(8, 2, 9, 'standard')",{},continuing,,,0.17543859649122806,0.8245614035087718
0.028866916,0.6862745098039216,34,LinearTBNegotiator@0,"(5, 1, 2, 'basic')",{},continuing,,,0.3216374269005847,0.6783625730994152
0.028866916,0.6862745098039216,34,SmartAspirationNegotiator@1,"(6, 1, 9, 'standard')",{},continuing,,,0.2046783625730994,0.7953216374269005
0.029665958,0.7058823529411765,35,LinearTBNegotiator@0,"(9, 4, 9, 'premium')",{},continuing,,,0.2982456140350877,0.7017543859649122
0.029665958,0.7058823529411765,35,SmartAspirationNegotiator@1,"(8, 2, 7, 'standard')",{},continuing,,,0.23391812865497075,0.7660818713450291
0.030506541,0.7254901960784313,36,LinearTBNegotiator@0,"(7, 8, 8, 'basic')",{},continuing,,,0.2923976608187134,0.7076023391812865
0.031400416,0.7450980392156863,37,SmartAspirationNegotiator@1,"(7, 2, 7, 'standard')",{'SmartAspirationNegotiator@1': <ResponseType.ACCEPT_OFFER: 0>},agreement,,,0.2631578947368421,0.7368421052631577
