time,relative_time,step,negotiator,offer,responses,state,text,data,GeniusBOABaselineNegotiator@0,LinearTBNegotiator@1
0.020013458,0.39215686274509803,19,LinearTBNegotiator@1,"(9, 1, 1, 'standard')",{},continuing,,,0.4820788530465949,0.6144753591562102
0.020496083,0.4117647058823529,20,GeniusBOABaselineNegotiator@0,"(0, 7, 0, 'premium')",{},continuing,,,0.9733624069088634,0.07528641571194764
0.020496083,0.4117647058823529,20,LinearTBNegotiator@1,"(8, 2, 2, 'basic')",{},continuing,,,0.37992831541218636,0.5950172758683396
0.0209815,0.43137254901960786,21,GeniusBOABaselineNegotiator@0,"(1, 9, 0, 'premium')",{},continuing,,,0.9675045382941704,0.04055282778687035
0.0209815,0.43137254901960786,21,LinearTBNegotiator@1,"(8, 4, 3, 'basic')",{},continuing,,,0.3338089100436554,0.5757410438261502
0.021490583,0.45098039215686275,22,GeniusBOABaselineNegotiator@0,"(1, 8, 0, 'premium')",{},continuing,,,0.9586653860192543,0.060192762320421894
0.021490583,0.45098039215686275,22,LinearTBNegotiator@1,"(6, 4, 6, 'basic')",{},continuing,,,0.2128411681081715,0.5564648117839607
0.021996625,0.47058823529411764,23,GeniusBOABaselineNegotiator@0,"(1, 7, 0, 'premium')",{},continuing,,,0.9491688585217667,0.07983269685397346
0.021996625,0.47058823529411764,23,LinearTBNegotiator@1,"(8, 1, 1, 'standard')",{},continuing,,,0.5062724014336917,0.5371885797417713
0.022536083,0.49019607843137253,24,GeniusBOABaselineNegotiator@0,"(0, 9, 0, 'standard')",{},continuing,,,0.9433109899070735,0.08510638297872342
0.022536083,0.49019607843137253,24,LinearTBNegotiator@1,"(9, 4, 2, 'premium')",{},continuing,,,0.5201888383590675,0.5184579014366248
0.023065625,0.5098039215686274,25,GeniusBOABaselineNegotiator@0,"(0, 8, 0, 'standard')",{},continuing,,,0.9344718376321575,0.10474631751227496
0.023065625,0.5098039215686274,25,LinearTBNegotiator@1,"(9, 5, 2, 'premium')",{},continuing,,,0.5331541218637992,0.49881796690307323
0.023608291,0.5294117647058824,26,GeniusBOABaselineNegotiator@0,"(0, 3, 0, 'premium')",{},continuing,,,0.9232683981793433,0.15384615384615385
0.023608291,0.5294117647058824,26,LinearTBNegotiator@1,"(9, 6, 2, 'premium')",{},continuing,,,0.5445767659363697,0.4791780323695217
0.024189708,0.5490196078431373,27,GeniusBOABaselineNegotiator@0,"(1, 8, 0, 'standard')",{},continuing,,,0.9102782892450607,0.10929259865430078
0.024189708,0.5490196078431373,27,LinearTBNegotiator@1,"(9, 8, 3, 'premium')",{},continuing,,,0.4828589344063512,0.45990180032733224
0.024813291,0.5686274509803921,28,GeniusBOABaselineNegotiator@0,"(2, 9, 0, 'standard')",{},continuing,,,0.89492389313288,0.10329150754682671
0.024813291,0.5686274509803921,28,LinearTBNegotiator@1,"(5, 10, 7, 'basic')",{},continuing,,,0.26702508960573473,0.44062556828514277
0.02542175,0.5882352941176471,29,GeniusBOABaselineNegotiator@0,"(3, 10, 0, 'standard')",{},continuing,,,0.879032258064516,0.10638297872340426
0.02542175,0.5882352941176471,29,LinearTBNegotiator@1,"(5, 1, 0, 'basic')",{},continuing,,,0.6048387096774194,0.42134933624295323
