time,relative_time,step,negotiator,offer,responses,state,text,data,GeniusBOABaselineNegotiator@0,ConcederTBNegotiator@1
0.025106042,0.45098039215686275,22,GeniusBOABaselineNegotiator@0,"(8, 2, 9, 'basic')",{},continuing,,,0.9682539682539683,0.05291005291005292
0.025106042,0.45098039215686275,22,ConcederTBNegotiator@1,"(9, 8, 9, 'basic')",{},continuing,,,0.888888888888889,0.18518518518518517
0.025848125,0.47058823529411764,23,GeniusBOABaselineNegotiator@0,"(7, 2, 9, 'basic')",{},continuing,,,0.9523809523809524,0.07936507936507937
0.025848125,0.47058823529411764,23,ConcederTBNegotiator@1,"(8, 3, 6, 'basic')",{},continuing,,,0.8606292428448153,0.17460317460317465
0.026574167,0.49019607843137253,24,GeniusBOABaselineNegotiator@0,"(7, 2, 9, 'basic')",{},continuing,,,0.9523809523809524,0.07936507936507937
0.026574167,0.49019607843137253,24,ConcederTBNegotiator@1,"(9, 5, 7, 'basic')",{},continuing,,,0.877466488352035,0.1693121693121693
0.027317917,0.5098039215686274,25,GeniusBOABaselineNegotiator@0,"(6, 2, 9, 'basic')",{},continuing,,,0.9365079365079365,0.10582010582010584
0.027317917,0.5098039215686274,25,ConcederTBNegotiator@1,"(9, 1, 4, 'basic')",{},continuing,,,0.8333333333333334,0.15873015873015872
0.028059875,0.5294117647058824,26,GeniusBOABaselineNegotiator@0,"(7, 2, 8, 'basic')",{},continuing,,,0.923785473171984,0.11111111111111113
0.028059875,0.5294117647058824,26,ConcederTBNegotiator@1,"(9, 2, 5, 'basic')",{},continuing,,,0.8568049803769491,0.15343915343915343
0.028807708,0.5490196078431373,27,GeniusBOABaselineNegotiator@0,"(5, 2, 9, 'basic')",{},continuing,,,0.9206349206349206,0.1322751322751323
0.028807708,0.5490196078431373,27,ConcederTBNegotiator@1,"(9, 4, 7, 'basic')",{},continuing,,,0.8933395042250508,0.14285714285714285
0.02960475,0.5686274509803921,28,GeniusBOABaselineNegotiator@0,"(3, 1, 9, 'basic')",{'GeniusBOABaselineNegotiator@0': <ResponseType.ACCEPT_OFFER: 0>},agreement,,,0.9047619047619048,0.15873015873015878
