time,relative_time,step,negotiator,offer,responses,state,text,data,BoulwareTBNegotiator@0,LinearTBNegotiator@1
0.029349,0.43137254901960786,21,LinearTBNegotiator@1,"(2, 7, 1, 'premium')",{},continuing,,,0.10363872644574401,0.6094339382198622
0.030223458,0.45098039215686275,22,BoulwareTBNegotiator@0,"(9, 1, 7, 'basic')",{},continuing,,,0.9649122807017545,0.15559416209238722
0.030223458,0.45098039215686275,22,LinearTBNegotiator@1,"(4, 8, 3, 'basic')",{},continuing,,,0.368421052631579,0.5911894461584566
0.031086,0.47058823529411764,23,BoulwareTBNegotiator@0,"(9, 2, 8, 'basic')",{},continuing,,,0.9548408057179987,0.14359974009096818
0.031086,0.47058823529411764,23,LinearTBNegotiator@1,"(5, 8, 3, 'basic')",{},continuing,,,0.42397660818713456,0.5736455865093337
0.031937083,0.49019607843137253,24,BoulwareTBNegotiator@0,"(9, 1, 6, 'basic')",{},continuing,,,0.9473684210526316,0.16953439214483385
0.031937083,0.49019607843137253,24,LinearTBNegotiator@1,"(6, 8, 3, 'basic')",{},continuing,,,0.4918778427550358,0.5561017268602109
0.032799916,0.5098039215686274,25,BoulwareTBNegotiator@0,"(9, 2, 7, 'basic')",{},continuing,,,0.937296946068876,0.16176700159856006
0.032799916,0.5098039215686274,25,LinearTBNegotiator@1,"(8, 7, 5, 'standard')",{},continuing,,,0.6143599740090968,0.5380116959064328
0.033658958,0.5294117647058824,26,BoulwareTBNegotiator@0,"(9, 4, 9, 'basic')",{},continuing,,,0.9269005847953218,0.14912280701754388
0.033658958,0.5294117647058824,26,LinearTBNegotiator@1,"(9, 8, 1, 'basic')",{},continuing,,,0.734567901234568,0.5200902085252553
0.034566666,0.5490196078431373,27,BoulwareTBNegotiator@0,"(9, 2, 6, 'basic')",{},continuing,,,0.9197530864197532,0.17570723165100666
0.034566666,0.5490196078431373,27,LinearTBNegotiator@1,"(2, 6, 0, 'basic')",{},continuing,,,0.2612085769980507,0.50227420402859
0.035492708,0.5686274509803921,28,BoulwareTBNegotiator@0,"(9, 2, 5, 'basic')",{},continuing,,,0.9022092267706303,0.1874593892137752
0.035492708,0.5686274509803921,28,LinearTBNegotiator@1,"(3, 6, 0, 'basic')",{},continuing,,,0.29207277452891495,0.4847303443794672
0.036466291,0.5882352941176471,29,BoulwareTBNegotiator@0,"(9, 1, 8, 'standard')",{},continuing,,,0.8888888888888888,0.25438596491228077
0.036466291,0.5882352941176471,29,LinearTBNegotiator@1,"(7, 7, 2, 'basic')",{},continuing,,,0.5627030539311242,0.46691891715195577
0.037393416,0.6078431372549019,30,BoulwareTBNegotiator@0,"(9, 9, 9, 'basic')",{'BoulwareTBNegotiator@0': <ResponseType.ACCEPT_OFFER: 0>},agreement,,,0.8700454840805718,0.48862897985705
