time,relative_time,step,negotiator,offer,responses,state,text,data,ConcederTBNegotiator@0,BoulwareTBNegotiator@1
0.0,0.0196078431372549,0,ConcederTBNegotiator@0,"(7, 2, 7, 'premium')",{},continuing,,,0.6432748538011694,0.3567251461988304
0.0,0.0196078431372549,0,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.0,1.0
0.0104535,0.0392156862745098,1,ConcederTBNegotiator@0,"(2, 3, 7, 'standard')",{},continuing,,,0.5614035087719297,0.4385964912280701
0.0104535,0.0392156862745098,1,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.0,1.0
0.011306959,0.058823529411764705,2,ConcederTBNegotiator@0,"(7, 6, 7, 'premium')",{},continuing,,,0.5263157894736841,0.47368421052631576
0.011306959,0.058823529411764705,2,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.0,1.0
0.012193917,0.0784313725490196,3,ConcederTBNegotiator@0,"(1, 3, 5, 'standard')",{},continuing,,,0.4736842105263157,0.5263157894736842
0.012193917,0.0784313725490196,3,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.0,1.0
0.013150334,0.09803921568627451,4,ConcederTBNegotiator@0,"(4, 3, 1, 'standard')",{},continuing,,,0.44444444444444436,0.5555555555555556
0.013150334,0.09803921568627451,4,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.0,1.0
0.014087917,0.11764705882352941,5,ConcederTBNegotiator@0,"(7, 9, 7, 'premium')",{},continuing,,,0.4385964912280701,0.5614035087719298
0.014087917,0.11764705882352941,5,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.0,1.0
0.015031667,0.13725490196078433,6,ConcederTBNegotiator@0,"(4, 3, 3, 'premium')",{},continuing,,,0.40935672514619875,0.5906432748538012
0.015031667,0.13725490196078433,6,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.0,1.0
0.015974584,0.1568627450980392,7,ConcederTBNegotiator@0,"(4, 3, 2, 'premium')",{},continuing,,,0.3801169590643274,0.6198830409356725
0.015974584,0.1568627450980392,7,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.0,1.0
0.016929334,0.17647058823529413,8,ConcederTBNegotiator@0,"(2, 3, 0, 'standard')",{},continuing,,,0.35672514619883033,0.6432748538011694
0.016929334,0.17647058823529413,8,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.0,1.0
0.017903,0.19607843137254902,9,ConcederTBNegotiator@0,"(2, 3, 3, 'premium')",{},continuing,,,0.35087719298245607,0.6491228070175438
0.017903,0.19607843137254902,9,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.0,1.0
0.018883667,0.21568627450980393,10,ConcederTBNegotiator@0,"(0, 6, 7, 'premium')",{},continuing,,,0.3216374269005847,0.6783625730994152
0.018883667,0.21568627450980393,10,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.0,1.0
0.019889792,0.23529411764705882,11,ConcederTBNegotiator@0,"(0, 6, 7, 'premium')",{},continuing,,,0.3216374269005847,0.6783625730994152
0.019889792,0.23529411764705882,11,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.0,1.0
0.020871042,0.2549019607843137,12,ConcederTBNegotiator@0,"(7, 8, 1, 'premium')",{},continuing,,,0.2923976608187134,0.7076023391812865
