time,relative_time,step,negotiator,offer,responses,state,text,data,SmartAspirationNegotiator@0,GeniusBOABaselineNegotiator@1
0.015847166,0.5294117647058824,26,SmartAspirationNegotiator@0,"(9, 1, 8, 'basic')",{},continuing,,,0.9319876341152936,0.006272401433691762
0.015847166,0.5294117647058824,26,GeniusBOABaselineNegotiator@1,"(0, 3, 0, 'premium')",{},continuing,,,0.15384615384615385,0.9232683981793433
0.016042958,0.5490196078431373,27,SmartAspirationNegotiator@0,"(9, 2, 8, 'basic')",{},continuing,,,0.912347699581742,0.0546594982078853
0.016042958,0.5490196078431373,27,GeniusBOABaselineNegotiator@1,"(1, 8, 0, 'standard')",{},continuing,,,0.10929259865430078,0.9102782892450607
0.016225625,0.5686274509803921,28,SmartAspirationNegotiator@0,"(9, 2, 8, 'basic')",{},continuing,,,0.912347699581742,0.0546594982078853
0.016225625,0.5686274509803921,28,GeniusBOABaselineNegotiator@1,"(2, 9, 0, 'standard')",{},continuing,,,0.10329150754682671,0.89492389313288
0.016421666,0.5882352941176471,29,SmartAspirationNegotiator@0,"(9, 3, 8, 'basic')",{},continuing,,,0.8927077650481906,0.0747020899356157
0.016421666,0.5882352941176471,29,GeniusBOABaselineNegotiator@1,"(3, 10, 0, 'standard')",{},continuing,,,0.10638297872340426,0.879032258064516
0.016603291,0.6078431372549019,30,SmartAspirationNegotiator@0,"(9, 1, 7, 'basic')",{},continuing,,,0.8719767230405528,0.025089605734767022
0.016603291,0.6078431372549019,30,GeniusBOABaselineNegotiator@1,"(3, 8, 0, 'standard')",{},continuing,,,0.14566284779050737,0.8618911924708672
0.01679025,0.6274509803921569,31,SmartAspirationNegotiator@0,"(9, 2, 7, 'basic')",{},continuing,,,0.8523367885070012,0.07347670250896056
0.01679025,0.6274509803921569,31,GeniusBOABaselineNegotiator@1,"(0, 7, 0, 'basic')",{},continuing,,,0.18985270049099837,0.8443301488443473
0.016979125,0.6470588235294118,32,SmartAspirationNegotiator@0,"(9, 3, 7, 'basic')",{},continuing,,,0.8326968539734497,0.09351929423669096
0.016979125,0.6470588235294118,32,GeniusBOABaselineNegotiator@1,"(4, 3, 0, 'premium')",{},continuing,,,0.226586652118567,0.8264942046309561
0.017176083,0.6666666666666666,33,SmartAspirationNegotiator@0,"(9, 1, 6, 'basic')",{},continuing,,,0.8199672667757774,0.05645161290322582
0.017176083,0.6666666666666666,33,GeniusBOABaselineNegotiator@1,"(5, 3, 0, 'premium')",{},continuing,,,0.26750318239679943,0.8023006562438594
0.017381125,0.6862745098039216,34,SmartAspirationNegotiator@0,"(9, 2, 6, 'basic')",{},continuing,,,0.8003273322422257,0.10483870967741936
0.017381125,0.6862745098039216,34,GeniusBOABaselineNegotiator@1,"(4, 3, 0, 'standard')",{},continuing,,,0.2756864884524459,0.7781071078567625
0.017594083,0.7058823529411765,35,SmartAspirationNegotiator@0,"(9, 2, 5, 'basic')",{},continuing,,,0.7563193307874158,0.14874551971326164
0.017594083,0.7058823529411765,35,GeniusBOABaselineNegotiator@1,"(0, 10, 2, 'standard')",{},continuing,,,0.08146935806510275,0.7508960573476702
0.017821875,0.7254901960784313,36,SmartAspirationNegotiator@0,"(9, 1, 4, 'basic')",{},continuing,,,0.7399527186761229,0.15681003584229392
0.017821875,0.7254901960784313,36,GeniusBOABaselineNegotiator@1,"(4, 7, 1, 'standard')",{},continuing,,,0.2011274777232224,0.7215702922135228
0.01806975,0.7450980392156863,37,SmartAspirationNegotiator@0,"(9, 1, 3, 'basic')",{},continuing,,,0.7119476268412438,0.22580645161290328
0.01806975,0.7450980392156863,37,GeniusBOABaselineNegotiator@1,"(0, 7, 3, 'premium')",{},continuing,,,0.11129296235679215,0.6911043423927344
0.018342875,0.7647058823529411,38,SmartAspirationNegotiator@0,"(9, 1, 0, 'basic')",{},continuing,,,0.6759410801963993,0.5080645161290323
0.018342875,0.7647058823529411,38,GeniusBOABaselineNegotiator@1,"(1, 6, 3, 'premium')",{},continuing,,,0.13547917803236953,0.6565839343951512
0.018646291,0.7843137254901961,39,SmartAspirationNegotiator@0,"(9, 3, 0, 'basic')",{},continuing,,,0.6366612111292962,0.5764942046309562
0.018646291,0.7843137254901961,39,GeniusBOABaselineNegotiator@1,"(2, 10, 3, 'standard')",{},continuing,,,0.11965811965811966,0.6209677419354838
0.019020625,0.803921568627451,40,SmartAspirationNegotiator@0,"(9, 5, 0, 'basic')",{'SmartAspirationNegotiator@0': <ResponseType.ACCEPT_OFFER: 0>},agreement,,,0.5973813420621931,0.6048387096774194
