time,relative_time,step,negotiator,offer,responses,state,text,data,SmartAspirationNegotiator@0,GeniusBOABaselineNegotiator@1
0.0128365,0.4117647058823529,20,GeniusBOABaselineNegotiator@1,"(9, 1, 8, 'basic')",{},continuing,,,0.029239766081871357,0.9707602339181286
0.013009958,0.43137254901960786,21,SmartAspirationNegotiator@0,"(0, 9, 0, 'premium')",{},continuing,,,0.9707602339181286,0.029239766081871357
0.013009958,0.43137254901960786,21,GeniusBOABaselineNegotiator@1,"(9, 1, 8, 'basic')",{},continuing,,,0.029239766081871357,0.9707602339181286
0.013184208,0.45098039215686275,22,SmartAspirationNegotiator@0,"(0, 9, 0, 'premium')",{},continuing,,,0.9707602339181286,0.029239766081871357
0.013184208,0.45098039215686275,22,GeniusBOABaselineNegotiator@1,"(9, 1, 8, 'basic')",{},continuing,,,0.029239766081871357,0.9707602339181286
0.013360708,0.47058823529411764,23,SmartAspirationNegotiator@0,"(0, 9, 0, 'premium')",{},continuing,,,0.9707602339181286,0.029239766081871357
0.013360708,0.47058823529411764,23,GeniusBOABaselineNegotiator@1,"(9, 1, 8, 'basic')",{},continuing,,,0.029239766081871357,0.9707602339181286
0.013538583,0.49019607843137253,24,SmartAspirationNegotiator@0,"(0, 9, 0, 'premium')",{},continuing,,,0.9707602339181286,0.029239766081871357
0.013538583,0.49019607843137253,24,GeniusBOABaselineNegotiator@1,"(9, 1, 7, 'basic')",{},continuing,,,0.05847953216374269,0.9415204678362572
0.013714125,0.5098039215686274,25,SmartAspirationNegotiator@0,"(0, 8, 0, 'premium')",{},continuing,,,0.9415204678362572,0.05847953216374269
0.013714125,0.5098039215686274,25,GeniusBOABaselineNegotiator@1,"(9, 1, 7, 'basic')",{},continuing,,,0.05847953216374269,0.9415204678362572
0.013893875,0.5294117647058824,26,SmartAspirationNegotiator@0,"(0, 8, 0, 'premium')",{},continuing,,,0.9415204678362572,0.05847953216374269
0.013893875,0.5294117647058824,26,GeniusBOABaselineNegotiator@1,"(9, 1, 7, 'basic')",{},continuing,,,0.05847953216374269,0.9415204678362572
0.014071583,0.5490196078431373,27,SmartAspirationNegotiator@0,"(0, 7, 0, 'premium')",{},continuing,,,0.9122807017543859,0.08771929824561404
0.014071583,0.5490196078431373,27,GeniusBOABaselineNegotiator@1,"(7, 1, 8, 'basic')",{},continuing,,,0.08771929824561404,0.9122807017543859
0.014272083,0.5686274509803921,28,SmartAspirationNegotiator@0,"(0, 7, 0, 'premium')",{},continuing,,,0.9122807017543859,0.08771929824561404
0.014272083,0.5686274509803921,28,GeniusBOABaselineNegotiator@1,"(7, 1, 8, 'basic')",{},continuing,,,0.08771929824561404,0.9122807017543859
0.01447375,0.5882352941176471,29,SmartAspirationNegotiator@0,"(0, 6, 0, 'premium')",{},continuing,,,0.8830409356725146,0.11695906432748537
0.01447375,0.5882352941176471,29,GeniusBOABaselineNegotiator@1,"(9, 3, 7, 'basic')",{},continuing,,,0.11695906432748537,0.8830409356725145
0.014694625,0.6078431372549019,30,SmartAspirationNegotiator@0,"(1, 9, 2, 'premium')",{},continuing,,,0.8830409356725145,0.11695906432748539
0.014694625,0.6078431372549019,30,GeniusBOABaselineNegotiator@1,"(9, 3, 7, 'basic')",{},continuing,,,0.11695906432748537,0.8830409356725145
0.014898792,0.6274509803921569,31,SmartAspirationNegotiator@0,"(2, 8, 1, 'premium')",{},continuing,,,0.8538011695906431,0.14619883040935672
0.014898792,0.6274509803921569,31,GeniusBOABaselineNegotiator@1,"(7, 3, 8, 'basic')",{},continuing,,,0.14619883040935672,0.8538011695906431
0.01511475,0.6470588235294118,32,SmartAspirationNegotiator@0,"(2, 9, 2, 'premium')",{},continuing,,,0.8538011695906431,0.14619883040935672
0.01511475,0.6470588235294118,32,GeniusBOABaselineNegotiator@1,"(4, 1, 8, 'basic')",{},continuing,,,0.17543859649122806,0.8245614035087718
0.0153325,0.6666666666666666,33,SmartAspirationNegotiator@0,"(0, 4, 0, 'premium')",{},continuing,,,0.8245614035087718,0.1754385964912281
0.0153325,0.6666666666666666,33,GeniusBOABaselineNegotiator@1,"(4, 1, 8, 'basic')",{},continuing,,,0.17543859649122806,0.8245614035087718
0.015568625,0.6862745098039216,34,SmartAspirationNegotiator@0,"(0, 8, 5, 'premium')",{},continuing,,,0.7953216374269005,0.2046783625730994
0.015568625,0.6862745098039216,34,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'premium')",{},continuing,,,0.21052631578947367,0.7894736842105263
0.015960042,0.7058823529411765,35,SmartAspirationNegotiator@0,"(0, 4, 2, 'premium')",{},continuing,,,0.7660818713450291,0.23391812865497078
0.015960042,0.7058823529411765,35,GeniusBOABaselineNegotiator@1,"(9, 2, 9, 'premium')",{},continuing,,,0.23976608187134502,0.7602339181286549
0.016257167,0.7254901960784313,36,SmartAspirationNegotiator@0,"(0, 5, 4, 'premium')",{},continuing,,,0.7368421052631579,0.2631578947368421
0.016257167,0.7254901960784313,36,GeniusBOABaselineNegotiator@1,"(8, 1, 8, 'premium')",{},continuing,,,0.26900584795321636,0.7309941520467835
0.016596042,0.7450980392156863,37,SmartAspirationNegotiator@0,"(0, 2, 2, 'premium')",{},continuing,,,0.7076023391812865,0.29239766081871343
0.016596042,0.7450980392156863,37,GeniusBOABaselineNegotiator@1,"(7, 2, 9, 'premium')",{},continuing,,,0.2982456140350877,0.7017543859649122
0.017012125,0.7647058823529411,38,SmartAspirationNegotiator@0,"(0, 2, 3, 'premium')",{},continuing,,,0.6783625730994152,0.3216374269005848
0.017012125,0.7647058823529411,38,GeniusBOABaselineNegotiator@1,"(7, 2, 8, 'premium')",{},continuing,,,0.32748538011695905,0.6725146198830408
0.017487583,0.7843137254901961,39,SmartAspirationNegotiator@0,"(0, 5, 7, 'premium')",{},continuing,,,0.6491228070175439,0.3508771929824561
0.017487583,0.7843137254901961,39,GeniusBOABaselineNegotiator@1,"(8, 3, 7, 'premium')",{},continuing,,,0.3567251461988304,0.6432748538011694
0.018059,0.803921568627451,40,SmartAspirationNegotiator@0,"(0, 4, 8, 'premium')",{},continuing,,,0.5906432748538011,0.4093567251461988
0.018059,0.803921568627451,40,GeniusBOABaselineNegotiator@1,"(6, 3, 7, 'premium')",{},continuing,,,0.4152046783625731,0.5847953216374268
0.018822917,0.8235294117647058,41,SmartAspirationNegotiator@0,"(0, 2, 8, 'premium')",{},continuing,,,0.5321637426900585,0.4678362573099415
0.018822917,0.8235294117647058,41,GeniusBOABaselineNegotiator@1,"(7, 5, 7, 'premium')",{},continuing,,,0.4444444444444444,0.5555555555555555
0.019803083,0.8431372549019608,42,SmartAspirationNegotiator@0,"(0, 7, 8, 'basic')",{'SmartAspirationNegotiator@0': <ResponseType.ACCEPT_OFFER: 0>},agreement,,,0.4678362573099415,0.5321637426900585
