time,relative_time,step,negotiator,offer,responses,state,text,data,BoulwareTBNegotiator@0,BoulwareTBNegotiator@1
0.026338875,0.45098039215686275,22,BoulwareTBNegotiator@1,"(9, 1, 8, 'basic')",{},continuing,,,0.029239766081871357,0.9707602339181286
0.027109125,0.47058823529411764,23,BoulwareTBNegotiator@0,"(1, 10, 0, 'premium')",{},continuing,,,0.9707602339181286,0.029239766081871343
0.027109125,0.47058823529411764,23,BoulwareTBNegotiator@1,"(9, 1, 8, 'basic')",{},continuing,,,0.029239766081871357,0.9707602339181286
0.027877625,0.49019607843137253,24,BoulwareTBNegotiator@0,"(1, 10, 0, 'premium')",{},continuing,,,0.9707602339181286,0.029239766081871343
0.027877625,0.49019607843137253,24,BoulwareTBNegotiator@1,"(9, 1, 8, 'basic')",{},continuing,,,0.029239766081871357,0.9707602339181286
0.028641208,0.5098039215686274,25,BoulwareTBNegotiator@0,"(1, 10, 1, 'premium')",{},continuing,,,0.9415204678362572,0.05847953216374269
0.028641208,0.5098039215686274,25,BoulwareTBNegotiator@1,"(9, 1, 7, 'basic')",{},continuing,,,0.05847953216374269,0.9415204678362572
0.029406,0.5294117647058824,26,BoulwareTBNegotiator@0,"(1, 10, 1, 'premium')",{},continuing,,,0.9415204678362572,0.05847953216374269
0.029406,0.5294117647058824,26,BoulwareTBNegotiator@1,"(9, 1, 7, 'basic')",{},continuing,,,0.05847953216374269,0.9415204678362572
0.030224,0.5490196078431373,27,BoulwareTBNegotiator@0,"(2, 10, 1, 'premium')",{},continuing,,,0.9122807017543859,0.08771929824561403
0.030224,0.5490196078431373,27,BoulwareTBNegotiator@1,"(7, 1, 8, 'basic')",{},continuing,,,0.08771929824561404,0.9122807017543859
0.031002875,0.5686274509803921,28,BoulwareTBNegotiator@0,"(0, 10, 0, 'standard')",{},continuing,,,0.9064327485380117,0.0935672514619883
0.031002875,0.5686274509803921,28,BoulwareTBNegotiator@1,"(7, 1, 8, 'basic')",{},continuing,,,0.08771929824561404,0.9122807017543859
0.031784042,0.5882352941176471,29,BoulwareTBNegotiator@0,"(2, 9, 1, 'premium')",{},continuing,,,0.8830409356725145,0.11695906432748539
0.031784042,0.5882352941176471,29,BoulwareTBNegotiator@1,"(7, 2, 8, 'basic')",{},continuing,,,0.11695906432748539,0.8830409356725145
0.032581167,0.6078431372549019,30,BoulwareTBNegotiator@0,"(1, 10, 0, 'standard')",{},continuing,,,0.8771929824561403,0.12280701754385964
0.032581167,0.6078431372549019,30,BoulwareTBNegotiator@1,"(7, 2, 8, 'basic')",{},continuing,,,0.11695906432748539,0.8830409356725145
0.033396583,0.6274509803921569,31,BoulwareTBNegotiator@0,"(1, 10, 1, 'standard')",{},continuing,,,0.8479532163742689,0.15204678362573099
0.033396583,0.6274509803921569,31,BoulwareTBNegotiator@1,"(6, 3, 9, 'basic')",{},continuing,,,0.14619883040935672,0.8538011695906431
0.034202,0.6470588235294118,32,BoulwareTBNegotiator@0,"(1, 10, 1, 'standard')",{},continuing,,,0.8479532163742689,0.15204678362573099
0.034202,0.6470588235294118,32,BoulwareTBNegotiator@1,"(6, 3, 9, 'basic')",{},continuing,,,0.14619883040935672,0.8538011695906431
0.035004792,0.6666666666666666,33,BoulwareTBNegotiator@0,"(0, 7, 0, 'standard')",{},continuing,,,0.8187134502923976,0.18128654970760233
0.035004792,0.6666666666666666,33,BoulwareTBNegotiator@1,"(9, 2, 8, 'standard')",{},continuing,,,0.17543859649122806,0.8245614035087718
0.035795125,0.6862745098039216,34,BoulwareTBNegotiator@0,"(2, 8, 0, 'standard')",{},continuing,,,0.7894736842105262,0.21052631578947367
0.035795125,0.6862745098039216,34,BoulwareTBNegotiator@1,"(9, 1, 9, 'premium')",{},continuing,,,0.21052631578947367,0.7894736842105263
0.036587875,0.7058823529411765,35,BoulwareTBNegotiator@0,"(2, 7, 0, 'standard')",{},continuing,,,0.7602339181286548,0.23976608187134502
0.036587875,0.7058823529411765,35,BoulwareTBNegotiator@1,"(9, 2, 9, 'premium')",{},continuing,,,0.23976608187134502,0.7602339181286549
0.03742325,0.7254901960784313,36,BoulwareTBNegotiator@0,"(1, 6, 1, 'standard')",{},continuing,,,0.7309941520467835,0.26900584795321636
0.03742325,0.7254901960784313,36,BoulwareTBNegotiator@1,"(9, 2, 8, 'premium')",{},continuing,,,0.26900584795321636,0.7309941520467835
0.038266917,0.7450980392156863,37,BoulwareTBNegotiator@0,"(2, 7, 2, 'standard')",{},continuing,,,0.7017543859649121,0.2982456140350877
0.038266917,0.7450980392156863,37,BoulwareTBNegotiator@1,"(8, 3, 9, 'premium')",{},continuing,,,0.2982456140350877,0.7017543859649122
0.039132958,0.7647058823529411,38,BoulwareTBNegotiator@0,"(2, 5, 1, 'standard')",{},continuing,,,0.6725146198830408,0.32748538011695905
0.039132958,0.7647058823529411,38,BoulwareTBNegotiator@1,"(7, 2, 8, 'premium')",{},continuing,,,0.32748538011695905,0.6725146198830408
0.040060125,0.7843137254901961,39,BoulwareTBNegotiator@0,"(2, 8, 5, 'standard')",{},continuing,,,0.6432748538011694,0.3567251461988304
0.040060125,0.7843137254901961,39,BoulwareTBNegotiator@1,"(7, 2, 7, 'premium')",{},continuing,,,0.3567251461988304,0.6432748538011694
0.040981833,0.803921568627451,40,BoulwareTBNegotiator@0,"(7, 8, 2, 'standard')",{},continuing,,,0.5847953216374268,0.415204678362573
0.040981833,0.803921568627451,40,BoulwareTBNegotiator@1,"(6, 3, 7, 'premium')",{},continuing,,,0.4152046783625731,0.5847953216374268
0.042055583,0.8235294117647058,41,BoulwareTBNegotiator@0,"(5, 5, 2, 'standard')",{},continuing,,,0.5555555555555555,0.4444444444444444
0.042055583,0.8235294117647058,41,BoulwareTBNegotiator@1,"(7, 3, 5, 'premium')",{},continuing,,,0.4444444444444444,0.5555555555555555
0.043179458,0.8431372549019608,42,BoulwareTBNegotiator@0,"(7, 5, 2, 'standard')",{'BoulwareTBNegotiator@0': <ResponseType.ACCEPT_OFFER: 0>},agreement,,,0.4970760233918128,0.5029239766081871
