time,relative_time,step,negotiator,offer,responses,state,text,data,BoulwareTBNegotiator@0,ConcederTBNegotiator@1
0.0,0.0196078431372549,0,BoulwareTBNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,0.9999999999999999,0.016366612111292964
0.0,0.0196078431372549,0,ConcederTBNegotiator@1,"(9, 5, 5, 'standard')",{},continuing,,,0.27777777777777773,0.6319330787415893
0.012167375,0.0392156862745098,1,BoulwareTBNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,0.9999999999999999,0.016366612111292964
0.012167375,0.0392156862745098,1,ConcederTBNegotiator@1,"(2, 2, 8, 'basic')",{},continuing,,,0.2240143369175627,0.5622840516457538
0.012963584,0.058823529411764705,2,BoulwareTBNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,0.9999999999999999,0.016366612111292964
0.012963584,0.058823529411764705,2,ConcederTBNegotiator@1,"(3, 9, 9, 'basic')",{},continuing,,,0.2820206673264285,0.5155482815057283
0.0137885,0.0784313725490196,3,BoulwareTBNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,0.9999999999999999,0.016366612111292964
0.0137885,0.0784313725490196,3,ConcederTBNegotiator@1,"(4, 9, 8, 'basic')",{},continuing,,,0.26409952037302353,0.47935988361520276
0.014646875,0.09803921568627451,4,BoulwareTBNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,0.9999999999999999,0.016366612111292964
0.014646875,0.09803921568627451,4,ConcederTBNegotiator@1,"(9, 10, 2, 'standard')",{},continuing,,,0.5331541218637992,0.44971813056919435
0.015482375,0.11764705882352941,5,BoulwareTBNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,0.9999999999999999,0.016366612111292964
0.015482375,0.11764705882352941,5,ConcederTBNegotiator@1,"(9, 8, 0, 'premium')",{},continuing,,,0.7651169989224802,0.4238952536824877
0.016363334,0.13725490196078433,6,BoulwareTBNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,0.9999999999999999,0.016366612111292964
0.016363334,0.13725490196078433,6,ConcederTBNegotiator@1,"(7, 5, 4, 'premium')",{},continuing,,,0.43100358422939067,0.40134569921803964
0.017232125,0.1568627450980392,7,BoulwareTBNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,0.9999999999999999,0.016366612111292964
0.017232125,0.1568627450980392,7,ConcederTBNegotiator@1,"(3, 6, 7, 'standard')",{},continuing,,,0.35909289496862784,0.38097835970176397
0.018096,0.17647058823529413,8,BoulwareTBNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,0.9999999999999999,0.016366612111292964
0.018096,0.17647058823529413,8,ConcederTBNegotiator@1,"(3, 10, 8, 'standard')",{},continuing,,,0.3772401433691756,0.3624295326422986
0.019011209,0.19607843137254902,9,BoulwareTBNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,0.9999999999999999,0.016366612111292964
0.019011209,0.19607843137254902,9,ConcederTBNegotiator@1,"(2, 4, 6, 'standard')",{},continuing,,,0.3902605229468811,0.34551736679396255
0.019908667,0.21568627450980393,10,BoulwareTBNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,0.9999999999999999,0.016366612111292964
0.019908667,0.21568627450980393,10,ConcederTBNegotiator@1,"(2, 1, 1, 'basic')",{},continuing,,,0.5707885304659498,0.3298781596653937
0.020810917,0.23529411764705882,11,BoulwareTBNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,0.9999999999999999,0.016366612111292964
0.020810917,0.23529411764705882,11,ConcederTBNegotiator@1,"(4, 1, 0, 'standard')",{},continuing,,,0.7096774193548387,0.314966357519549
0.021732,0.2549019607843137,12,BoulwareTBNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,0.9999999999999999,0.016366612111292964
0.021732,0.2549019607843137,12,ConcederTBNegotiator@1,"(2, 4, 5, 'standard')",{},continuing,,,0.4341673329827234,0.3015093653391526
0.02265575,0.27450980392156865,13,BoulwareTBNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,0.9999999999999999,0.016366612111292964
0.02265575,0.27450980392156865,13,ConcederTBNegotiator@1,"(6, 7, 0, 'standard')",{},continuing,,,0.7798140198120893,0.2880523731587561
0.023609125,0.29411764705882354,14,BoulwareTBNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,0.9999999999999999,0.016366612111292964
0.023609125,0.29411764705882354,14,ConcederTBNegotiator@1,"(4, 3, 0, 'standard')",{},continuing,,,0.7781071078567625,0.2756864884524459
0.024596542,0.3137254901960784,15,BoulwareTBNegotiator@0,"(0, 9, 0, 'premium')",{},continuing,,,0.9916980866812671,0.036006546644844525
0.024596542,0.3137254901960784,15,ConcederTBNegotiator@1,"(5, 4, 2, 'premium')",{},continuing,,,0.6169630319074546,0.26386615748317876
0.025543709,0.3333333333333333,16,BoulwareTBNegotiator@0,"(0, 9, 0, 'premium')",{},continuing,,,0.9916980866812671,0.036006546644844525
0.025543709,0.3333333333333333,16,ConcederTBNegotiator@1,"(4, 9, 6, 'premium')",{},continuing,,,0.4433109899070737,0.2527732314966358
0.02649675,0.35294117647058826,17,BoulwareTBNegotiator@0,"(0, 9, 0, 'premium')",{},continuing,,,0.9916980866812671,0.036006546644844525
0.02649675,0.35294117647058826,17,ConcederTBNegotiator@1,"(1, 2, 4, 'premium')",{},continuing,,,0.5277777777777778,0.2420440080014548
0.027470459,0.37254901960784315,18,BoulwareTBNegotiator@0,"(0, 8, 0, 'premium')",{},continuing,,,0.9828589344063511,0.05564648117839607
0.027470459,0.37254901960784315,18,ConcederTBNegotiator@1,"(2, 6, 1, 'basic')",{},continuing,,,0.6789853680869073,0.23167848699763594
0.028473292,0.39215686274509803,19,BoulwareTBNegotiator@0,"(0, 8, 0, 'premium')",{},continuing,,,0.9828589344063511,0.05564648117839607
0.028473292,0.39215686274509803,19,ConcederTBNegotiator@1,"(4, 9, 4, 'standard')",{},continuing,,,0.4952823160719482,0.22185851973086018
0.029453334,0.4117647058823529,20,BoulwareTBNegotiator@0,"(0, 7, 0, 'premium')",{},continuing,,,0.9733624069088634,0.07528641571194764
0.029453334,0.4117647058823529,20,ConcederTBNegotiator@1,"(4, 7, 4, 'premium')",{},continuing,,,0.525333733073738,0.21203855246408437
