time,relative_time,step,negotiator,offer,responses,state,text,data,BoulwareTBNegotiator@0,BoulwareTBNegotiator@1
0.024410208,0.4117647058823529,20,BoulwareTBNegotiator@0,"(8, 1, 9, 'basic')",{},continuing,,,0.9841269841269841,0.026455026455026467
0.024410208,0.4117647058823529,20,BoulwareTBNegotiator@1,"(0, 9, 0, 'premium')",{},continuing,,,0.03968253968253969,0.9735449735449735
0.025152416,0.43137254901960786,21,BoulwareTBNegotiator@0,"(8, 2, 9, 'basic')",{},continuing,,,0.9682539682539683,0.05291005291005292
0.025152416,0.43137254901960786,21,BoulwareTBNegotiator@1,"(0, 10, 1, 'premium')",{},continuing,,,0.19047619047619047,0.9682539682539681
0.025903666,0.45098039215686275,22,BoulwareTBNegotiator@0,"(8, 2, 9, 'basic')",{},continuing,,,0.9682539682539683,0.05291005291005292
0.025903666,0.45098039215686275,22,BoulwareTBNegotiator@1,"(0, 10, 1, 'premium')",{},continuing,,,0.19047619047619047,0.9682539682539681
0.026631958,0.47058823529411764,23,BoulwareTBNegotiator@0,"(7, 2, 9, 'basic')",{},continuing,,,0.9523809523809524,0.07936507936507937
0.026631958,0.47058823529411764,23,BoulwareTBNegotiator@1,"(0, 10, 1, 'premium')",{},continuing,,,0.19047619047619047,0.9682539682539681
0.027377833,0.49019607843137253,24,BoulwareTBNegotiator@0,"(7, 2, 9, 'basic')",{},continuing,,,0.9523809523809524,0.07936507936507937
0.027377833,0.49019607843137253,24,BoulwareTBNegotiator@1,"(2, 10, 0, 'premium')",{},continuing,,,0.05555555555555555,0.947089947089947
0.02812325,0.5098039215686274,25,BoulwareTBNegotiator@0,"(6, 2, 9, 'basic')",{},continuing,,,0.9365079365079365,0.10582010582010584
0.02812325,0.5098039215686274,25,BoulwareTBNegotiator@1,"(0, 10, 2, 'premium')",{},continuing,,,0.2595117842050396,0.9365079365079365
0.02887525,0.5294117647058824,26,BoulwareTBNegotiator@0,"(7, 2, 8, 'basic')",{},continuing,,,0.923785473171984,0.11111111111111113
0.02887525,0.5294117647058824,26,BoulwareTBNegotiator@1,"(0, 10, 2, 'premium')",{},continuing,,,0.2595117842050396,0.9365079365079365
0.029637208,0.5490196078431373,27,BoulwareTBNegotiator@0,"(5, 2, 9, 'basic')",{},continuing,,,0.9206349206349206,0.1322751322751323
0.029637208,0.5490196078431373,27,BoulwareTBNegotiator@1,"(1, 10, 2, 'premium')",{},continuing,,,0.27538480007805555,0.91005291005291
0.030382875,0.5686274509803921,28,BoulwareTBNegotiator@0,"(3, 1, 9, 'basic')",{},continuing,,,0.9047619047619048,0.15873015873015878
0.030382875,0.5686274509803921,28,BoulwareTBNegotiator@1,"(0, 10, 3, 'premium')",{},continuing,,,0.3124846584043367,0.9047619047619049
0.031117708,0.5882352941176471,29,BoulwareTBNegotiator@0,"(9, 8, 9, 'basic')",{},continuing,,,0.888888888888889,0.18518518518518517
0.031117708,0.5882352941176471,29,BoulwareTBNegotiator@1,"(2, 10, 2, 'premium')",{},continuing,,,0.29125781595107136,0.8835978835978835
0.031906625,0.6078431372549019,30,BoulwareTBNegotiator@0,"(9, 1, 5, 'basic')",{},continuing,,,0.872677996249965,0.12698412698412698
0.031906625,0.6078431372549019,30,BoulwareTBNegotiator@1,"(0, 5, 0, 'premium')",{},continuing,,,0.10317460317460317,0.8677248677248677
0.032652833,0.6274509803921569,31,BoulwareTBNegotiator@0,"(8, 2, 9, 'standard')",{},continuing,,,0.8492063492063492,0.21164021164021168
0.032652833,0.6274509803921569,31,BoulwareTBNegotiator@1,"(0, 9, 4, 'premium')",{},continuing,,,0.373015873015873,0.8465608465608465
0.033415,0.6470588235294118,32,BoulwareTBNegotiator@0,"(9, 6, 6, 'basic')",{},continuing,,,0.8288832110987837,0.22751322751322753
0.033415,0.6470588235294118,32,BoulwareTBNegotiator@1,"(0, 10, 3, 'standard')",{},continuing,,,0.3839132298329081,0.8253968253968255
0.034188833,0.6666666666666666,33,BoulwareTBNegotiator@0,"(7, 3, 5, 'basic')",{},continuing,,,0.8091859327579014,0.2328042328042328
0.034188833,0.6666666666666666,33,BoulwareTBNegotiator@1,"(2, 10, 2, 'standard')",{},continuing,,,0.36268638737964276,0.8042328042328042
0.03496525,0.6862745098039216,34,BoulwareTBNegotiator@0,"(5, 3, 9, 'standard')",{},continuing,,,0.7857142857142857,0.3174603174603175
0.03496525,0.6862745098039216,34,BoulwareTBNegotiator@1,"(4, 10, 1, 'standard')",{},continuing,,,0.32539682539682535,0.783068783068783
0.035759791,0.7058823529411765,35,BoulwareTBNegotiator@0,"(7, 3, 7, 'standard')",{},continuing,,,0.7584188693044158,0.328042328042328
