time,relative_time,step,negotiator,offer,responses,state,text,data,BoulwareTBNegotiator@0,GeniusBOABaselineNegotiator@1
0.014845375,0.23529411764705882,11,GeniusBOABaselineNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.023809523809523808,1.0
0.015289125,0.2549019607843137,12,BoulwareTBNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.0
0.015289125,0.2549019607843137,12,GeniusBOABaselineNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.023809523809523808,1.0
0.015736042,0.27450980392156865,13,BoulwareTBNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.0
0.015736042,0.27450980392156865,13,GeniusBOABaselineNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.023809523809523808,1.0
0.016181625,0.29411764705882354,14,BoulwareTBNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.0
0.016181625,0.29411764705882354,14,GeniusBOABaselineNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.023809523809523808,1.0
0.01661825,0.3137254901960784,15,BoulwareTBNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.0
0.01661825,0.3137254901960784,15,GeniusBOABaselineNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.023809523809523808,1.0
0.017103875,0.3333333333333333,16,BoulwareTBNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.0
0.017103875,0.3333333333333333,16,GeniusBOABaselineNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.023809523809523808,1.0
0.017542917,0.35294117647058826,17,BoulwareTBNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.0
0.017542917,0.35294117647058826,17,GeniusBOABaselineNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.023809523809523808,1.0
0.0179875,0.37254901960784315,18,BoulwareTBNegotiator@0,"(8, 1, 9, 'basic')",{},continuing,,,0.9841269841269841,0.026455026455026467
0.0179875,0.37254901960784315,18,GeniusBOABaselineNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.023809523809523808,1.0
0.018441958,0.39215686274509803,19,BoulwareTBNegotiator@0,"(8, 1, 9, 'basic')",{},continuing,,,0.9841269841269841,0.026455026455026467
0.018441958,0.39215686274509803,19,GeniusBOABaselineNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.023809523809523808,1.0
0.018890875,0.4117647058823529,20,BoulwareTBNegotiator@0,"(8, 1, 9, 'basic')",{},continuing,,,0.9841269841269841,0.026455026455026467
0.018890875,0.4117647058823529,20,GeniusBOABaselineNegotiator@1,"(1, 10, 0, 'premium')",{},continuing,,,0.03968253968253968,0.9735449735449735
0.019336417,0.43137254901960786,21,BoulwareTBNegotiator@0,"(8, 2, 9, 'basic')",{},continuing,,,0.9682539682539683,0.05291005291005292
0.019336417,0.43137254901960786,21,GeniusBOABaselineNegotiator@1,"(0, 10, 1, 'premium')",{},continuing,,,0.19047619047619047,0.9682539682539681
0.019785333,0.45098039215686275,22,BoulwareTBNegotiator@0,"(8, 2, 9, 'basic')",{},continuing,,,0.9682539682539683,0.05291005291005292
0.019785333,0.45098039215686275,22,GeniusBOABaselineNegotiator@1,"(0, 10, 1, 'premium')",{},continuing,,,0.19047619047619047,0.9682539682539681
0.020234333,0.47058823529411764,23,BoulwareTBNegotiator@0,"(7, 2, 9, 'basic')",{},continuing,,,0.9523809523809524,0.07936507936507937
0.020234333,0.47058823529411764,23,GeniusBOABaselineNegotiator@1,"(0, 10, 1, 'premium')",{},continuing,,,0.19047619047619047,0.9682539682539681
0.0206855,0.49019607843137253,24,BoulwareTBNegotiator@0,"(7, 2, 9, 'basic')",{},continuing,,,0.9523809523809524,0.07936507936507937
0.0206855,0.49019607843137253,24,GeniusBOABaselineNegotiator@1,"(1, 10, 1, 'premium')",{},continuing,,,0.20634920634920634,0.9417989417989419
0.02112975,0.5098039215686274,25,BoulwareTBNegotiator@0,"(6, 2, 9, 'basic')",{},continuing,,,0.9365079365079365,0.10582010582010584
0.02112975,0.5098039215686274,25,GeniusBOABaselineNegotiator@1,"(0, 10, 2, 'premium')",{},continuing,,,0.2595117842050396,0.9365079365079365
0.021573917,0.5294117647058824,26,BoulwareTBNegotiator@0,"(7, 2, 8, 'basic')",{},continuing,,,0.923785473171984,0.11111111111111113
0.021573917,0.5294117647058824,26,GeniusBOABaselineNegotiator@1,"(0, 10, 0, 'standard')",{},continuing,,,0.09523809523809523,0.9206349206349206
0.022013417,0.5490196078431373,27,BoulwareTBNegotiator@0,"(5, 2, 9, 'basic')",{},continuing,,,0.9206349206349206,0.1322751322751323
0.022013417,0.5490196078431373,27,GeniusBOABaselineNegotiator@1,"(1, 10, 2, 'premium')",{},continuing,,,0.27538480007805555,0.91005291005291
0.022465667,0.5686274509803921,28,BoulwareTBNegotiator@0,"(3, 1, 9, 'basic')",{},continuing,,,0.9047619047619048,0.15873015873015878
0.022465667,0.5686274509803921,28,GeniusBOABaselineNegotiator@1,"(0, 9, 0, 'standard')",{},continuing,,,0.1111111111111111,0.8941798941798942
0.022910083,0.5882352941176471,29,BoulwareTBNegotiator@0,"(9, 8, 9, 'basic')",{},continuing,,,0.888888888888889,0.18518518518518517
0.022910083,0.5882352941176471,29,GeniusBOABaselineNegotiator@1,"(2, 10, 2, 'premium')",{},continuing,,,0.29125781595107136,0.8835978835978835
0.023393708,0.6078431372549019,30,BoulwareTBNegotiator@0,"(9, 1, 5, 'basic')",{},continuing,,,0.872677996249965,0.12698412698412698
0.023393708,0.6078431372549019,30,GeniusBOABaselineNegotiator@1,"(4, 10, 1, 'premium')",{},continuing,,,0.25396825396825395,0.8624338624338623
0.023846583,0.6274509803921569,31,BoulwareTBNegotiator@0,"(8, 2, 9, 'standard')",{},continuing,,,0.8492063492063492,0.21164021164021168
0.023846583,0.6274509803921569,31,GeniusBOABaselineNegotiator@1,"(0, 9, 4, 'premium')",{},continuing,,,0.373015873015873,0.8465608465608465
0.024315,0.6470588235294118,32,BoulwareTBNegotiator@0,"(9, 6, 6, 'basic')",{},continuing,,,0.8288832110987837,0.22751322751322753
0.024315,0.6470588235294118,32,GeniusBOABaselineNegotiator@1,"(0, 10, 3, 'standard')",{},continuing,,,0.3839132298329081,0.8253968253968255
0.024769667,0.6666666666666666,33,BoulwareTBNegotiator@0,"(7, 3, 5, 'basic')",{},continuing,,,0.8091859327579014,0.2328042328042328
0.024769667,0.6666666666666666,33,GeniusBOABaselineNegotiator@1,"(5, 10, 2, 'premium')",{},continuing,,,0.33887686357011904,0.8042328042328042
0.02527925,0.6862745098039216,34,BoulwareTBNegotiator@0,"(5, 3, 9, 'standard')",{},continuing,,,0.7857142857142857,0.3174603174603175
0.02527925,0.6862745098039216,34,GeniusBOABaselineNegotiator@1,"(0, 10, 7, 'premium')",{},continuing,,,0.4647680756536222,0.7777777777777777
0.025764625,0.7058823529411765,35,BoulwareTBNegotiator@0,"(7, 3, 7, 'standard')",{},continuing,,,0.7584188693044158,0.328042328042328
0.025764625,0.7058823529411765,35,GeniusBOABaselineNegotiator@1,"(4, 10, 2, 'standard')",{},continuing,,,0.3944324191256745,0.7513227513227513
0.026246458,0.7254901960784313,36,BoulwareTBNegotiator@0,"(9, 10, 5, 'basic')",{},continuing,,,0.7298208533928221,0.36507936507936506
0.026246458,0.7254901960784313,36,GeniusBOABaselineNegotiator@1,"(0, 5, 2, 'standard')",{},continuing,,,0.41030543499869043,0.7248677248677248
0.026750625,0.7450980392156863,37,BoulwareTBNegotiator@0,"(1, 10, 8, 'basic')",{},continuing,,,0.7015632509497618,0.4814814814814815
0.026750625,0.7450980392156863,37,GeniusBOABaselineNegotiator@1,"(0, 8, 8, 'premium')",{},continuing,,,0.5269600763465873,0.693121693121693
0.027273875,0.7647058823529411,38,BoulwareTBNegotiator@0,"(3, 8, 5, 'basic')",{},continuing,,,0.6663287899007586,0.47089947089947093
0.027273875,0.7647058823529411,38,GeniusBOABaselineNegotiator@1,"(5, 10, 4, 'standard')",{},continuing,,,0.5079365079365079,0.6613756613756613
0.027816792,0.7843137254901961,39,BoulwareTBNegotiator@0,"(1, 5, 7, 'standard')",{},continuing,,,0.631434742320289,0.5396825396825398
0.027816792,0.7843137254901961,39,GeniusBOABaselineNegotiator@1,"(2, 8, 1, 'basic')",{},continuing,,,0.4444444444444444,0.6243386243386243
0.028384083,0.803921568627451,40,BoulwareTBNegotiator@0,"(4, 5, 2, 'basic')",{},continuing,,,0.592845117538373,0.4603174603174603
0.028980333,0.8235294117647058,41,GeniusBOABaselineNegotiator@1,"(0, 5, 9, 'premium')",{'GeniusBOABaselineNegotiator@1': <ResponseType.ACCEPT_OFFER: 0>},agreement,,,0.6031746031746031,0.582010582010582
