time,relative_time,step,negotiator,offer,responses,state,text,data,LinearTBNegotiator@0,SmartAspirationNegotiator@1
0.023352583,0.47058823529411764,23,SmartAspirationNegotiator@1,"(9, 3, 9, 'basic')",{},continuing,,,0.06842968850192394,0.9607201309328969
0.023944583,0.49019607843137253,24,LinearTBNegotiator@0,"(3, 8, 4, 'standard')",{},continuing,,,0.5106367121841289,0.20967448627023094
0.023944583,0.49019607843137253,24,SmartAspirationNegotiator@1,"(9, 3, 9, 'basic')",{},continuing,,,0.06842968850192394,0.9607201309328969
0.024533916,0.5098039215686274,25,LinearTBNegotiator@0,"(5, 6, 4, 'premium')",{},continuing,,,0.4908133250761547,0.2725950172758684
0.024533916,0.5098039215686274,25,SmartAspirationNegotiator@1,"(9, 4, 9, 'basic')",{},continuing,,,0.08380891004365534,0.9410801963993453
0.025135541,0.5294117647058824,26,LinearTBNegotiator@0,"(2, 10, 4, 'basic')",{},continuing,,,0.4713261648745519,0.2131296599381706
0.025135541,0.5294117647058824,26,SmartAspirationNegotiator@1,"(9, 1, 8, 'basic')",{},continuing,,,0.006272401433691762,0.9319876341152936
0.025754625,0.5490196078431373,27,LinearTBNegotiator@0,"(2, 10, 6, 'standard')",{},continuing,,,0.4516129032258064,0.2276777595926532
0.025754625,0.5490196078431373,27,SmartAspirationNegotiator@1,"(9, 5, 9, 'basic')",{},continuing,,,0.09677419354838708,0.9214402618657936
0.026391583,0.5686274509803921,28,LinearTBNegotiator@0,"(0, 8, 8, 'standard')",{},continuing,,,0.43267972293681706,0.36079287143116934
0.026391583,0.5686274509803921,28,SmartAspirationNegotiator@1,"(9, 6, 9, 'basic')",{},continuing,,,0.10819683762095757,0.9018003273322422
0.02702375,0.5882352941176471,29,LinearTBNegotiator@0,"(1, 7, 5, 'basic')",{},continuing,,,0.4124305072672864,0.29441716675759233
0.02702375,0.5882352941176471,29,SmartAspirationNegotiator@1,"(9, 1, 9, 'premium')",{},continuing,,,0.12903225806451613,0.8854337152209492
0.027726083,0.6078431372549019,30,LinearTBNegotiator@0,"(2, 9, 8, 'standard')",{},continuing,,,0.3931317784375396,0.35933806146572106
0.027726083,0.6078431372549019,30,SmartAspirationNegotiator@1,"(9, 2, 9, 'premium')",{},continuing,,,0.17741935483870966,0.8657937806873975
0.028413916,0.6274509803921569,31,LinearTBNegotiator@0,"(3, 8, 5, 'basic')",{},continuing,,,0.37353993799058055,0.31114748136024734
0.028413916,0.6274509803921569,31,SmartAspirationNegotiator@1,"(9, 2, 9, 'premium')",{},continuing,,,0.17741935483870966,0.8657937806873975
0.029103583,0.6470588235294118,32,LinearTBNegotiator@0,"(3, 6, 5, 'basic')",{},continuing,,,0.35371655088260634,0.35042735042735046
0.029103583,0.6470588235294118,32,SmartAspirationNegotiator@1,"(9, 3, 9, 'premium')",{},continuing,,,0.19746194656644006,0.8461538461538461
0.029821375,0.6666666666666666,33,LinearTBNegotiator@0,"(9, 5, 4, 'standard')",{},continuing,,,0.33422939068100355,0.5959265320967448
0.029821375,0.6666666666666666,33,SmartAspirationNegotiator@1,"(9, 5, 9, 'premium')",{},continuing,,,0.2258064516129032,0.8068739770867429
0.030589166,0.6862745098039216,34,LinearTBNegotiator@0,"(0, 5, 9, 'basic')",{},continuing,,,0.314516129032258,0.5531914893617021
0.030589166,0.6862745098039216,34,SmartAspirationNegotiator@1,"(9, 6, 9, 'premium')",{},continuing,,,0.23722909568547368,0.7872340425531915
0.03135975,0.7058823529411765,35,LinearTBNegotiator@0,"(4, 3, 7, 'standard')",{},continuing,,,0.29513219746249736,0.4717221312965994
0.03135975,0.7058823529411765,35,SmartAspirationNegotiator@1,"(9, 6, 9, 'premium')",{},continuing,,,0.23722909568547368,0.7872340425531915
0.032147125,0.7254901960784313,36,LinearTBNegotiator@0,"(4, 3, 8, 'standard')",{},continuing,,,0.2763149931614221,0.5317330423713402
0.032147125,0.7254901960784313,36,SmartAspirationNegotiator@1,"(8, 5, 9, 'premium')",{},continuing,,,0.25,0.729587197672304
0.0329615,0.7450980392156863,37,LinearTBNegotiator@0,"(4, 2, 8, 'standard')",{},continuing,,,0.2562724014336917,0.5513729769048918
0.03381475,0.7647058823529411,38,SmartAspirationNegotiator@1,"(8, 6, 9, 'premium')",{'SmartAspirationNegotiator@1': <ResponseType.ACCEPT_OFFER: 0>},agreement,,,0.2614226440725705,0.7099472631387526
