time,relative_time,step,negotiator,offer,responses,state,text,data,ConcederTBNegotiator@0,GeniusBOABaselineNegotiator@1
0.0,0.0196078431372549,0,ConcederTBNegotiator@0,"(2, 8, 5, 'standard')",{},continuing,,,0.6432748538011694,0.3567251461988304
0.0,0.0196078431372549,0,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,1.0
0.009858917,0.0392156862745098,1,ConcederTBNegotiator@0,"(0, 2, 7, 'premium')",{},continuing,,,0.5614035087719298,0.4385964912280701
0.009858917,0.0392156862745098,1,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,1.0
0.010436875,0.058823529411764705,2,ConcederTBNegotiator@0,"(9, 8, 2, 'standard')",{},continuing,,,0.5263157894736841,0.47368421052631576
0.010436875,0.058823529411764705,2,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,1.0
0.011052334,0.0784313725490196,3,ConcederTBNegotiator@0,"(2, 1, 7, 'premium')",{},continuing,,,0.4736842105263157,0.5263157894736842
0.011052334,0.0784313725490196,3,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,1.0
0.011681667,0.09803921568627451,4,ConcederTBNegotiator@0,"(4, 1, 6, 'premium')",{},continuing,,,0.4444444444444444,0.5555555555555556
0.011681667,0.09803921568627451,4,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,1.0
0.01232075,0.11764705882352941,5,ConcederTBNegotiator@0,"(7, 8, 3, 'basic')",{},continuing,,,0.4385964912280701,0.5614035087719298
0.01232075,0.11764705882352941,5,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,1.0
0.012973709,0.13725490196078433,6,ConcederTBNegotiator@0,"(2, 3, 8, 'standard')",{},continuing,,,0.40935672514619875,0.5906432748538011
0.012973709,0.13725490196078433,6,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,1.0
0.0136445,0.1568627450980392,7,ConcederTBNegotiator@0,"(2, 3, 5, 'basic')",{},continuing,,,0.3801169590643274,0.6198830409356724
0.0136445,0.1568627450980392,7,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,1.0
0.014328542,0.17647058823529413,8,ConcederTBNegotiator@0,"(5, 2, 9, 'premium')",{},continuing,,,0.3567251461988304,0.6432748538011696
0.014328542,0.17647058823529413,8,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,1.0
0.015015292,0.19607843137254902,9,ConcederTBNegotiator@0,"(2, 3, 6, 'basic')",{},continuing,,,0.35087719298245607,0.6491228070175438
0.015015292,0.19607843137254902,9,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,1.0
0.015712,0.21568627450980393,10,ConcederTBNegotiator@0,"(5, 1, 2, 'basic')",{},continuing,,,0.3216374269005847,0.6783625730994152
0.015712,0.21568627450980393,10,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,1.0
0.016431584,0.23529411764705882,11,ConcederTBNegotiator@0,"(5, 1, 2, 'basic')",{},continuing,,,0.3216374269005847,0.6783625730994152
0.016431584,0.23529411764705882,11,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,1.0
0.017143334,0.2549019607843137,12,ConcederTBNegotiator@0,"(9, 4, 9, 'premium')",{},continuing,,,0.2982456140350877,0.7017543859649122
0.017143334,0.2549019607843137,12,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,1.0
0.017854417,0.27450980392156865,13,ConcederTBNegotiator@0,"(7, 8, 8, 'basic')",{},continuing,,,0.2923976608187134,0.7076023391812865
0.017854417,0.27450980392156865,13,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,1.0
0.018633875,0.29411764705882354,14,ConcederTBNegotiator@0,"(8, 2, 9, 'premium')",{},continuing,,,0.26900584795321636,0.7309941520467835
0.018633875,0.29411764705882354,14,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,1.0
0.019356584,0.3137254901960784,15,ConcederTBNegotiator@0,"(2, 1, 7, 'basic')",{},continuing,,,0.26315789473684204,0.7368421052631579
0.019356584,0.3137254901960784,15,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,1.0
0.020088917,0.3333333333333333,16,ConcederTBNegotiator@0,"(2, 1, 7, 'basic')",{},continuing,,,0.26315789473684204,0.7368421052631579
0.020088917,0.3333333333333333,16,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,1.0
0.020822875,0.35294117647058826,17,ConcederTBNegotiator@0,"(2, 2, 9, 'basic')",{},continuing,,,0.23391812865497072,0.7660818713450293
0.020822875,0.35294117647058826,17,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,1.0
0.021559167,0.37254901960784315,18,ConcederTBNegotiator@0,"(2, 2, 9, 'basic')",{},continuing,,,0.23391812865497072,0.7660818713450293
0.021559167,0.37254901960784315,18,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,1.0
0.022297875,0.39215686274509803,19,ConcederTBNegotiator@0,"(2, 2, 9, 'basic')",{},continuing,,,0.23391812865497072,0.7660818713450293
0.022297875,0.39215686274509803,19,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,1.0
0.02303975,0.4117647058823529,20,ConcederTBNegotiator@0,"(9, 1, 2, 'basic')",{},continuing,,,0.20467836257309938,0.7953216374269005
0.02303975,0.4117647058823529,20,GeniusBOABaselineNegotiator@1,"(9, 1, 8, 'basic')",{},continuing,,,0.029239766081871357,0.9707602339181286
0.023783542,0.43137254901960786,21,ConcederTBNegotiator@0,"(9, 1, 2, 'basic')",{},continuing,,,0.20467836257309938,0.7953216374269005
0.023783542,0.43137254901960786,21,GeniusBOABaselineNegotiator@1,"(9, 1, 8, 'basic')",{},continuing,,,0.029239766081871357,0.9707602339181286
0.024524542,0.45098039215686275,22,ConcederTBNegotiator@0,"(9, 1, 2, 'basic')",{},continuing,,,0.20467836257309938,0.7953216374269005
0.024524542,0.45098039215686275,22,GeniusBOABaselineNegotiator@1,"(9, 1, 8, 'basic')",{},continuing,,,0.029239766081871357,0.9707602339181286
0.02527025,0.47058823529411764,23,ConcederTBNegotiator@0,"(7, 1, 5, 'basic')",{},continuing,,,0.17543859649122806,0.8245614035087718
0.02527025,0.47058823529411764,23,GeniusBOABaselineNegotiator@1,"(9, 1, 8, 'basic')",{},continuing,,,0.029239766081871357,0.9707602339181286
0.026019209,0.49019607843137253,24,ConcederTBNegotiator@0,"(7, 1, 5, 'basic')",{},continuing,,,0.17543859649122806,0.8245614035087718
0.026019209,0.49019607843137253,24,GeniusBOABaselineNegotiator@1,"(9, 1, 7, 'basic')",{},continuing,,,0.05847953216374269,0.9415204678362572
0.026831917,0.5098039215686274,25,ConcederTBNegotiator@0,"(7, 1, 5, 'basic')",{},continuing,,,0.17543859649122806,0.8245614035087718
0.026831917,0.5098039215686274,25,GeniusBOABaselineNegotiator@1,"(9, 1, 7, 'basic')",{},continuing,,,0.05847953216374269,0.9415204678362572
0.027642125,0.5294117647058824,26,ConcederTBNegotiator@0,"(7, 1, 5, 'basic')",{},continuing,,,0.17543859649122806,0.8245614035087718
0.027642125,0.5294117647058824,26,GeniusBOABaselineNegotiator@1,"(9, 1, 7, 'basic')",{},continuing,,,0.05847953216374269,0.9415204678362572
0.028411625,0.5490196078431373,27,ConcederTBNegotiator@0,"(8, 1, 5, 'basic')",{},continuing,,,0.14619883040935672,0.8538011695906432
0.028411625,0.5490196078431373,27,GeniusBOABaselineNegotiator@1,"(7, 1, 8, 'basic')",{},continuing,,,0.08771929824561404,0.9122807017543859
0.029203917,0.5686274509803921,28,ConcederTBNegotiator@0,"(8, 1, 5, 'basic')",{},continuing,,,0.14619883040935672,0.8538011695906432
0.029203917,0.5686274509803921,28,GeniusBOABaselineNegotiator@1,"(7, 1, 8, 'basic')",{},continuing,,,0.08771929824561404,0.9122807017543859
0.029967875,0.5882352941176471,29,ConcederTBNegotiator@0,"(8, 1, 5, 'basic')",{},continuing,,,0.14619883040935672,0.8538011695906432
0.029967875,0.5882352941176471,29,GeniusBOABaselineNegotiator@1,"(9, 3, 7, 'basic')",{},continuing,,,0.11695906432748537,0.8830409356725145
0.030736584,0.6078431372549019,30,ConcederTBNegotiator@0,"(8, 1, 5, 'basic')",{},continuing,,,0.14619883040935672,0.8538011695906432
0.031487875,0.6274509803921569,31,GeniusBOABaselineNegotiator@1,"(9, 3, 7, 'basic')",{'GeniusBOABaselineNegotiator@1': <ResponseType.ACCEPT_OFFER: 0>},agreement,,,0.11695906432748537,0.8830409356725145
