time,relative_time,step,negotiator,offer,responses,state,text,data,GeniusBOABaselineNegotiator@0,SmartAspirationNegotiator@1
0.014991667,0.43137254901960786,21,GeniusBOABaselineNegotiator@0,"(9, 2, 9, 'basic')",{},continuing,,,0.9803600654664483,0.04838709677419354
0.014991667,0.43137254901960786,21,SmartAspirationNegotiator@1,"(1, 9, 0, 'premium')",{},continuing,,,0.04055282778687035,0.9675045382941704
0.015169417,0.45098039215686275,22,GeniusBOABaselineNegotiator@0,"(9, 3, 9, 'basic')",{},continuing,,,0.9607201309328969,0.06842968850192394
0.015169417,0.45098039215686275,22,SmartAspirationNegotiator@1,"(1, 8, 0, 'premium')",{},continuing,,,0.060192762320421894,0.9586653860192543
0.0153485,0.47058823529411764,23,GeniusBOABaselineNegotiator@0,"(9, 3, 9, 'basic')",{},continuing,,,0.9607201309328969,0.06842968850192394
0.0153485,0.47058823529411764,23,SmartAspirationNegotiator@1,"(2, 10, 0, 'premium')",{},continuing,,,0.034551736679396254,0.9516129032258064
0.0155285,0.49019607843137253,24,GeniusBOABaselineNegotiator@0,"(9, 3, 9, 'basic')",{},continuing,,,0.9607201309328969,0.06842968850192394
0.0155285,0.49019607843137253,24,SmartAspirationNegotiator@1,"(2, 9, 0, 'premium')",{},continuing,,,0.05419167121294782,0.9433109899070736
0.015709167,0.5098039215686274,25,GeniusBOABaselineNegotiator@0,"(9, 1, 8, 'basic')",{},continuing,,,0.9319876341152936,0.006272401433691762
0.015709167,0.5098039215686274,25,SmartAspirationNegotiator@1,"(2, 8, 0, 'premium')",{},continuing,,,0.07383160574649936,0.9344718376321576
0.015892917,0.5294117647058824,26,GeniusBOABaselineNegotiator@0,"(9, 5, 9, 'basic')",{},continuing,,,0.9214402618657936,0.09677419354838708
0.015892917,0.5294117647058824,26,SmartAspirationNegotiator@1,"(3, 10, 0, 'premium')",{},continuing,,,0.057283142389525366,0.9274193548387096
0.016077042,0.5490196078431373,27,GeniusBOABaselineNegotiator@0,"(9, 2, 8, 'basic')",{},continuing,,,0.912347699581742,0.0546594982078853
0.016077042,0.5490196078431373,27,SmartAspirationNegotiator@1,"(3, 8, 0, 'premium')",{},continuing,,,0.09656301145662848,0.9102782892450608
0.016266042,0.5686274509803921,28,GeniusBOABaselineNegotiator@0,"(9, 3, 9, 'standard')",{},continuing,,,0.8952536824877251,0.1490748497922465
0.016266042,0.5686274509803921,28,SmartAspirationNegotiator@1,"(4, 10, 0, 'premium')",{},continuing,,,0.08910711038370613,0.9032258064516129
0.016458125,0.5882352941176471,29,GeniusBOABaselineNegotiator@0,"(9, 7, 9, 'basic')",{},continuing,,,0.8821603927986906,0.1185236972314441
0.016458125,0.5882352941176471,29,SmartAspirationNegotiator@1,"(4, 8, 0, 'premium')",{},continuing,,,0.12838697945080924,0.8860847408579641
0.016656333,0.6078431372549019,30,GeniusBOABaselineNegotiator@0,"(8, 4, 9, 'basic')",{},continuing,,,0.8637934169849063,0.10800245843075212
0.016656333,0.6078431372549019,30,SmartAspirationNegotiator@1,"(5, 9, 0, 'premium')",{},continuing,,,0.14966357519549012,0.8707303447457834
0.016865333,0.6274509803921569,31,GeniusBOABaselineNegotiator@0,"(9, 3, 9, 'premium')",{},continuing,,,0.8461538461538461,0.19746194656644006
0.016865333,0.6274509803921569,31,SmartAspirationNegotiator@1,"(6, 9, 0, 'premium')",{},continuing,,,0.19967266775777415,0.8465367963586866
0.017083292,0.6470588235294118,32,GeniusBOABaselineNegotiator@0,"(9, 4, 9, 'premium')",{},continuing,,,0.8265139116202945,0.21284116810817147
0.017083292,0.6470588235294118,32,SmartAspirationNegotiator@1,"(7, 10, 0, 'premium')",{},continuing,,,0.2391343880705583,0.8306451612903226
0.017318583,0.6666666666666666,33,GeniusBOABaselineNegotiator@0,"(8, 7, 9, 'basic')",{},continuing,,,0.8048736133842517,0.14271724561854088
0.017318583,0.6666666666666666,33,SmartAspirationNegotiator@1,"(8, 10, 0, 'premium')",{},continuing,,,0.3073286052009456,0.8064516129032258
0.017571417,0.6862745098039216,34,GeniusBOABaselineNegotiator@0,"(9, 3, 6, 'basic')",{},continuing,,,0.7806873977086742,0.12488130140514975
0.017571417,0.6862745098039216,34,SmartAspirationNegotiator@1,"(9, 10, 0, 'premium')",{},continuing,,,0.3846153846153846,0.782258064516129
0.017848,0.7058823529411765,35,GeniusBOABaselineNegotiator@0,"(9, 7, 7, 'basic')",{},continuing,,,0.7541371158392435,0.1436133029662111
0.017848,0.7058823529411765,35,SmartAspirationNegotiator@1,"(9, 7, 0, 'premium')",{},continuing,,,0.44353518821603927,0.7556204714249924
0.018173833,0.7254901960784313,36,GeniusBOABaselineNegotiator@0,"(5, 2, 9, 'basic')",{},continuing,,,0.7257683215130023,0.14516129032258063
0.018173833,0.7254901960784313,36,SmartAspirationNegotiator@1,"(5, 7, 0, 'basic')",{},continuing,,,0.30350972904164397,0.7233624069088634
0.018551875,0.7450980392156863,37,GeniusBOABaselineNegotiator@0,"(9, 10, 7, 'basic')",{},continuing,,,0.6952173122385888,0.17025089605734764
0.018551875,0.7450980392156863,37,SmartAspirationNegotiator@1,"(7, 9, 0, 'basic')",{},continuing,,,0.3733406073831606,0.6933109899070737
0.018955167,0.7647058823529411,38,GeniusBOABaselineNegotiator@0,"(6, 1, 8, 'standard')",{},continuing,,,0.6619385342789599,0.15949820788530467
0.018955167,0.7647058823529411,38,SmartAspirationNegotiator@1,"(8, 8, 0, 'basic')",{},continuing,,,0.4611747590470995,0.6602782892450608
0.019411583,0.7843137254901961,39,GeniusBOABaselineNegotiator@0,"(4, 5, 9, 'basic')",{},continuing,,,0.6259319876341153,0.21774193548387094
0.019411583,0.7843137254901961,39,SmartAspirationNegotiator@1,"(8, 5, 0, 'basic')",{},continuing,,,0.5200945626477541,0.6290322580645161
0.01993075,0.803921568627451,40,GeniusBOABaselineNegotiator@0,"(9, 3, 2, 'standard')",{},continuing,,,0.5871976723040553,0.45642252004314254
0.020543208,0.8235294117647058,41,SmartAspirationNegotiator@1,"(9, 4, 0, 'basic')",{'SmartAspirationNegotiator@1': <ResponseType.ACCEPT_OFFER: 0>},agreement,,,0.6170212765957446,0.5918734261726876
