time,relative_time,step,negotiator,offer,responses,state,text,data,GeniusBOABaselineNegotiator@0,GeniusBOABaselineNegotiator@1
0.015397042,0.5686274509803921,28,GeniusBOABaselineNegotiator@1,"(3, 10, 5, 'standard')",{},continuing,,,0.26023391812865504,0.9035087719298247
0.015543083,0.5882352941176471,29,GeniusBOABaselineNegotiator@0,"(9, 2, 4, 'basic')",{},continuing,,,0.8846653671215075,0.1978132478760467
0.015543083,0.5882352941176471,29,GeniusBOABaselineNegotiator@1,"(3, 10, 6, 'standard')",{},continuing,,,0.2777777777777778,0.8917566143670561
0.015688958,0.6078431372549019,30,GeniusBOABaselineNegotiator@0,"(9, 10, 9, 'basic')",{},continuing,,,0.868421052631579,0.5935672514619883
0.015688958,0.6078431372549019,30,GeniusBOABaselineNegotiator@1,"(0, 10, 1, 'basic')",{},continuing,,,0.22807017543859653,0.8755158095648914
0.015834458,0.6274509803921569,31,GeniusBOABaselineNegotiator@0,"(9, 10, 8, 'basic')",{},continuing,,,0.8508771929824561,0.6374269005847953
0.015834458,0.6274509803921569,31,GeniusBOABaselineNegotiator@1,"(1, 10, 1, 'basic')",{},continuing,,,0.23424301494476937,0.8579719499157685
0.015981417,0.6470588235294118,32,GeniusBOABaselineNegotiator@0,"(9, 2, 1, 'basic')",{},continuing,,,0.8320337881741391,0.22379391222895895
0.015981417,0.6470588235294118,32,GeniusBOABaselineNegotiator@1,"(2, 10, 6, 'premium')",{},continuing,,,0.17673814165042234,0.8391250354196876
0.016146167,0.6666666666666666,33,GeniusBOABaselineNegotiator@0,"(9, 7, 5, 'basic')",{},continuing,,,0.8128654970760234,0.4035087719298246
0.016146167,0.6666666666666666,33,GeniusBOABaselineNegotiator@1,"(3, 10, 6, 'premium')",{},continuing,,,0.20760233918128657,0.8215811757705648
0.016312083,0.6862745098039216,34,GeniusBOABaselineNegotiator@0,"(8, 4, 7, 'basic')",{},continuing,,,0.7868745938921378,0.22869357729706563
0.016312083,0.6862745098039216,34,GeniusBOABaselineNegotiator@1,"(4, 10, 2, 'basic')",{},continuing,,,0.34437946718648477,0.797328273877102
0.016457458,0.7058823529411765,35,GeniusBOABaselineNegotiator@0,"(8, 2, 3, 'basic')",{},continuing,,,0.7621832358674465,0.22471771126566897
0.016457458,0.7058823529411765,35,GeniusBOABaselineNegotiator@1,"(7, 10, 4, 'premium')",{},continuing,,,0.4194282001299545,0.7735117533991136
0.016601292,0.7254901960784313,36,GeniusBOABaselineNegotiator@0,"(8, 4, 4, 'basic')",{},continuing,,,0.7342430149447694,0.2647398235745522
0.016601292,0.7254901960784313,36,GeniusBOABaselineNegotiator@1,"(8, 9, 1, 'standard')",{},continuing,,,0.5311890838206628,0.747185725094456
0.016745667,0.7450980392156863,37,GeniusBOABaselineNegotiator@0,"(7, 2, 5, 'basic')",{},continuing,,,0.7046783625730995,0.2225471085120208
0.016745667,0.7450980392156863,37,GeniusBOABaselineNegotiator@1,"(2, 9, 3, 'basic')",{},continuing,,,0.2894736842105263,0.7188697580492948
0.016906625,0.7647058823529411,38,GeniusBOABaselineNegotiator@0,"(7, 9, 9, 'basic')",{},continuing,,,0.672514619883041,0.5237166991552956
0.016906625,0.7647058823529411,38,GeniusBOABaselineNegotiator@1,"(0, 8, 5, 'premium')",{},continuing,,,0.14100064977257962,0.688434048083171
0.0170655,0.7843137254901961,39,GeniusBOABaselineNegotiator@0,"(7, 9, 7, 'basic')",{},continuing,,,0.6374269005847955,0.5857436097856945
0.0170655,0.7843137254901961,39,GeniusBOABaselineNegotiator@1,"(2, 9, 8, 'basic')",{},continuing,,,0.3771929824561404,0.6552956465237167
0.01721275,0.803921568627451,40,GeniusBOABaselineNegotiator@0,"(6, 3, 5, 'basic')",{},continuing,,,0.6000649772579598,0.25860948667966216
0.01721275,0.803921568627451,40,GeniusBOABaselineNegotiator@1,"(6, 8, 1, 'premium')",{},continuing,,,0.29304743339831063,0.6195054132036178
0.017358708,0.8235294117647058,41,GeniusBOABaselineNegotiator@0,"(7, 10, 8, 'standard')",{'GeniusBOABaselineNegotiator@0': <ResponseType.ACCEPT_OFFER: 0>},agreement,,,0.559779077322937,0.7894736842105263
