time,relative_time,step,negotiator,offer,responses,state,text,data,LinearTBNegotiator@0,GeniusBOABaselineNegotiator@1
0.018530625,0.3137254901960784,15,LinearTBNegotiator@0,"(4, 4, 1, 'standard')",{},continuing,,,0.6868555050257341,0.2600472813238771
0.018530625,0.3137254901960784,15,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,0.9999999999999999
0.019036625,0.3333333333333333,16,LinearTBNegotiator@0,"(9, 9, 1, 'premium')",{},continuing,,,0.6673253268246363,0.4082560465539189
0.019036625,0.3333333333333333,16,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,0.9999999999999999
0.019545875,0.35294117647058826,17,LinearTBNegotiator@0,"(0, 10, 4, 'premium')",{},continuing,,,0.6487455197132616,0.08037825059101655
0.019545875,0.35294117647058826,17,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,0.9999999999999999
0.020056083,0.37254901960784315,18,LinearTBNegotiator@0,"(1, 8, 3, 'standard')",{},continuing,,,0.6280202247289317,0.1452991452991453
0.020056083,0.37254901960784315,18,GeniusBOABaselineNegotiator@1,"(9, 2, 9, 'basic')",{},continuing,,,0.04838709677419354,0.9803600654664483
0.020575958,0.39215686274509803,19,LinearTBNegotiator@0,"(0, 4, 2, 'basic')",{},continuing,,,0.6088985157784224,0.264775413711584
0.020575958,0.39215686274509803,19,GeniusBOABaselineNegotiator@1,"(9, 2, 9, 'basic')",{},continuing,,,0.04838709677419354,0.9803600654664483
0.021093958,0.4117647058823529,20,LinearTBNegotiator@0,"(9, 1, 0, 'standard')",{},continuing,,,0.5887096774193548,0.6104746317512275
0.021093958,0.4117647058823529,20,GeniusBOABaselineNegotiator@1,"(9, 2, 9, 'basic')",{},continuing,,,0.04838709677419354,0.9803600654664483
0.021638875,0.43137254901960786,21,LinearTBNegotiator@0,"(1, 3, 2, 'basic')",{},continuing,,,0.5693257458495942,0.2889616293871613
0.021638875,0.43137254901960786,21,GeniusBOABaselineNegotiator@1,"(9, 2, 9, 'basic')",{},continuing,,,0.04838709677419354,0.9803600654664483
0.0221915,0.45098039215686275,22,LinearTBNegotiator@0,"(3, 7, 4, 'premium')",{},continuing,,,0.5495272814608347,0.18021458446990363
0.0221915,0.45098039215686275,22,GeniusBOABaselineNegotiator@1,"(9, 3, 9, 'basic')",{},continuing,,,0.06842968850192394,0.9607201309328969
0.022792417,0.47058823529411764,23,LinearTBNegotiator@0,"(9, 1, 1, 'premium')",{},continuing,,,0.5304659498207884,0.5653755228223313
0.022792417,0.47058823529411764,23,GeniusBOABaselineNegotiator@1,"(9, 3, 9, 'basic')",{},continuing,,,0.06842968850192394,0.9607201309328969
0.02340325,0.49019607843137253,24,LinearTBNegotiator@0,"(3, 8, 4, 'standard')",{},continuing,,,0.5106367121841289,0.20967448627023094
0.02340325,0.49019607843137253,24,GeniusBOABaselineNegotiator@1,"(9, 3, 9, 'basic')",{},continuing,,,0.06842968850192394,0.9607201309328969
0.023992625,0.5098039215686274,25,LinearTBNegotiator@0,"(5, 6, 4, 'premium')",{},continuing,,,0.4908133250761547,0.2725950172758684
0.023992625,0.5098039215686274,25,GeniusBOABaselineNegotiator@1,"(9, 1, 8, 'basic')",{},continuing,,,0.006272401433691762,0.9319876341152936
0.024577625,0.5294117647058824,26,LinearTBNegotiator@0,"(2, 10, 4, 'basic')",{},continuing,,,0.4713261648745519,0.2131296599381706
0.024577625,0.5294117647058824,26,GeniusBOABaselineNegotiator@1,"(9, 5, 9, 'basic')",{},continuing,,,0.09677419354838708,0.9214402618657936
0.025167917,0.5490196078431373,27,LinearTBNegotiator@0,"(2, 10, 6, 'standard')",{},continuing,,,0.4516129032258064,0.2276777595926532
0.025167917,0.5490196078431373,27,GeniusBOABaselineNegotiator@1,"(9, 2, 8, 'basic')",{},continuing,,,0.0546594982078853,0.912347699581742
0.0257775,0.5686274509803921,28,LinearTBNegotiator@0,"(0, 8, 8, 'standard')",{},continuing,,,0.43267972293681706,0.36079287143116934
0.0257775,0.5686274509803921,28,GeniusBOABaselineNegotiator@1,"(9, 3, 9, 'standard')",{},continuing,,,0.1490748497922465,0.8952536824877251
0.026389542,0.5882352941176471,29,LinearTBNegotiator@0,"(1, 7, 5, 'basic')",{},continuing,,,0.4124305072672864,0.29441716675759233
0.026389542,0.5882352941176471,29,GeniusBOABaselineNegotiator@1,"(9, 7, 9, 'basic')",{},continuing,,,0.1185236972314441,0.8821603927986906
0.027005333,0.6078431372549019,30,LinearTBNegotiator@0,"(2, 9, 8, 'standard')",{},continuing,,,0.3931317784375396,0.35933806146572106
0.027005333,0.6078431372549019,30,GeniusBOABaselineNegotiator@1,"(8, 4, 9, 'basic')",{},continuing,,,0.10800245843075212,0.8637934169849063
0.02763525,0.6274509803921569,31,LinearTBNegotiator@0,"(3, 8, 5, 'basic')",{},continuing,,,0.37353993799058055,0.31114748136024734
0.02763525,0.6274509803921569,31,GeniusBOABaselineNegotiator@1,"(9, 3, 9, 'premium')",{},continuing,,,0.19746194656644006,0.8461538461538461
0.028254833,0.6470588235294118,32,LinearTBNegotiator@0,"(3, 6, 5, 'basic')",{},continuing,,,0.35371655088260634,0.35042735042735046
0.028254833,0.6470588235294118,32,GeniusBOABaselineNegotiator@1,"(9, 4, 9, 'premium')",{},continuing,,,0.21284116810817147,0.8265139116202945
0.028876708,0.6666666666666666,33,LinearTBNegotiator@0,"(9, 5, 4, 'standard')",{},continuing,,,0.33422939068100355,0.5959265320967448
0.028876708,0.6666666666666666,33,GeniusBOABaselineNegotiator@1,"(8, 7, 9, 'basic')",{},continuing,,,0.14271724561854088,0.8048736133842517
0.029529417,0.6862745098039216,34,LinearTBNegotiator@0,"(0, 5, 9, 'basic')",{},continuing,,,0.314516129032258,0.5531914893617021
0.029529417,0.6862745098039216,34,GeniusBOABaselineNegotiator@1,"(9, 3, 6, 'basic')",{},continuing,,,0.12488130140514975,0.7806873977086742
0.030197917,0.7058823529411765,35,LinearTBNegotiator@0,"(4, 3, 7, 'standard')",{},continuing,,,0.29513219746249736,0.4717221312965994
0.030197917,0.7058823529411765,35,GeniusBOABaselineNegotiator@1,"(9, 7, 7, 'basic')",{},continuing,,,0.1436133029662111,0.7541371158392435
0.030916042,0.7254901960784313,36,LinearTBNegotiator@0,"(4, 3, 8, 'standard')",{},continuing,,,0.2763149931614221,0.5317330423713402
0.030916042,0.7254901960784313,36,GeniusBOABaselineNegotiator@1,"(5, 2, 9, 'basic')",{},continuing,,,0.14516129032258063,0.7257683215130023
0.031602542,0.7450980392156863,37,LinearTBNegotiator@0,"(4, 2, 8, 'standard')",{},continuing,,,0.2562724014336917,0.5513729769048918
0.031602542,0.7450980392156863,37,GeniusBOABaselineNegotiator@1,"(9, 10, 7, 'basic')",{},continuing,,,0.17025089605734764,0.6952173122385888
0.032307833,0.7647058823529411,38,LinearTBNegotiator@0,"(6, 4, 9, 'standard')",{'LinearTBNegotiator@0': <ResponseType.ACCEPT_OFFER: 0>},agreement,,,0.23703471649526825,0.6710310965630115
