time,relative_time,step,negotiator,offer,responses,state,text,data,GeniusBOABaselineNegotiator@0,LinearTBNegotiator@1
0.020336416,0.3137254901960784,15,LinearTBNegotiator@1,"(4, 4, 1, 'standard')",{},continuing,,,0.2600472813238771,0.6868555050257341
0.020843625,0.3333333333333333,16,GeniusBOABaselineNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,0.9999999999999999,0.0
0.020843625,0.3333333333333333,16,LinearTBNegotiator@1,"(9, 9, 1, 'premium')",{},continuing,,,0.4082560465539189,0.6673253268246363
0.021380125,0.35294117647058826,17,GeniusBOABaselineNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,0.9999999999999999,0.0
0.021380125,0.35294117647058826,17,LinearTBNegotiator@1,"(0, 10, 4, 'premium')",{},continuing,,,0.08037825059101655,0.6487455197132616
0.0219835,0.37254901960784315,18,GeniusBOABaselineNegotiator@0,"(9, 2, 9, 'basic')",{},continuing,,,0.9803600654664483,0.04838709677419354
0.0219835,0.37254901960784315,18,LinearTBNegotiator@1,"(1, 8, 3, 'standard')",{},continuing,,,0.1452991452991453,0.6280202247289317
0.022549875,0.39215686274509803,19,GeniusBOABaselineNegotiator@0,"(9, 2, 9, 'basic')",{},continuing,,,0.9803600654664483,0.04838709677419354
0.022549875,0.39215686274509803,19,LinearTBNegotiator@1,"(3, 6, 3, 'premium')",{},continuing,,,0.1718494271685761,0.6081968376209577
0.02309975,0.4117647058823529,20,GeniusBOABaselineNegotiator@0,"(9, 2, 9, 'basic')",{},continuing,,,0.9803600654664483,0.04838709677419354
0.02309975,0.4117647058823529,20,LinearTBNegotiator@1,"(6, 8, 2, 'standard')",{},continuing,,,0.2844153482451355,0.5885937014314406
0.023670791,0.43137254901960786,21,GeniusBOABaselineNegotiator@0,"(9, 2, 9, 'basic')",{},continuing,,,0.9803600654664483,0.04838709677419354
0.023670791,0.43137254901960786,21,LinearTBNegotiator@1,"(1, 3, 2, 'basic')",{},continuing,,,0.2889616293871613,0.5693257458495942
0.0244055,0.45098039215686275,22,GeniusBOABaselineNegotiator@0,"(9, 3, 9, 'basic')",{},continuing,,,0.9607201309328969,0.06842968850192394
0.0244055,0.45098039215686275,22,LinearTBNegotiator@1,"(3, 7, 4, 'premium')",{},continuing,,,0.18021458446990363,0.5495272814608347
0.0249545,0.47058823529411764,23,GeniusBOABaselineNegotiator@0,"(9, 3, 9, 'basic')",{},continuing,,,0.9607201309328969,0.06842968850192394
0.0249545,0.47058823529411764,23,LinearTBNegotiator@1,"(9, 1, 1, 'premium')",{},continuing,,,0.5653755228223313,0.5304659498207884
0.025505583,0.49019607843137253,24,GeniusBOABaselineNegotiator@0,"(9, 3, 9, 'basic')",{},continuing,,,0.9607201309328969,0.06842968850192394
0.025505583,0.49019607843137253,24,LinearTBNegotiator@1,"(3, 8, 4, 'standard')",{},continuing,,,0.20967448627023094,0.5106367121841289
0.02610575,0.5098039215686274,25,GeniusBOABaselineNegotiator@0,"(9, 1, 8, 'basic')",{},continuing,,,0.9319876341152936,0.006272401433691762
0.02610575,0.5098039215686274,25,LinearTBNegotiator@1,"(5, 6, 4, 'premium')",{},continuing,,,0.2725950172758684,0.4908133250761547
0.026714,0.5294117647058824,26,GeniusBOABaselineNegotiator@0,"(9, 5, 9, 'basic')",{},continuing,,,0.9214402618657936,0.09677419354838708
0.026714,0.5294117647058824,26,LinearTBNegotiator@1,"(7, 9, 4, 'premium')",{},continuing,,,0.32278596108383345,0.4710887676848515
0.027465666,0.5490196078431373,27,GeniusBOABaselineNegotiator@0,"(9, 2, 8, 'basic')",{},continuing,,,0.912347699581742,0.0546594982078853
0.027465666,0.5490196078431373,27,LinearTBNegotiator@1,"(0, 8, 7, 'standard')",{},continuing,,,0.30078196035642846,0.4514969272378923
0.028095791,0.5686274509803921,28,GeniusBOABaselineNegotiator@0,"(9, 3, 9, 'standard')",{},continuing,,,0.8952536824877251,0.1490748497922465
0.028095791,0.5686274509803921,28,LinearTBNegotiator@1,"(0, 8, 8, 'standard')",{},continuing,,,0.36079287143116934,0.43267972293681706
0.028697708,0.5882352941176471,29,GeniusBOABaselineNegotiator@0,"(9, 7, 9, 'basic')",{},continuing,,,0.8821603927986906,0.1185236972314441
0.028697708,0.5882352941176471,29,LinearTBNegotiator@1,"(1, 7, 5, 'basic')",{},continuing,,,0.29441716675759233,0.4124305072672864
0.029277541,0.6078431372549019,30,GeniusBOABaselineNegotiator@0,"(8, 4, 9, 'basic')",{},continuing,,,0.8637934169849063,0.10800245843075212
0.029277541,0.6078431372549019,30,LinearTBNegotiator@1,"(3, 7, 9, 'premium')",{},continuing,,,0.4402618657937807,0.3927172456185409
0.029872833,0.6274509803921569,31,GeniusBOABaselineNegotiator@0,"(9, 3, 9, 'premium')",{},continuing,,,0.8461538461538461,0.19746194656644006
0.029872833,0.6274509803921569,31,LinearTBNegotiator@1,"(3, 8, 5, 'basic')",{},continuing,,,0.31114748136024734,0.37353993799058055
0.030544958,0.6470588235294118,32,GeniusBOABaselineNegotiator@0,"(9, 4, 9, 'premium')",{},continuing,,,0.8265139116202945,0.21284116810817147
0.030544958,0.6470588235294118,32,LinearTBNegotiator@1,"(3, 6, 5, 'basic')",{},continuing,,,0.35042735042735046,0.35371655088260634
0.031211,0.6666666666666666,33,GeniusBOABaselineNegotiator@0,"(8, 7, 9, 'basic')",{},continuing,,,0.8048736133842517,0.14271724561854088
0.031211,0.6666666666666666,33,LinearTBNegotiator@1,"(5, 9, 5, 'basic')",{},continuing,,,0.36424804509910896,0.33399199349130304
0.031877416,0.6862745098039216,34,GeniusBOABaselineNegotiator@0,"(9, 3, 6, 'basic')",{},continuing,,,0.7806873977086742,0.12488130140514975
0.031877416,0.6862745098039216,34,LinearTBNegotiator@1,"(0, 5, 9, 'basic')",{},continuing,,,0.5531914893617021,0.314516129032258
0.032760833,0.7058823529411765,35,GeniusBOABaselineNegotiator@0,"(9, 7, 7, 'basic')",{},continuing,,,0.7541371158392435,0.1436133029662111
0.032760833,0.7058823529411765,35,LinearTBNegotiator@1,"(4, 3, 7, 'standard')",{},continuing,,,0.4717221312965994,0.29513219746249736
0.03344725,0.7254901960784313,36,GeniusBOABaselineNegotiator@0,"(5, 2, 9, 'basic')",{},continuing,,,0.7257683215130023,0.14516129032258063
0.03344725,0.7254901960784313,36,LinearTBNegotiator@1,"(9, 7, 4, 'basic')",{},continuing,,,0.6221131114748135,0.275333733073738
0.034190708,0.7450980392156863,37,GeniusBOABaselineNegotiator@0,"(9, 10, 7, 'basic')",{},continuing,,,0.6952173122385888,0.17025089605734764
0.034190708,0.7450980392156863,37,LinearTBNegotiator@1,"(9, 7, 6, 'standard')",{},continuing,,,0.6366612111292962,0.25562047142499245
0.034968291,0.7647058823529411,38,GeniusBOABaselineNegotiator@0,"(6, 1, 8, 'standard')",{},continuing,,,0.6619385342789599,0.15949820788530467
0.035763125,0.7843137254901961,39,LinearTBNegotiator@1,"(6, 4, 9, 'standard')",{'LinearTBNegotiator@1': <ResponseType.ACCEPT_OFFER: 0>},agreement,,,0.6710310965630115,0.23703471649526825
