time,relative_time,step,negotiator,offer,responses,state,text,data,SmartAspirationNegotiator@0,BoulwareTBNegotiator@1
0.014216833,0.21568627450980393,10,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.0,1.0
0.014681208,0.23529411764705882,11,SmartAspirationNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.0
0.014681208,0.23529411764705882,11,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.0,1.0
0.015139208,0.2549019607843137,12,SmartAspirationNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.0
0.015139208,0.2549019607843137,12,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.0,1.0
0.015641708,0.27450980392156865,13,SmartAspirationNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.0
0.015641708,0.27450980392156865,13,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.0,1.0
0.0161015,0.29411764705882354,14,SmartAspirationNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.0
0.0161015,0.29411764705882354,14,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.0,1.0
0.016559708,0.3137254901960784,15,SmartAspirationNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.0
0.016559708,0.3137254901960784,15,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.0,1.0
0.017018708,0.3333333333333333,16,SmartAspirationNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.0
0.017018708,0.3333333333333333,16,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.0,1.0
0.017477583,0.35294117647058826,17,SmartAspirationNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.0
0.017477583,0.35294117647058826,17,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.0,1.0
0.017937375,0.37254901960784315,18,SmartAspirationNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.0
0.017937375,0.37254901960784315,18,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.0,1.0
0.018394,0.39215686274509803,19,SmartAspirationNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.0
0.018394,0.39215686274509803,19,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.0,1.0
0.018855875,0.4117647058823529,20,SmartAspirationNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.0
0.018855875,0.4117647058823529,20,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.0,1.0
0.019321583,0.43137254901960786,21,SmartAspirationNegotiator@0,"(9, 1, 8, 'basic')",{},continuing,,,0.9707602339181286,0.029239766081871357
0.019321583,0.43137254901960786,21,BoulwareTBNegotiator@1,"(1, 10, 0, 'premium')",{},continuing,,,0.029239766081871343,0.9707602339181286
0.019810916,0.45098039215686275,22,SmartAspirationNegotiator@0,"(9, 1, 8, 'basic')",{},continuing,,,0.9707602339181286,0.029239766081871357
0.019810916,0.45098039215686275,22,BoulwareTBNegotiator@1,"(1, 10, 0, 'premium')",{},continuing,,,0.029239766081871343,0.9707602339181286
0.020287208,0.47058823529411764,23,SmartAspirationNegotiator@0,"(9, 1, 8, 'basic')",{},continuing,,,0.9707602339181286,0.029239766081871357
0.020287208,0.47058823529411764,23,BoulwareTBNegotiator@1,"(1, 10, 0, 'premium')",{},continuing,,,0.029239766081871343,0.9707602339181286
0.020792791,0.49019607843137253,24,SmartAspirationNegotiator@0,"(9, 1, 8, 'basic')",{},continuing,,,0.9707602339181286,0.029239766081871357
0.020792791,0.49019607843137253,24,BoulwareTBNegotiator@1,"(1, 10, 0, 'premium')",{},continuing,,,0.029239766081871343,0.9707602339181286
0.021269791,0.5098039215686274,25,SmartAspirationNegotiator@0,"(9, 3, 9, 'basic')",{},continuing,,,0.9415204678362572,0.05847953216374269
0.021269791,0.5098039215686274,25,BoulwareTBNegotiator@1,"(1, 10, 1, 'premium')",{},continuing,,,0.05847953216374269,0.9415204678362572
0.0217565,0.5294117647058824,26,SmartAspirationNegotiator@0,"(9, 3, 9, 'basic')",{},continuing,,,0.9415204678362572,0.05847953216374269
0.0217565,0.5294117647058824,26,BoulwareTBNegotiator@1,"(1, 10, 1, 'premium')",{},continuing,,,0.05847953216374269,0.9415204678362572
0.022240958,0.5490196078431373,27,SmartAspirationNegotiator@0,"(9, 4, 9, 'basic')",{},continuing,,,0.9122807017543859,0.08771929824561403
0.022240958,0.5490196078431373,27,BoulwareTBNegotiator@1,"(2, 10, 1, 'premium')",{},continuing,,,0.08771929824561403,0.9122807017543859
0.022728333,0.5686274509803921,28,SmartAspirationNegotiator@0,"(9, 4, 9, 'basic')",{},continuing,,,0.9122807017543859,0.08771929824561403
0.022728333,0.5686274509803921,28,BoulwareTBNegotiator@1,"(0, 10, 0, 'standard')",{},continuing,,,0.0935672514619883,0.9064327485380117
