time,relative_time,step,negotiator,offer,responses,state,text,data,GeniusBOABaselineNegotiator@0,GeniusBOABaselineNegotiator@1
0.013275917,0.1568627450980392,7,GeniusBOABaselineNegotiator@0,"(0, 10, 0, 'standard')",{},continuing,,,1.0,0.1169590643274854
0.013275917,0.1568627450980392,7,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.09356725146198831,1.0
0.0134185,0.17647058823529413,8,GeniusBOABaselineNegotiator@0,"(0, 10, 0, 'standard')",{},continuing,,,1.0,0.1169590643274854
0.0134185,0.17647058823529413,8,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.09356725146198831,1.0
0.013561084,0.19607843137254902,9,GeniusBOABaselineNegotiator@0,"(0, 10, 0, 'standard')",{},continuing,,,1.0,0.1169590643274854
0.013561084,0.19607843137254902,9,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.09356725146198831,1.0
0.013730209,0.21568627450980393,10,GeniusBOABaselineNegotiator@0,"(0, 10, 0, 'standard')",{},continuing,,,1.0,0.1169590643274854
0.013730209,0.21568627450980393,10,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.09356725146198831,1.0
0.013872917,0.23529411764705882,11,GeniusBOABaselineNegotiator@0,"(0, 10, 0, 'standard')",{},continuing,,,1.0,0.1169590643274854
0.013872917,0.23529411764705882,11,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.09356725146198831,1.0
0.014014959,0.2549019607843137,12,GeniusBOABaselineNegotiator@0,"(0, 10, 0, 'standard')",{},continuing,,,1.0,0.1169590643274854
0.014014959,0.2549019607843137,12,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.09356725146198831,1.0
0.01415675,0.27450980392156865,13,GeniusBOABaselineNegotiator@0,"(0, 10, 0, 'standard')",{},continuing,,,1.0,0.1169590643274854
0.01415675,0.27450980392156865,13,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.09356725146198831,1.0
0.014300917,0.29411764705882354,14,GeniusBOABaselineNegotiator@0,"(0, 10, 1, 'standard')",{},continuing,,,0.9924748738923768,0.1345029239766082
0.014300917,0.29411764705882354,14,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.09356725146198831,1.0
0.014443417,0.3137254901960784,15,GeniusBOABaselineNegotiator@0,"(0, 10, 1, 'standard')",{},continuing,,,0.9924748738923768,0.1345029239766082
0.014443417,0.3137254901960784,15,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.09356725146198831,1.0
0.014586292,0.3333333333333333,16,GeniusBOABaselineNegotiator@0,"(0, 10, 1, 'standard')",{},continuing,,,0.9924748738923768,0.1345029239766082
0.014586292,0.3333333333333333,16,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.09356725146198831,1.0
0.014729292,0.35294117647058826,17,GeniusBOABaselineNegotiator@0,"(0, 10, 2, 'standard')",{},continuing,,,0.9844627768010787,0.152046783625731
0.014729292,0.35294117647058826,17,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.09356725146198831,1.0
0.014871125,0.37254901960784315,18,GeniusBOABaselineNegotiator@0,"(1, 10, 0, 'standard')",{},continuing,,,0.9824561403508771,0.12313190383365824
0.014871125,0.37254901960784315,18,GeniusBOABaselineNegotiator@1,"(9, 1, 8, 'basic')",{},continuing,,,0.13742690058479534,0.9824561403508771
0.015014792,0.39215686274509803,19,GeniusBOABaselineNegotiator@0,"(1, 10, 0, 'standard')",{},continuing,,,0.9824561403508771,0.12313190383365824
0.015014792,0.39215686274509803,19,GeniusBOABaselineNegotiator@1,"(9, 1, 8, 'basic')",{},continuing,,,0.13742690058479534,0.9824561403508771
0.015157542,0.4117647058823529,20,GeniusBOABaselineNegotiator@0,"(1, 10, 1, 'standard')",{},continuing,,,0.9749310142432539,0.14067576348278105
0.015157542,0.4117647058823529,20,GeniusBOABaselineNegotiator@1,"(9, 2, 9, 'basic')",{},continuing,,,0.09974009096816115,0.9723846653671215
0.015302917,0.43137254901960786,21,GeniusBOABaselineNegotiator@0,"(1, 10, 2, 'standard')",{},continuing,,,0.9669189171519559,0.15821962313190385
0.015302917,0.43137254901960786,21,GeniusBOABaselineNegotiator@1,"(9, 2, 9, 'basic')",{},continuing,,,0.09974009096816115,0.9723846653671215
0.015446,0.45098039215686275,22,GeniusBOABaselineNegotiator@0,"(2, 10, 0, 'standard')",{},continuing,,,0.9649122807017545,0.14165042235217676
0.015446,0.45098039215686275,22,GeniusBOABaselineNegotiator@1,"(9, 1, 7, 'basic')",{},continuing,,,0.15559416209238722,0.9649122807017545
0.015591834,0.47058823529411764,23,GeniusBOABaselineNegotiator@0,"(0, 10, 5, 'standard')",{},continuing,,,0.9561403508771931,0.20467836257309946
0.015591834,0.47058823529411764,23,GeniusBOABaselineNegotiator@1,"(9, 2, 8, 'basic')",{},continuing,,,0.14359974009096818,0.9548408057179987
0.015750667,0.49019607843137253,24,GeniusBOABaselineNegotiator@0,"(3, 10, 0, 'standard')",{},continuing,,,0.9473684210526316,0.17251461988304095
0.015750667,0.49019607843137253,24,GeniusBOABaselineNegotiator@1,"(9, 1, 6, 'basic')",{},continuing,,,0.16953439214483385,0.9473684210526316
0.015913625,0.5098039215686274,25,GeniusBOABaselineNegotiator@0,"(1, 10, 5, 'standard')",{},continuing,,,0.9385964912280702,0.2108512020792723
0.015913625,0.5098039215686274,25,GeniusBOABaselineNegotiator@1,"(9, 2, 7, 'basic')",{},continuing,,,0.16176700159856006,0.937296946068876
0.016073125,0.5294117647058824,26,GeniusBOABaselineNegotiator@0,"(1, 10, 6, 'standard')",{},continuing,,,0.9268443336653016,0.22839506172839508
0.016073125,0.5294117647058824,26,GeniusBOABaselineNegotiator@1,"(9, 4, 9, 'basic')",{},continuing,,,0.14912280701754388,0.9269005847953218
0.016301459,0.5490196078431373,27,GeniusBOABaselineNegotiator@0,"(2, 10, 5, 'standard')",{},continuing,,,0.9210526315789476,0.22936972059779082
0.016301459,0.5490196078431373,27,GeniusBOABaselineNegotiator@1,"(9, 1, 4, 'basic')",{},continuing,,,0.19164040836987384,0.9122807017543859
0.016475,0.5686274509803921,28,GeniusBOABaselineNegotiator@0,"(3, 10, 5, 'standard')",{},continuing,,,0.9035087719298247,0.26023391812865504
0.016475,0.5686274509803921,28,GeniusBOABaselineNegotiator@1,"(9, 2, 5, 'basic')",{},continuing,,,0.1874593892137752,0.9022092267706303
0.016629167,0.5882352941176471,29,GeniusBOABaselineNegotiator@0,"(3, 10, 6, 'standard')",{},continuing,,,0.8917566143670561,0.2777777777777778
0.016629167,0.5882352941176471,29,GeniusBOABaselineNegotiator@1,"(9, 2, 4, 'basic')",{},continuing,,,0.1978132478760467,0.8846653671215075
