time,relative_time,step,negotiator,offer,responses,state,text,data,BoulwareTBNegotiator@0,BoulwareTBNegotiator@1
0.0,0.0196078431372549,0,BoulwareTBNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.0
0.0,0.0196078431372549,0,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.0,1.0
0.01015925,0.0392156862745098,1,BoulwareTBNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.0
0.01015925,0.0392156862745098,1,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.0,1.0
0.010877375,0.058823529411764705,2,BoulwareTBNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.0
0.010877375,0.058823529411764705,2,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.0,1.0
0.011628041,0.0784313725490196,3,BoulwareTBNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.0
0.011628041,0.0784313725490196,3,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.0,1.0
0.012384333,0.09803921568627451,4,BoulwareTBNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.0
0.012384333,0.09803921568627451,4,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.0,1.0
0.013090916,0.11764705882352941,5,BoulwareTBNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.0
0.013090916,0.11764705882352941,5,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.0,1.0
0.0138095,0.13725490196078433,6,BoulwareTBNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.0
0.0138095,0.13725490196078433,6,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.0,1.0
0.014529291,0.1568627450980392,7,BoulwareTBNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.0
0.014529291,0.1568627450980392,7,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.0,1.0
0.015245333,0.17647058823529413,8,BoulwareTBNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.0
0.015245333,0.17647058823529413,8,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.0,1.0
0.015970208,0.19607843137254902,9,BoulwareTBNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.0
0.015970208,0.19607843137254902,9,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.0,1.0
0.016682708,0.21568627450980393,10,BoulwareTBNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.0
0.016682708,0.21568627450980393,10,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.0,1.0
0.017397333,0.23529411764705882,11,BoulwareTBNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.0
0.017397333,0.23529411764705882,11,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.0,1.0
0.018118041,0.2549019607843137,12,BoulwareTBNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.0
0.018118041,0.2549019607843137,12,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.0,1.0
0.018899416,0.27450980392156865,13,BoulwareTBNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.0
0.018899416,0.27450980392156865,13,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.0,1.0
0.01963925,0.29411764705882354,14,BoulwareTBNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.0
0.01963925,0.29411764705882354,14,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.0,1.0
0.020408875,0.3137254901960784,15,BoulwareTBNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.0
0.020408875,0.3137254901960784,15,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.0,1.0
0.021333083,0.3333333333333333,16,BoulwareTBNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.0
0.021333083,0.3333333333333333,16,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.0,1.0
0.02210875,0.35294117647058826,17,BoulwareTBNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.0
0.02210875,0.35294117647058826,17,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.0,1.0
0.022826416,0.37254901960784315,18,BoulwareTBNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.0
0.022826416,0.37254901960784315,18,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.0,1.0
0.023548375,0.39215686274509803,19,BoulwareTBNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.0
0.023548375,0.39215686274509803,19,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.0,1.0
0.024278166,0.4117647058823529,20,BoulwareTBNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.0
0.024278166,0.4117647058823529,20,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.0,1.0
0.025005791,0.43137254901960786,21,BoulwareTBNegotiator@0,"(9, 1, 8, 'basic')",{},continuing,,,0.9707602339181286,0.029239766081871357
0.025005791,0.43137254901960786,21,BoulwareTBNegotiator@1,"(1, 10, 0, 'premium')",{},continuing,,,0.029239766081871343,0.9707602339181286
0.025738666,0.45098039215686275,22,BoulwareTBNegotiator@0,"(9, 1, 8, 'basic')",{},continuing,,,0.9707602339181286,0.029239766081871357
0.025738666,0.45098039215686275,22,BoulwareTBNegotiator@1,"(1, 10, 0, 'premium')",{},continuing,,,0.029239766081871343,0.9707602339181286
0.02646025,0.47058823529411764,23,BoulwareTBNegotiator@0,"(9, 1, 8, 'basic')",{},continuing,,,0.9707602339181286,0.029239766081871357
