time,relative_time,step,negotiator,offer,responses,state,text,data,ConcederTBNegotiator@0,GeniusBOABaselineNegotiator@1
0.016772959,0.19607843137254902,9,ConcederTBNegotiator@0,"(2, 4, 6, 'standard')",{},continuing,,,0.34551736679396255,0.3902605229468811
0.016772959,0.19607843137254902,9,GeniusBOABaselineNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.016366612111292964,0.9999999999999999
0.017403709,0.21568627450980393,10,ConcederTBNegotiator@0,"(2, 1, 1, 'basic')",{},continuing,,,0.3298781596653937,0.5707885304659498
0.017403709,0.21568627450980393,10,GeniusBOABaselineNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.016366612111292964,0.9999999999999999
0.018052042,0.23529411764705882,11,ConcederTBNegotiator@0,"(4, 1, 0, 'standard')",{},continuing,,,0.314966357519549,0.7096774193548387
0.018052042,0.23529411764705882,11,GeniusBOABaselineNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.016366612111292964,0.9999999999999999
0.018742292,0.2549019607843137,12,ConcederTBNegotiator@0,"(2, 4, 5, 'standard')",{},continuing,,,0.3015093653391526,0.4341673329827234
0.018742292,0.2549019607843137,12,GeniusBOABaselineNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.016366612111292964,0.9999999999999999
0.019401917,0.27450980392156865,13,ConcederTBNegotiator@0,"(6, 7, 0, 'standard')",{},continuing,,,0.2880523731587561,0.7798140198120893
0.019401917,0.27450980392156865,13,GeniusBOABaselineNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.016366612111292964,0.9999999999999999
0.020092792,0.29411764705882354,14,ConcederTBNegotiator@0,"(4, 3, 0, 'standard')",{},continuing,,,0.2756864884524459,0.7781071078567625
0.020092792,0.29411764705882354,14,GeniusBOABaselineNegotiator@1,"(0, 9, 0, 'premium')",{},continuing,,,0.036006546644844525,0.9916980866812671
0.020770542,0.3137254901960784,15,ConcederTBNegotiator@0,"(5, 4, 2, 'premium')",{},continuing,,,0.26386615748317876,0.6169630319074546
0.020770542,0.3137254901960784,15,GeniusBOABaselineNegotiator@1,"(0, 9, 0, 'premium')",{},continuing,,,0.036006546644844525,0.9916980866812671
0.021437667,0.3333333333333333,16,ConcederTBNegotiator@0,"(4, 9, 6, 'premium')",{},continuing,,,0.2527732314966358,0.4433109899070737
0.021437667,0.3333333333333333,16,GeniusBOABaselineNegotiator@1,"(0, 9, 0, 'premium')",{},continuing,,,0.036006546644844525,0.9916980866812671
0.022139125,0.35294117647058826,17,ConcederTBNegotiator@0,"(1, 2, 4, 'premium')",{},continuing,,,0.2420440080014548,0.5277777777777778
0.022139125,0.35294117647058826,17,GeniusBOABaselineNegotiator@1,"(0, 8, 0, 'premium')",{},continuing,,,0.05564648117839607,0.9828589344063511
0.022884125,0.37254901960784315,18,ConcederTBNegotiator@0,"(2, 6, 1, 'basic')",{},continuing,,,0.23167848699763594,0.6789853680869073
0.022884125,0.37254901960784315,18,GeniusBOABaselineNegotiator@1,"(0, 8, 0, 'premium')",{},continuing,,,0.05564648117839607,0.9828589344063511
0.023604375,0.39215686274509803,19,ConcederTBNegotiator@0,"(4, 9, 4, 'standard')",{},continuing,,,0.22185851973086018,0.4952823160719482
0.023604375,0.39215686274509803,19,GeniusBOABaselineNegotiator@1,"(1, 10, 0, 'premium')",{},continuing,,,0.020912893253318784,0.9758064516129031
0.024311834,0.4117647058823529,20,ConcederTBNegotiator@0,"(4, 7, 4, 'premium')",{},continuing,,,0.21203855246408437,0.525333733073738
0.024311834,0.4117647058823529,20,GeniusBOABaselineNegotiator@1,"(0, 7, 0, 'premium')",{},continuing,,,0.07528641571194764,0.9733624069088634
0.025029667,0.43137254901960786,21,ConcederTBNegotiator@0,"(1, 4, 4, 'premium')",{},continuing,,,0.2027641389343517,0.5631995910472396
0.025029667,0.43137254901960786,21,GeniusBOABaselineNegotiator@1,"(1, 9, 0, 'premium')",{},continuing,,,0.04055282778687035,0.9675045382941704
0.025751917,0.45098039215686275,22,ConcederTBNegotiator@0,"(0, 7, 1, 'basic')",{},continuing,,,0.1938534278959811,0.7376993244715875
0.025751917,0.45098039215686275,22,GeniusBOABaselineNegotiator@1,"(1, 8, 0, 'premium')",{},continuing,,,0.060192762320421894,0.9586653860192543
0.026477834,0.47058823529411764,23,ConcederTBNegotiator@0,"(5, 8, 2, 'premium')",{},continuing,,,0.18530641934897257,0.661174346592731
0.026477834,0.47058823529411764,23,GeniusBOABaselineNegotiator@1,"(1, 7, 0, 'premium')",{},continuing,,,0.07983269685397346,0.9491688585217667
0.027201667,0.49019607843137253,24,ConcederTBNegotiator@0,"(3, 9, 5, 'premium')",{},continuing,,,0.17694126204764504,0.5114113483300127
0.027201667,0.49019607843137253,24,GeniusBOABaselineNegotiator@1,"(0, 9, 0, 'standard')",{},continuing,,,0.08510638297872342,0.9433109899070735
0.027925125,0.5098039215686274,25,ConcederTBNegotiator@0,"(2, 9, 0, 'basic')",{},continuing,,,0.16875795599199855,0.8142787318425575
0.027925125,0.5098039215686274,25,GeniusBOABaselineNegotiator@1,"(0, 8, 0, 'standard')",{},continuing,,,0.10474631751227496,0.9344718376321575
0.028677709,0.5294117647058824,26,ConcederTBNegotiator@0,"(3, 8, 2, 'standard')",{},continuing,,,0.16166575741043826,0.6611743465927311
0.029411292,0.5490196078431373,27,GeniusBOABaselineNegotiator@1,"(0, 3, 0, 'premium')",{'GeniusBOABaselineNegotiator@1': <ResponseType.ACCEPT_OFFER: 0>},agreement,,,0.15384615384615385,0.9232683981793433
