time,relative_time,step,negotiator,offer,responses,state,text,data,BoulwareTBNegotiator@0,GeniusBOABaselineNegotiator@1
0.015516334,0.27450980392156865,13,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,1.0
0.015951834,0.29411764705882354,14,BoulwareTBNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,1.0,0.023809523809523808
0.015951834,0.29411764705882354,14,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,1.0
0.01638425,0.3137254901960784,15,BoulwareTBNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,1.0,0.023809523809523808
0.01638425,0.3137254901960784,15,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,1.0
0.016819417,0.3333333333333333,16,BoulwareTBNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,1.0,0.023809523809523808
0.016819417,0.3333333333333333,16,GeniusBOABaselineNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,1.0
0.017255959,0.35294117647058826,17,BoulwareTBNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,1.0,0.023809523809523808
0.017255959,0.35294117647058826,17,GeniusBOABaselineNegotiator@1,"(8, 1, 9, 'basic')",{},continuing,,,0.026455026455026467,0.9841269841269841
0.017691167,0.37254901960784315,18,BoulwareTBNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,1.0,0.023809523809523808
0.017691167,0.37254901960784315,18,GeniusBOABaselineNegotiator@1,"(8, 1, 9, 'basic')",{},continuing,,,0.026455026455026467,0.9841269841269841
0.018126084,0.39215686274509803,19,BoulwareTBNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,1.0,0.023809523809523808
0.018126084,0.39215686274509803,19,GeniusBOABaselineNegotiator@1,"(8, 1, 9, 'basic')",{},continuing,,,0.026455026455026467,0.9841269841269841
0.018559667,0.4117647058823529,20,BoulwareTBNegotiator@0,"(0, 9, 0, 'premium')",{},continuing,,,0.9735449735449735,0.03968253968253969
0.018559667,0.4117647058823529,20,GeniusBOABaselineNegotiator@1,"(9, 1, 8, 'basic')",{},continuing,,,0.031746031746031765,0.9714045207910317
0.019007292,0.43137254901960786,21,BoulwareTBNegotiator@0,"(0, 10, 1, 'premium')",{},continuing,,,0.9682539682539681,0.19047619047619047
0.019007292,0.43137254901960786,21,GeniusBOABaselineNegotiator@1,"(8, 2, 9, 'basic')",{},continuing,,,0.05291005291005292,0.9682539682539683
0.019441875,0.45098039215686275,22,BoulwareTBNegotiator@0,"(0, 10, 1, 'premium')",{},continuing,,,0.9682539682539681,0.19047619047619047
0.019441875,0.45098039215686275,22,GeniusBOABaselineNegotiator@1,"(8, 2, 9, 'basic')",{},continuing,,,0.05291005291005292,0.9682539682539683
0.019876792,0.47058823529411764,23,BoulwareTBNegotiator@0,"(0, 10, 1, 'premium')",{},continuing,,,0.9682539682539681,0.19047619047619047
0.019876792,0.47058823529411764,23,GeniusBOABaselineNegotiator@1,"(7, 2, 9, 'basic')",{},continuing,,,0.07936507936507937,0.9523809523809524
0.02031,0.49019607843137253,24,BoulwareTBNegotiator@0,"(2, 10, 0, 'premium')",{},continuing,,,0.947089947089947,0.05555555555555555
0.02031,0.49019607843137253,24,GeniusBOABaselineNegotiator@1,"(7, 2, 9, 'basic')",{},continuing,,,0.07936507936507937,0.9523809523809524
0.020756209,0.5098039215686274,25,BoulwareTBNegotiator@0,"(0, 10, 2, 'premium')",{},continuing,,,0.9365079365079365,0.2595117842050396
0.020756209,0.5098039215686274,25,GeniusBOABaselineNegotiator@1,"(6, 2, 9, 'basic')",{},continuing,,,0.10582010582010584,0.9365079365079365
0.021178834,0.5294117647058824,26,BoulwareTBNegotiator@0,"(0, 10, 2, 'premium')",{},continuing,,,0.9365079365079365,0.2595117842050396
0.021178834,0.5294117647058824,26,GeniusBOABaselineNegotiator@1,"(7, 2, 8, 'basic')",{},continuing,,,0.11111111111111113,0.923785473171984
0.021612292,0.5490196078431373,27,BoulwareTBNegotiator@0,"(1, 10, 2, 'premium')",{},continuing,,,0.91005291005291,0.27538480007805555
0.021612292,0.5490196078431373,27,GeniusBOABaselineNegotiator@1,"(5, 2, 9, 'basic')",{},continuing,,,0.1322751322751323,0.9206349206349206
0.022057917,0.5686274509803921,28,BoulwareTBNegotiator@0,"(0, 10, 3, 'premium')",{},continuing,,,0.9047619047619049,0.3124846584043367
0.022057917,0.5686274509803921,28,GeniusBOABaselineNegotiator@1,"(3, 1, 9, 'basic')",{},continuing,,,0.15873015873015878,0.9047619047619048
0.022485709,0.5882352941176471,29,BoulwareTBNegotiator@0,"(2, 10, 2, 'premium')",{},continuing,,,0.8835978835978835,0.29125781595107136
0.022485709,0.5882352941176471,29,GeniusBOABaselineNegotiator@1,"(9, 8, 9, 'basic')",{},continuing,,,0.18518518518518517,0.888888888888889
0.022924584,0.6078431372549019,30,BoulwareTBNegotiator@0,"(0, 5, 0, 'premium')",{},continuing,,,0.8677248677248677,0.10317460317460317
0.022924584,0.6078431372549019,30,GeniusBOABaselineNegotiator@1,"(8, 1, 9, 'standard')",{},continuing,,,0.18518518518518523,0.865079365079365
0.023455125,0.6274509803921569,31,BoulwareTBNegotiator@0,"(0, 9, 4, 'premium')",{},continuing,,,0.8465608465608465,0.373015873015873
0.023455125,0.6274509803921569,31,GeniusBOABaselineNegotiator@1,"(8, 2, 9, 'standard')",{},continuing,,,0.21164021164021168,0.8492063492063492
0.02393625,0.6470588235294118,32,BoulwareTBNegotiator@0,"(0, 10, 3, 'standard')",{},continuing,,,0.8253968253968255,0.3839132298329081
0.02393625,0.6470588235294118,32,GeniusBOABaselineNegotiator@1,"(7, 8, 8, 'basic')",{},continuing,,,0.2698412698412698,0.8285473779338888
0.024424625,0.6666666666666666,33,BoulwareTBNegotiator@0,"(2, 10, 2, 'standard')",{},continuing,,,0.8042328042328042,0.36268638737964276
0.024424625,0.6666666666666666,33,GeniusBOABaselineNegotiator@1,"(9, 2, 7, 'standard')",{},continuing,,,0.2486772486772487,0.8060379169234635
0.02490025,0.6862745098039216,34,BoulwareTBNegotiator@0,"(4, 10, 1, 'standard')",{},continuing,,,0.783068783068783,0.32539682539682535
0.02490025,0.6862745098039216,34,GeniusBOABaselineNegotiator@1,"(8, 10, 7, 'basic')",{},continuing,,,0.328042328042328,0.7822283931139397
0.025368792,0.7058823529411765,35,BoulwareTBNegotiator@0,"(2, 4, 1, 'premium')",{},continuing,,,0.7566137566137565,0.31746031746031744
0.025368792,0.7058823529411765,35,GeniusBOABaselineNegotiator@1,"(8, 2, 3, 'basic')",{},continuing,,,0.24338624338624343,0.7569291028487811
0.025841209,0.7254901960784313,36,BoulwareTBNegotiator@0,"(0, 5, 2, 'standard')",{},continuing,,,0.7248677248677248,0.41030543499869043
0.025841209,0.7254901960784313,36,GeniusBOABaselineNegotiator@1,"(9, 10, 5, 'basic')",{},continuing,,,0.36507936507936506,0.7298208533928221
0.026316,0.7450980392156863,37,BoulwareTBNegotiator@0,"(2, 10, 8, 'premium')",{},continuing,,,0.693121693121693,0.5269600763465873
0.026316,0.7450980392156863,37,GeniusBOABaselineNegotiator@1,"(4, 7, 5, 'basic')",{},continuing,,,0.417989417989418,0.6980748216467904
0.026804,0.7647058823529411,38,BoulwareTBNegotiator@0,"(0, 5, 4, 'standard')",{},continuing,,,0.6613756613756613,0.5079365079365079
0.026804,0.7647058823529411,38,GeniusBOABaselineNegotiator@1,"(3, 8, 5, 'basic')",{},continuing,,,0.47089947089947093,0.6663287899007586
0.027313167,0.7843137254901961,39,BoulwareTBNegotiator@0,"(7, 7, 1, 'standard')",{},continuing,,,0.6243386243386243,0.4206349206349206
0.027313167,0.7843137254901961,39,GeniusBOABaselineNegotiator@1,"(8, 10, 3, 'basic')",{},continuing,,,0.45502645502645506,0.6299449758646541
0.027840917,0.803921568627451,40,BoulwareTBNegotiator@0,"(4, 8, 8, 'premium')",{'BoulwareTBNegotiator@0': <ResponseType.ACCEPT_OFFER: 0>},agreement,,,0.5873015873015872,0.5904521398386507
