time,relative_time,step,negotiator,offer,responses,state,text,data,SmartAspirationNegotiator@0,BoulwareTBNegotiator@1
0.026208917,0.6274509803921569,31,BoulwareTBNegotiator@1,"(9, 9, 8, 'basic')",{},continuing,,,0.532488628979857,0.852501624431449
0.026747208,0.6470588235294118,32,SmartAspirationNegotiator@0,"(9, 10, 0, 'standard')",{},continuing,,,0.8421052631578947,0.6169590643274854
0.026747208,0.6470588235294118,32,BoulwareTBNegotiator@1,"(9, 4, 9, 'standard')",{},continuing,,,0.2660818713450293,0.8333333333333334
0.027309125,0.6666666666666666,33,SmartAspirationNegotiator@0,"(9, 10, 2, 'standard')",{},continuing,,,0.8265680399589734,0.652046783625731
0.027309125,0.6666666666666666,33,BoulwareTBNegotiator@1,"(9, 7, 5, 'basic')",{},continuing,,,0.4035087719298246,0.8128654970760234
0.027889667,0.6862745098039216,34,SmartAspirationNegotiator@0,"(9, 10, 4, 'standard')",{},continuing,,,0.8085994726973593,0.6871345029239766
0.027889667,0.6862745098039216,34,BoulwareTBNegotiator@1,"(9, 6, 3, 'basic')",{},continuing,,,0.35532199976469436,0.7891487979207279
0.028489708,0.7058823529411765,35,SmartAspirationNegotiator@0,"(9, 10, 6, 'standard')",{},continuing,,,0.7864934564723192,0.7222222222222222
0.028489708,0.7058823529411765,35,BoulwareTBNegotiator@1,"(8, 10, 9, 'basic')",{},continuing,,,0.6111111111111112,0.7634827810266407
0.02912675,0.7254901960784313,36,SmartAspirationNegotiator@0,"(9, 10, 8, 'standard')",{'SmartAspirationNegotiator@0': <ResponseType.ACCEPT_OFFER: 0>},agreement,,,0.7543859649122808,0.7573099415204678
