time,relative_time,step,negotiator,offer,responses,state,text,data,BoulwareTBNegotiator@0,LinearTBNegotiator@1
0.014839625,0.1568627450980392,7,BoulwareTBNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,1.0,0.0
0.014839625,0.1568627450980392,7,LinearTBNegotiator@1,"(6, 3, 9, 'basic')",{},continuing,,,0.14619883040935672,0.8538011695906431
0.015588959,0.17647058823529413,8,BoulwareTBNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,1.0,0.0
0.015588959,0.17647058823529413,8,LinearTBNegotiator@1,"(9, 2, 8, 'standard')",{},continuing,,,0.17543859649122806,0.8245614035087718
0.016327875,0.19607843137254902,9,BoulwareTBNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,1.0,0.0
0.016327875,0.19607843137254902,9,LinearTBNegotiator@1,"(9, 2, 8, 'standard')",{},continuing,,,0.17543859649122806,0.8245614035087718
0.017093292,0.21568627450980393,10,BoulwareTBNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,1.0,0.0
0.017093292,0.21568627450980393,10,LinearTBNegotiator@1,"(9, 1, 9, 'premium')",{},continuing,,,0.21052631578947367,0.7894736842105263
0.017925334,0.23529411764705882,11,BoulwareTBNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,1.0,0.0
0.017925334,0.23529411764705882,11,LinearTBNegotiator@1,"(7, 3, 5, 'basic')",{},continuing,,,0.23391812865497075,0.7660818713450291
0.018698792,0.2549019607843137,12,BoulwareTBNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,1.0,0.0
0.018698792,0.2549019607843137,12,LinearTBNegotiator@1,"(9, 2, 9, 'premium')",{},continuing,,,0.23976608187134502,0.7602339181286549
0.019422292,0.27450980392156865,13,BoulwareTBNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,1.0,0.0
0.019422292,0.27450980392156865,13,LinearTBNegotiator@1,"(9, 2, 8, 'premium')",{},continuing,,,0.26900584795321636,0.7309941520467835
0.020165084,0.29411764705882354,14,BoulwareTBNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,1.0,0.0
0.020165084,0.29411764705882354,14,LinearTBNegotiator@1,"(7, 3, 7, 'standard')",{},continuing,,,0.29239766081871343,0.7076023391812865
0.020919542,0.3137254901960784,15,BoulwareTBNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,1.0,0.0
0.020919542,0.3137254901960784,15,LinearTBNegotiator@1,"(8, 3, 9, 'premium')",{},continuing,,,0.2982456140350877,0.7017543859649122
0.0216715,0.3333333333333333,16,BoulwareTBNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,1.0,0.0
0.0216715,0.3333333333333333,16,LinearTBNegotiator@1,"(7, 2, 8, 'premium')",{},continuing,,,0.32748538011695905,0.6725146198830408
0.022437084,0.35294117647058826,17,BoulwareTBNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,1.0,0.0
0.022437084,0.35294117647058826,17,LinearTBNegotiator@1,"(7, 3, 5, 'standard')",{},continuing,,,0.3508771929824561,0.6491228070175438
0.023214209,0.37254901960784315,18,BoulwareTBNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,1.0,0.0
0.023214209,0.37254901960784315,18,LinearTBNegotiator@1,"(7, 2, 7, 'premium')",{},continuing,,,0.3567251461988304,0.6432748538011694
0.0239895,0.39215686274509803,19,BoulwareTBNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,1.0,0.0
0.0239895,0.39215686274509803,19,LinearTBNegotiator@1,"(7, 5, 9, 'premium')",{},continuing,,,0.38596491228070173,0.6140350877192982
0.024782875,0.4117647058823529,20,BoulwareTBNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,1.0,0.0
0.024782875,0.4117647058823529,20,LinearTBNegotiator@1,"(2, 2, 7, 'standard')",{},continuing,,,0.4093567251461988,0.5906432748538011
0.025630042,0.43137254901960786,21,BoulwareTBNegotiator@0,"(1, 10, 0, 'premium')",{},continuing,,,0.9707602339181286,0.029239766081871343
0.025630042,0.43137254901960786,21,LinearTBNegotiator@1,"(6, 3, 7, 'premium')",{},continuing,,,0.4152046783625731,0.5847953216374268
0.026444667,0.45098039215686275,22,BoulwareTBNegotiator@0,"(1, 10, 0, 'premium')",{},continuing,,,0.9707602339181286,0.029239766081871343
0.026444667,0.45098039215686275,22,LinearTBNegotiator@1,"(7, 3, 5, 'premium')",{},continuing,,,0.4444444444444444,0.5555555555555555
0.027279917,0.47058823529411764,23,BoulwareTBNegotiator@0,"(1, 10, 0, 'premium')",{},continuing,,,0.9707602339181286,0.029239766081871343
0.027279917,0.47058823529411764,23,LinearTBNegotiator@1,"(7, 8, 6, 'standard')",{},continuing,,,0.46783625730994144,0.5321637426900584
0.028135959,0.49019607843137253,24,BoulwareTBNegotiator@0,"(1, 10, 0, 'premium')",{},continuing,,,0.9707602339181286,0.029239766081871343
0.028135959,0.49019607843137253,24,LinearTBNegotiator@1,"(7, 6, 7, 'premium')",{},continuing,,,0.47368421052631576,0.5263157894736841
0.028989959,0.5098039215686274,25,BoulwareTBNegotiator@0,"(1, 10, 1, 'premium')",{},continuing,,,0.9415204678362572,0.05847953216374269
0.028989959,0.5098039215686274,25,LinearTBNegotiator@1,"(2, 3, 8, 'premium')",{},continuing,,,0.502923976608187,0.4970760233918128
0.029875959,0.5294117647058824,26,BoulwareTBNegotiator@0,"(1, 10, 1, 'premium')",{},continuing,,,0.9415204678362572,0.05847953216374269
0.029875959,0.5294117647058824,26,LinearTBNegotiator@1,"(1, 3, 5, 'standard')",{},continuing,,,0.5263157894736842,0.4736842105263157
0.030811584,0.5490196078431373,27,BoulwareTBNegotiator@0,"(2, 10, 1, 'premium')",{},continuing,,,0.9122807017543859,0.08771929824561403
0.030811584,0.5490196078431373,27,LinearTBNegotiator@1,"(7, 8, 7, 'premium')",{},continuing,,,0.5321637426900584,0.4678362573099414
0.031707792,0.5686274509803921,28,BoulwareTBNegotiator@0,"(0, 10, 0, 'standard')",{},continuing,,,0.9064327485380117,0.0935672514619883
0.031707792,0.5686274509803921,28,LinearTBNegotiator@1,"(7, 9, 7, 'premium')",{},continuing,,,0.5614035087719298,0.4385964912280701
0.032634292,0.5882352941176471,29,BoulwareTBNegotiator@0,"(2, 9, 1, 'premium')",{},continuing,,,0.8830409356725145,0.11695906432748539
0.032634292,0.5882352941176471,29,LinearTBNegotiator@1,"(0, 3, 4, 'standard')",{},continuing,,,0.5847953216374269,0.415204678362573
0.033607292,0.6078431372549019,30,BoulwareTBNegotiator@0,"(1, 10, 0, 'standard')",{},continuing,,,0.8771929824561403,0.12280701754385964
0.033607292,0.6078431372549019,30,LinearTBNegotiator@1,"(4, 3, 3, 'premium')",{},continuing,,,0.5906432748538012,0.40935672514619875
0.03458,0.6274509803921569,31,BoulwareTBNegotiator@0,"(1, 10, 1, 'standard')",{},continuing,,,0.8479532163742689,0.15204678362573099
0.03458,0.6274509803921569,31,LinearTBNegotiator@1,"(4, 3, 2, 'premium')",{},continuing,,,0.6198830409356725,0.3801169590643274
0.035537167,0.6470588235294118,32,BoulwareTBNegotiator@0,"(1, 10, 1, 'standard')",{},continuing,,,0.8479532163742689,0.15204678362573099
0.035537167,0.6470588235294118,32,LinearTBNegotiator@1,"(2, 3, 0, 'standard')",{},continuing,,,0.6432748538011694,0.35672514619883033
0.0365135,0.6666666666666666,33,BoulwareTBNegotiator@0,"(0, 7, 0, 'standard')",{},continuing,,,0.8187134502923976,0.18128654970760233
0.0365135,0.6666666666666666,33,LinearTBNegotiator@1,"(2, 3, 3, 'premium')",{},continuing,,,0.6491228070175438,0.35087719298245607
0.037478709,0.6862745098039216,34,BoulwareTBNegotiator@0,"(2, 8, 0, 'standard')",{},continuing,,,0.7894736842105262,0.21052631578947367
0.037478709,0.6862745098039216,34,LinearTBNegotiator@1,"(0, 6, 7, 'premium')",{},continuing,,,0.6783625730994152,0.3216374269005847
0.038464209,0.7058823529411765,35,BoulwareTBNegotiator@0,"(2, 7, 0, 'standard')",{},continuing,,,0.7602339181286548,0.23976608187134502
0.038464209,0.7058823529411765,35,LinearTBNegotiator@1,"(0, 10, 7, 'standard')",{},continuing,,,0.7017543859649122,0.29824561403508765
0.039476459,0.7254901960784313,36,BoulwareTBNegotiator@0,"(1, 6, 1, 'standard')",{},continuing,,,0.7309941520467835,0.26900584795321636
0.040505625,0.7450980392156863,37,LinearTBNegotiator@1,"(7, 8, 1, 'premium')",{'LinearTBNegotiator@1': <ResponseType.ACCEPT_OFFER: 0>},agreement,,,0.7076023391812865,0.2923976608187134
