time,relative_time,step,negotiator,offer,responses,state,text,data,SmartAspirationNegotiator@0,LinearTBNegotiator@1
0.016811625,0.3137254901960784,15,LinearTBNegotiator@1,"(2, 7, 2, 'standard')",{},continuing,,,0.2982456140350877,0.7017543859649121
0.017356333,0.3333333333333333,16,SmartAspirationNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.0
0.017356333,0.3333333333333333,16,LinearTBNegotiator@1,"(2, 5, 1, 'standard')",{},continuing,,,0.32748538011695905,0.6725146198830408
0.017913625,0.35294117647058826,17,SmartAspirationNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.0
0.017913625,0.35294117647058826,17,LinearTBNegotiator@1,"(1, 8, 9, 'premium')",{},continuing,,,0.3508771929824561,0.6491228070175438
0.018462583,0.37254901960784315,18,SmartAspirationNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.0
0.018462583,0.37254901960784315,18,LinearTBNegotiator@1,"(2, 8, 5, 'standard')",{},continuing,,,0.3567251461988304,0.6432748538011694
0.019014333,0.39215686274509803,19,SmartAspirationNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.0
0.019014333,0.39215686274509803,19,LinearTBNegotiator@1,"(0, 5, 5, 'standard')",{},continuing,,,0.38596491228070173,0.6140350877192982
0.019584833,0.4117647058823529,20,SmartAspirationNegotiator@0,"(9, 1, 9, 'basic')",{},continuing,,,1.0,0.0
0.019584833,0.4117647058823529,20,LinearTBNegotiator@1,"(3, 1, 2, 'premium')",{},continuing,,,0.4093567251461988,0.5906432748538011
0.020166333,0.43137254901960786,21,SmartAspirationNegotiator@0,"(8, 1, 9, 'basic')",{},continuing,,,0.9707602339181286,0.029239766081871357
0.020166333,0.43137254901960786,21,LinearTBNegotiator@1,"(7, 8, 2, 'standard')",{},continuing,,,0.415204678362573,0.5847953216374268
0.020759833,0.45098039215686275,22,SmartAspirationNegotiator@0,"(8, 1, 9, 'basic')",{},continuing,,,0.9707602339181286,0.029239766081871357
0.020759833,0.45098039215686275,22,LinearTBNegotiator@1,"(5, 5, 2, 'standard')",{},continuing,,,0.4444444444444444,0.5555555555555555
0.021362458,0.47058823529411764,23,SmartAspirationNegotiator@0,"(8, 1, 9, 'basic')",{},continuing,,,0.9707602339181286,0.029239766081871357
0.021362458,0.47058823529411764,23,LinearTBNegotiator@1,"(9, 8, 5, 'premium')",{},continuing,,,0.4678362573099415,0.5321637426900584
0.021992958,0.49019607843137253,24,SmartAspirationNegotiator@0,"(9, 1, 8, 'basic')",{},continuing,,,0.9707602339181286,0.029239766081871357
0.021992958,0.49019607843137253,24,LinearTBNegotiator@1,"(9, 8, 2, 'standard')",{},continuing,,,0.47368421052631576,0.5263157894736841
0.022634541,0.5098039215686274,25,SmartAspirationNegotiator@0,"(9, 1, 7, 'basic')",{},continuing,,,0.9415204678362572,0.05847953216374269
0.022634541,0.5098039215686274,25,LinearTBNegotiator@1,"(7, 5, 2, 'standard')",{},continuing,,,0.5029239766081871,0.4970760233918128
0.023283,0.5294117647058824,26,SmartAspirationNegotiator@0,"(9, 1, 7, 'basic')",{},continuing,,,0.9415204678362572,0.05847953216374269
0.023283,0.5294117647058824,26,LinearTBNegotiator@1,"(2, 1, 7, 'premium')",{},continuing,,,0.5263157894736842,0.4736842105263157
0.023945125,0.5490196078431373,27,SmartAspirationNegotiator@0,"(7, 1, 8, 'basic')",{},continuing,,,0.9122807017543859,0.08771929824561404
0.023945125,0.5490196078431373,27,LinearTBNegotiator@1,"(7, 8, 2, 'basic')",{},continuing,,,0.5321637426900584,0.4678362573099414
0.024617125,0.5686274509803921,28,SmartAspirationNegotiator@0,"(7, 1, 8, 'basic')",{},continuing,,,0.9122807017543859,0.08771929824561404
0.024617125,0.5686274509803921,28,LinearTBNegotiator@1,"(7, 8, 3, 'basic')",{},continuing,,,0.5614035087719298,0.4385964912280701
0.025319166,0.5882352941176471,29,SmartAspirationNegotiator@0,"(9, 1, 9, 'standard')",{},continuing,,,0.8830409356725146,0.11695906432748537
0.025319166,0.5882352941176471,29,LinearTBNegotiator@1,"(2, 1, 9, 'premium')",{},continuing,,,0.5847953216374269,0.415204678362573
0.02607525,0.6078431372549019,30,SmartAspirationNegotiator@0,"(9, 1, 9, 'standard')",{},continuing,,,0.8830409356725146,0.11695906432748537
0.02607525,0.6078431372549019,30,LinearTBNegotiator@1,"(2, 3, 8, 'standard')",{},continuing,,,0.5906432748538011,0.40935672514619875
0.026805583,0.6274509803921569,31,SmartAspirationNegotiator@0,"(9, 2, 9, 'standard')",{},continuing,,,0.8538011695906432,0.14619883040935672
0.026805583,0.6274509803921569,31,LinearTBNegotiator@1,"(2, 3, 5, 'basic')",{},continuing,,,0.6198830409356724,0.3801169590643274
0.027550583,0.6470588235294118,32,SmartAspirationNegotiator@0,"(9, 2, 9, 'standard')",{},continuing,,,0.8538011695906432,0.14619883040935672
0.027550583,0.6470588235294118,32,LinearTBNegotiator@1,"(5, 2, 9, 'premium')",{},continuing,,,0.6432748538011696,0.3567251461988304
0.02830025,0.6666666666666666,33,SmartAspirationNegotiator@0,"(8, 2, 9, 'standard')",{},continuing,,,0.8245614035087718,0.17543859649122806
0.02830025,0.6666666666666666,33,LinearTBNegotiator@1,"(2, 3, 6, 'basic')",{},continuing,,,0.6491228070175438,0.35087719298245607
0.029077666,0.6862745098039216,34,SmartAspirationNegotiator@0,"(8, 2, 8, 'standard')",{},continuing,,,0.7953216374269005,0.20467836257309943
0.029077666,0.6862745098039216,34,LinearTBNegotiator@1,"(5, 1, 2, 'basic')",{},continuing,,,0.6783625730994152,0.3216374269005847
0.029908708,0.7058823529411765,35,SmartAspirationNegotiator@0,"(8, 2, 7, 'standard')",{},continuing,,,0.7660818713450291,0.23391812865497075
0.029908708,0.7058823529411765,35,LinearTBNegotiator@1,"(9, 4, 9, 'premium')",{},continuing,,,0.7017543859649122,0.2982456140350877
0.030764083,0.7254901960784313,36,SmartAspirationNegotiator@0,"(7, 2, 7, 'standard')",{},continuing,,,0.7368421052631577,0.2631578947368421
0.031676666,0.7450980392156863,37,LinearTBNegotiator@1,"(7, 8, 8, 'basic')",{'LinearTBNegotiator@1': <ResponseType.ACCEPT_OFFER: 0>},agreement,,,0.7076023391812865,0.2923976608187134
