time,relative_time,step,negotiator,offer,responses,state,text,data,GeniusBOABaselineNegotiator@0,LinearTBNegotiator@1
0.019882875,0.37254901960784315,18,GeniusBOABaselineNegotiator@0,"(1, 10, 0, 'standard')",{},continuing,,,0.9824561403508771,0.12313190383365824
0.019882875,0.37254901960784315,18,LinearTBNegotiator@1,"(7, 3, 3, 'basic')",{},continuing,,,0.2607800894333103,0.6452241715399611
0.020399708,0.39215686274509803,19,GeniusBOABaselineNegotiator@0,"(1, 10, 0, 'standard')",{},continuing,,,0.9824561403508771,0.12313190383365824
0.020399708,0.39215686274509803,19,LinearTBNegotiator@1,"(9, 3, 0, 'premium')",{},continuing,,,0.29662118258609493,0.6263807667316439
0.021004708,0.4117647058823529,20,GeniusBOABaselineNegotiator@0,"(1, 10, 1, 'standard')",{},continuing,,,0.9749310142432539,0.14067576348278105
0.021004708,0.4117647058823529,20,LinearTBNegotiator@1,"(9, 6, 2, 'premium')",{},continuing,,,0.4107135890168031,0.6078622482131254
0.021529916,0.43137254901960786,21,GeniusBOABaselineNegotiator@0,"(1, 10, 2, 'standard')",{},continuing,,,0.9669189171519559,0.15821962313190385
0.021529916,0.43137254901960786,21,LinearTBNegotiator@1,"(7, 4, 1, 'basic')",{},continuing,,,0.3082643475765873,0.5890188434048084
0.0220595,0.45098039215686275,22,GeniusBOABaselineNegotiator@0,"(2, 10, 0, 'standard')",{},continuing,,,0.9649122807017545,0.14165042235217676
0.0220595,0.45098039215686275,22,LinearTBNegotiator@1,"(8, 5, 1, 'standard')",{},continuing,,,0.4508894287981598,0.5701754385964912
0.022605083,0.47058823529411764,23,GeniusBOABaselineNegotiator@0,"(0, 10, 5, 'standard')",{},continuing,,,0.9561403508771931,0.20467836257309946
0.022605083,0.47058823529411764,23,LinearTBNegotiator@1,"(7, 3, 7, 'premium')",{},continuing,,,0.26215686514631836,0.5516569200779727
0.023162041,0.49019607843137253,24,GeniusBOABaselineNegotiator@0,"(3, 10, 0, 'standard')",{},continuing,,,0.9473684210526316,0.17251461988304095
0.023162041,0.49019607843137253,24,LinearTBNegotiator@1,"(5, 2, 9, 'standard')",{},continuing,,,0.2868745938921378,0.5331384015594542
0.023723875,0.5098039215686274,25,GeniusBOABaselineNegotiator@0,"(1, 10, 5, 'standard')",{},continuing,,,0.9385964912280702,0.2108512020792723
0.023723875,0.5098039215686274,25,LinearTBNegotiator@1,"(5, 1, 1, 'basic')",{},continuing,,,0.28779651131927736,0.5139701104613386
0.024302375,0.5294117647058824,26,GeniusBOABaselineNegotiator@0,"(1, 10, 6, 'standard')",{},continuing,,,0.9268443336653016,0.22839506172839508
0.024302375,0.5294117647058824,26,LinearTBNegotiator@1,"(7, 4, 5, 'premium')",{},continuing,,,0.3187134502923977,0.49545159194282007
0.02488275,0.5490196078431373,27,GeniusBOABaselineNegotiator@0,"(2, 10, 5, 'standard')",{},continuing,,,0.9210526315789476,0.22936972059779082
0.02488275,0.5490196078431373,27,LinearTBNegotiator@1,"(6, 7, 7, 'standard')",{},continuing,,,0.5474070275894634,0.4766081871345029
0.025468375,0.5686274509803921,28,GeniusBOABaselineNegotiator@0,"(3, 10, 5, 'standard')",{},continuing,,,0.9035087719298247,0.26023391812865504
0.025468375,0.5686274509803921,28,LinearTBNegotiator@1,"(4, 6, 7, 'basic')",{},continuing,,,0.3976344479923223,0.45808966861598444
0.026068166,0.5882352941176471,29,GeniusBOABaselineNegotiator@0,"(3, 10, 6, 'standard')",{},continuing,,,0.8917566143670561,0.2777777777777778
0.026068166,0.5882352941176471,29,LinearTBNegotiator@1,"(6, 8, 0, 'basic')",{},continuing,,,0.5802469135802469,0.4392462638076674
0.0266635,0.6078431372549019,30,GeniusBOABaselineNegotiator@0,"(0, 10, 1, 'basic')",{},continuing,,,0.8755158095648914,0.22807017543859653
0.0266635,0.6078431372549019,30,LinearTBNegotiator@1,"(7, 9, 4, 'premium')",{},continuing,,,0.6685734817941753,0.4210526315789474
0.027282166,0.6274509803921569,31,GeniusBOABaselineNegotiator@0,"(1, 10, 1, 'basic')",{},continuing,,,0.8579719499157685,0.23424301494476937
0.027282166,0.6274509803921569,31,LinearTBNegotiator@1,"(7, 10, 3, 'premium')",{},continuing,,,0.7828723571396131,0.4018843404808317
0.027957125,0.6470588235294118,32,GeniusBOABaselineNegotiator@0,"(2, 10, 6, 'premium')",{},continuing,,,0.8391250354196876,0.17673814165042234
0.027957125,0.6470588235294118,32,LinearTBNegotiator@1,"(1, 1, 2, 'basic')",{},continuing,,,0.3499598528244704,0.3833658219623133
0.028597125,0.6666666666666666,33,GeniusBOABaselineNegotiator@0,"(3, 10, 6, 'premium')",{},continuing,,,0.8215811757705648,0.20760233918128657
0.028597125,0.6666666666666666,33,LinearTBNegotiator@1,"(5, 5, 3, 'standard')",{},continuing,,,0.48690094713311544,0.36452241715399614
0.029253083,0.6862745098039216,34,GeniusBOABaselineNegotiator@0,"(4, 10, 2, 'basic')",{},continuing,,,0.797328273877102,0.34437946718648477
0.029253083,0.6862745098039216,34,LinearTBNegotiator@1,"(2, 5, 4, 'basic')",{},continuing,,,0.4132128580124989,0.34600389863547765
0.029909083,0.7058823529411765,35,GeniusBOABaselineNegotiator@0,"(7, 10, 4, 'premium')",{'GeniusBOABaselineNegotiator@0': <ResponseType.ACCEPT_OFFER: 0>},agreement,,,0.7735117533991136,0.4194282001299545
