time,relative_time,step,negotiator,offer,responses,state,text,data,GeniusBOABaselineNegotiator@0,SmartAspirationNegotiator@1
0.013528042,0.45098039215686275,22,SmartAspirationNegotiator@1,"(9, 3, 9, 'basic')",{},continuing,,,0.052910052910052914,0.9682539682539683
0.013702917,0.47058823529411764,23,GeniusBOABaselineNegotiator@0,"(0, 10, 1, 'premium')",{},continuing,,,0.9682539682539681,0.19047619047619047
0.013702917,0.47058823529411764,23,SmartAspirationNegotiator@1,"(9, 4, 9, 'basic')",{},continuing,,,0.07936507936507937,0.9523809523809524
0.013881333,0.49019607843137253,24,GeniusBOABaselineNegotiator@0,"(1, 10, 1, 'premium')",{},continuing,,,0.9417989417989419,0.20634920634920634
0.013881333,0.49019607843137253,24,SmartAspirationNegotiator@1,"(9, 4, 9, 'basic')",{},continuing,,,0.07936507936507937,0.9523809523809524
0.014062792,0.5098039215686274,25,GeniusBOABaselineNegotiator@0,"(0, 10, 2, 'premium')",{},continuing,,,0.9365079365079365,0.2595117842050396
0.014062792,0.5098039215686274,25,SmartAspirationNegotiator@1,"(9, 5, 9, 'basic')",{},continuing,,,0.10582010582010583,0.9365079365079365
0.014251208,0.5294117647058824,26,GeniusBOABaselineNegotiator@0,"(0, 10, 0, 'standard')",{},continuing,,,0.9206349206349206,0.09523809523809523
0.014251208,0.5294117647058824,26,SmartAspirationNegotiator@1,"(9, 5, 9, 'basic')",{},continuing,,,0.10582010582010583,0.9365079365079365
0.0144395,0.5490196078431373,27,GeniusBOABaselineNegotiator@0,"(1, 10, 2, 'premium')",{},continuing,,,0.91005291005291,0.27538480007805555
0.0144395,0.5490196078431373,27,SmartAspirationNegotiator@1,"(9, 6, 9, 'basic')",{},continuing,,,0.13227513227513227,0.9206349206349206
0.014641458,0.5686274509803921,28,GeniusBOABaselineNegotiator@0,"(0, 9, 0, 'standard')",{},continuing,,,0.8941798941798942,0.1111111111111111
0.014641458,0.5686274509803921,28,SmartAspirationNegotiator@1,"(3, 1, 9, 'basic')",{},continuing,,,0.15873015873015878,0.9047619047619048
0.014842417,0.5882352941176471,29,GeniusBOABaselineNegotiator@0,"(2, 10, 2, 'premium')",{},continuing,,,0.8835978835978835,0.29125781595107136
0.014842417,0.5882352941176471,29,SmartAspirationNegotiator@1,"(9, 8, 9, 'basic')",{},continuing,,,0.18518518518518517,0.888888888888889
0.015051625,0.6078431372549019,30,GeniusBOABaselineNegotiator@0,"(4, 10, 1, 'premium')",{},continuing,,,0.8624338624338623,0.25396825396825395
0.015051625,0.6078431372549019,30,SmartAspirationNegotiator@1,"(9, 9, 9, 'basic')",{},continuing,,,0.21164021164021166,0.873015873015873
0.015274042,0.6274509803921569,31,GeniusBOABaselineNegotiator@0,"(0, 9, 4, 'premium')",{},continuing,,,0.8465608465608465,0.373015873015873
0.015274042,0.6274509803921569,31,SmartAspirationNegotiator@1,"(9, 10, 9, 'basic')",{},continuing,,,0.23809523809523808,0.8571428571428571
0.01551675,0.6470588235294118,32,GeniusBOABaselineNegotiator@0,"(0, 10, 3, 'standard')",{},continuing,,,0.8253968253968255,0.3839132298329081
0.01551675,0.6470588235294118,32,SmartAspirationNegotiator@1,"(8, 10, 9, 'basic')",{},continuing,,,0.26455026455026454,0.8412698412698413
0.015786625,0.6666666666666666,33,GeniusBOABaselineNegotiator@0,"(5, 10, 2, 'premium')",{},continuing,,,0.8042328042328042,0.33887686357011904
0.015786625,0.6666666666666666,33,SmartAspirationNegotiator@1,"(6, 10, 9, 'basic')",{},continuing,,,0.31746031746031744,0.8095238095238095
0.016110083,0.6862745098039216,34,GeniusBOABaselineNegotiator@0,"(0, 10, 7, 'premium')",{},continuing,,,0.7777777777777777,0.4647680756536222
0.016110083,0.6862745098039216,34,SmartAspirationNegotiator@1,"(5, 10, 9, 'basic')",{},continuing,,,0.3439153439153439,0.7936507936507936
0.016460792,0.7058823529411765,35,GeniusBOABaselineNegotiator@0,"(4, 10, 2, 'standard')",{},continuing,,,0.7513227513227513,0.3944324191256745
0.016460792,0.7058823529411765,35,SmartAspirationNegotiator@1,"(3, 10, 9, 'basic')",{},continuing,,,0.39682539682539686,0.761904761904762
0.016948833,0.7254901960784313,36,GeniusBOABaselineNegotiator@0,"(0, 5, 2, 'standard')",{},continuing,,,0.7248677248677248,0.41030543499869043
0.016948833,0.7254901960784313,36,SmartAspirationNegotiator@1,"(7, 4, 9, 'premium')",{},continuing,,,0.37037037037037035,0.7301587301587301
0.017484542,0.7450980392156863,37,GeniusBOABaselineNegotiator@0,"(0, 8, 8, 'premium')",{},continuing,,,0.693121693121693,0.5269600763465873
0.017484542,0.7450980392156863,37,SmartAspirationNegotiator@1,"(9, 7, 9, 'premium')",{},continuing,,,0.39682539682539686,0.7142857142857143
0.018124,0.7647058823529411,38,GeniusBOABaselineNegotiator@0,"(5, 10, 4, 'standard')",{},continuing,,,0.6613756613756613,0.5079365079365079
0.018124,0.7647058823529411,38,SmartAspirationNegotiator@1,"(4, 5, 9, 'premium')",{},continuing,,,0.47619047619047616,0.6666666666666666
0.018849333,0.7843137254901961,39,GeniusBOABaselineNegotiator@0,"(2, 8, 1, 'basic')",{},continuing,,,0.6243386243386243,0.4444444444444444
0.018849333,0.7843137254901961,39,SmartAspirationNegotiator@1,"(1, 4, 9, 'premium')",{},continuing,,,0.5291005291005291,0.634920634920635
0.019721375,0.803921568627451,40,GeniusBOABaselineNegotiator@0,"(0, 5, 9, 'premium')",{'GeniusBOABaselineNegotiator@0': <ResponseType.ACCEPT_OFFER: 0>},agreement,,,0.582010582010582,0.6031746031746031
