time,relative_time,step,negotiator,offer,responses,state,text,data,BoulwareTBNegotiator@0,SmartAspirationNegotiator@1
0.016698709,0.3137254901960784,15,SmartAspirationNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,1.0
0.017156125,0.3333333333333333,16,BoulwareTBNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,1.0,0.0
0.017156125,0.3333333333333333,16,SmartAspirationNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,1.0
0.017613334,0.35294117647058826,17,BoulwareTBNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,1.0,0.0
0.017613334,0.35294117647058826,17,SmartAspirationNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,1.0
0.018074042,0.37254901960784315,18,BoulwareTBNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,1.0,0.0
0.018074042,0.37254901960784315,18,SmartAspirationNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,1.0
0.018527792,0.39215686274509803,19,BoulwareTBNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,1.0,0.0
0.018527792,0.39215686274509803,19,SmartAspirationNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,1.0
0.018985709,0.4117647058823529,20,BoulwareTBNegotiator@0,"(0, 10, 0, 'premium')",{},continuing,,,1.0,0.0
0.018985709,0.4117647058823529,20,SmartAspirationNegotiator@1,"(9, 1, 9, 'basic')",{},continuing,,,0.0,1.0
0.019436042,0.43137254901960786,21,BoulwareTBNegotiator@0,"(1, 10, 0, 'premium')",{},continuing,,,0.9707602339181286,0.029239766081871343
0.019436042,0.43137254901960786,21,SmartAspirationNegotiator@1,"(9, 1, 8, 'basic')",{},continuing,,,0.029239766081871357,0.9707602339181286
0.019913042,0.45098039215686275,22,BoulwareTBNegotiator@0,"(1, 10, 0, 'premium')",{},continuing,,,0.9707602339181286,0.029239766081871343
0.019913042,0.45098039215686275,22,SmartAspirationNegotiator@1,"(9, 1, 8, 'basic')",{},continuing,,,0.029239766081871357,0.9707602339181286
0.0203825,0.47058823529411764,23,BoulwareTBNegotiator@0,"(1, 10, 0, 'premium')",{},continuing,,,0.9707602339181286,0.029239766081871343
0.0203825,0.47058823529411764,23,SmartAspirationNegotiator@1,"(9, 1, 8, 'basic')",{},continuing,,,0.029239766081871357,0.9707602339181286
0.020901917,0.49019607843137253,24,BoulwareTBNegotiator@0,"(1, 10, 0, 'premium')",{},continuing,,,0.9707602339181286,0.029239766081871343
0.020901917,0.49019607843137253,24,SmartAspirationNegotiator@1,"(9, 1, 8, 'basic')",{},continuing,,,0.029239766081871357,0.9707602339181286
0.02153425,0.5098039215686274,25,BoulwareTBNegotiator@0,"(1, 10, 1, 'premium')",{},continuing,,,0.9415204678362572,0.05847953216374269
0.02153425,0.5098039215686274,25,SmartAspirationNegotiator@1,"(9, 3, 9, 'basic')",{},continuing,,,0.05847953216374269,0.9415204678362572
0.022008292,0.5294117647058824,26,BoulwareTBNegotiator@0,"(1, 10, 1, 'premium')",{},continuing,,,0.9415204678362572,0.05847953216374269
0.022008292,0.5294117647058824,26,SmartAspirationNegotiator@1,"(9, 3, 9, 'basic')",{},continuing,,,0.05847953216374269,0.9415204678362572
0.022492292,0.5490196078431373,27,BoulwareTBNegotiator@0,"(2, 10, 1, 'premium')",{},continuing,,,0.9122807017543859,0.08771929824561403
0.022492292,0.5490196078431373,27,SmartAspirationNegotiator@1,"(9, 4, 9, 'basic')",{},continuing,,,0.08771929824561403,0.9122807017543859
0.022979542,0.5686274509803921,28,BoulwareTBNegotiator@0,"(0, 10, 0, 'standard')",{},continuing,,,0.9064327485380117,0.0935672514619883
0.022979542,0.5686274509803921,28,SmartAspirationNegotiator@1,"(9, 4, 9, 'basic')",{},continuing,,,0.08771929824561403,0.9122807017543859
0.02345475,0.5882352941176471,29,BoulwareTBNegotiator@0,"(2, 9, 1, 'premium')",{},continuing,,,0.8830409356725145,0.11695906432748539
0.02345475,0.5882352941176471,29,SmartAspirationNegotiator@1,"(9, 3, 7, 'basic')",{},continuing,,,0.11695906432748537,0.8830409356725145
0.023951959,0.6078431372549019,30,BoulwareTBNegotiator@0,"(1, 10, 0, 'standard')",{},continuing,,,0.8771929824561403,0.12280701754385964
0.023951959,0.6078431372549019,30,SmartAspirationNegotiator@1,"(9, 3, 7, 'basic')",{},continuing,,,0.11695906432748537,0.8830409356725145
0.02443775,0.6274509803921569,31,BoulwareTBNegotiator@0,"(1, 10, 1, 'standard')",{},continuing,,,0.8479532163742689,0.15204678362573099
0.02443775,0.6274509803921569,31,SmartAspirationNegotiator@1,"(9, 3, 6, 'basic')",{},continuing,,,0.14619883040935672,0.8538011695906432
0.024942167,0.6470588235294118,32,BoulwareTBNegotiator@0,"(1, 10, 1, 'standard')",{},continuing,,,0.8479532163742689,0.15204678362573099
0.024942167,0.6470588235294118,32,SmartAspirationNegotiator@1,"(9, 3, 6, 'basic')",{},continuing,,,0.14619883040935672,0.8538011695906432
0.025447625,0.6666666666666666,33,BoulwareTBNegotiator@0,"(0, 7, 0, 'standard')",{},continuing,,,0.8187134502923976,0.18128654970760233
0.025447625,0.6666666666666666,33,SmartAspirationNegotiator@1,"(9, 1, 3, 'basic')",{},continuing,,,0.1754385964912281,0.8245614035087718
0.025977375,0.6862745098039216,34,BoulwareTBNegotiator@0,"(2, 8, 0, 'standard')",{},continuing,,,0.7894736842105262,0.21052631578947367
0.025977375,0.6862745098039216,34,SmartAspirationNegotiator@1,"(9, 1, 2, 'basic')",{},continuing,,,0.20467836257309938,0.7953216374269005
0.026540917,0.7058823529411765,35,BoulwareTBNegotiator@0,"(2, 7, 0, 'standard')",{},continuing,,,0.7602339181286548,0.23976608187134502
0.026540917,0.7058823529411765,35,SmartAspirationNegotiator@1,"(9, 1, 1, 'basic')",{},continuing,,,0.23391812865497075,0.7660818713450293
0.027143584,0.7254901960784313,36,BoulwareTBNegotiator@0,"(1, 6, 1, 'standard')",{},continuing,,,0.7309941520467835,0.26900584795321636
0.027143584,0.7254901960784313,36,SmartAspirationNegotiator@1,"(9, 1, 0, 'basic')",{},continuing,,,0.2631578947368421,0.7368421052631579
0.027804334,0.7450980392156863,37,BoulwareTBNegotiator@0,"(2, 7, 2, 'standard')",{},continuing,,,0.7017543859649121,0.2982456140350877
0.027804334,0.7450980392156863,37,SmartAspirationNegotiator@1,"(4, 1, 4, 'basic')",{},continuing,,,0.29239766081871343,0.7076023391812865
0.028546584,0.7647058823529411,38,BoulwareTBNegotiator@0,"(2, 5, 1, 'standard')",{},continuing,,,0.6725146198830408,0.32748538011695905
0.028546584,0.7647058823529411,38,SmartAspirationNegotiator@1,"(5, 1, 2, 'basic')",{},continuing,,,0.3216374269005847,0.6783625730994152
0.029396,0.7843137254901961,39,BoulwareTBNegotiator@0,"(2, 8, 5, 'standard')",{},continuing,,,0.6432748538011694,0.3567251461988304
0.029396,0.7843137254901961,39,SmartAspirationNegotiator@1,"(1, 3, 7, 'basic')",{},continuing,,,0.3508771929824561,0.6491228070175438
0.030286292,0.803921568627451,40,BoulwareTBNegotiator@0,"(7, 8, 2, 'standard')",{},continuing,,,0.5847953216374268,0.415204678362573
0.030286292,0.803921568627451,40,SmartAspirationNegotiator@1,"(9, 5, 6, 'premium')",{},continuing,,,0.4152046783625731,0.5847953216374269
0.031406875,0.8235294117647058,41,BoulwareTBNegotiator@0,"(5, 5, 2, 'standard')",{},continuing,,,0.5555555555555555,0.4444444444444444
0.031406875,0.8235294117647058,41,SmartAspirationNegotiator@1,"(9, 9, 8, 'premium')",{},continuing,,,0.47368421052631576,0.5263157894736842
0.032776584,0.8431372549019608,42,BoulwareTBNegotiator@0,"(7, 5, 2, 'standard')",{'BoulwareTBNegotiator@0': <ResponseType.ACCEPT_OFFER: 0>},agreement,,,0.4970760233918128,0.5029239766081871
