time,relative_time,step,negotiator,offer,responses,state,text,data,SmartAspirationNegotiator@0,BoulwareTBNegotiator@1
0.026858791,0.6666666666666666,33,BoulwareTBNegotiator@1,"(9, 1, 7, 'standard')",{},continuing,,,0.10573476702508959,0.8065102745953809
0.02739575,0.6862745098039216,34,SmartAspirationNegotiator@0,"(9, 10, 0, 'premium')",{},continuing,,,0.782258064516129,0.3846153846153846
0.02739575,0.6862745098039216,34,BoulwareTBNegotiator@1,"(8, 8, 9, 'basic')",{},continuing,,,0.15221377311602857,0.7852336788507001
0.027967208,0.7058823529411765,35,SmartAspirationNegotiator@0,"(9, 7, 0, 'premium')",{},continuing,,,0.7556204714249924,0.44353518821603927
0.027967208,0.7058823529411765,35,BoulwareTBNegotiator@1,"(6, 3, 9, 'basic')",{},continuing,,,0.14101033366321425,0.7561374795417348
0.028597458,0.7254901960784313,36,SmartAspirationNegotiator@0,"(9, 5, 0, 'premium')",{},continuing,,,0.7338709677419355,0.48281505728314233
0.028597458,0.7254901960784313,36,BoulwareTBNegotiator@1,"(6, 1, 8, 'basic')",{},continuing,,,0.07885304659498209,0.7274049827241317
0.029271083,0.7450980392156863,37,SmartAspirationNegotiator@0,"(8, 10, 1, 'premium')",{},continuing,,,0.6998207885304659,0.3113293326059284
0.029271083,0.7450980392156863,37,BoulwareTBNegotiator@1,"(6, 6, 9, 'basic')",{},continuing,,,0.1807774827822479,0.6972176759410802
0.029992041,0.7647058823529411,38,SmartAspirationNegotiator@0,"(8, 8, 0, 'basic')",{},continuing,,,0.6602782892450608,0.4611747590470995
0.029992041,0.7647058823529411,38,BoulwareTBNegotiator@1,"(8, 5, 6, 'basic')",{},continuing,,,0.1774193548387097,0.6641207492271322
0.03079975,0.7843137254901961,39,SmartAspirationNegotiator@0,"(9, 7, 0, 'basic')",{},continuing,,,0.6265882133604763,0.5581014729950899
0.03079975,0.7843137254901961,39,BoulwareTBNegotiator@1,"(8, 1, 6, 'premium')",{},continuing,,,0.20967741935483875,0.6281142025822877
0.031655708,0.803921568627451,40,SmartAspirationNegotiator@0,"(9, 4, 0, 'basic')",{'SmartAspirationNegotiator@0': <ResponseType.ACCEPT_OFFER: 0>},agreement,,,0.5918734261726876,0.6170212765957446
