time,relative_time,step,negotiator,offer,responses,state,text,data,GeniusBOABaselineNegotiator@0,SmartAspirationNegotiator@1
0.015336125,0.45098039215686275,22,GeniusBOABaselineNegotiator@0,"(1, 8, 0, 'premium')",{},continuing,,,0.9586653860192543,0.060192762320421894
0.015336125,0.45098039215686275,22,SmartAspirationNegotiator@1,"(9, 3, 9, 'basic')",{},continuing,,,0.06842968850192394,0.9607201309328969
0.015514,0.47058823529411764,23,GeniusBOABaselineNegotiator@0,"(1, 7, 0, 'premium')",{},continuing,,,0.9491688585217667,0.07983269685397346
0.015514,0.47058823529411764,23,SmartAspirationNegotiator@1,"(9, 3, 9, 'basic')",{},continuing,,,0.06842968850192394,0.9607201309328969
0.015690958,0.49019607843137253,24,GeniusBOABaselineNegotiator@0,"(0, 9, 0, 'standard')",{},continuing,,,0.9433109899070735,0.08510638297872342
0.015690958,0.49019607843137253,24,SmartAspirationNegotiator@1,"(9, 3, 9, 'basic')",{},continuing,,,0.06842968850192394,0.9607201309328969
0.015868916,0.5098039215686274,25,GeniusBOABaselineNegotiator@0,"(0, 8, 0, 'standard')",{},continuing,,,0.9344718376321575,0.10474631751227496
0.015868916,0.5098039215686274,25,SmartAspirationNegotiator@1,"(9, 4, 9, 'basic')",{},continuing,,,0.08380891004365534,0.9410801963993453
0.016046958,0.5294117647058824,26,GeniusBOABaselineNegotiator@0,"(0, 3, 0, 'premium')",{},continuing,,,0.9232683981793433,0.15384615384615385
0.016046958,0.5294117647058824,26,SmartAspirationNegotiator@1,"(9, 1, 8, 'basic')",{},continuing,,,0.006272401433691762,0.9319876341152936
0.016225916,0.5490196078431373,27,GeniusBOABaselineNegotiator@0,"(1, 8, 0, 'standard')",{},continuing,,,0.9102782892450607,0.10929259865430078
0.016225916,0.5490196078431373,27,SmartAspirationNegotiator@1,"(9, 2, 8, 'basic')",{},continuing,,,0.0546594982078853,0.912347699581742
0.016406708,0.5686274509803921,28,GeniusBOABaselineNegotiator@0,"(2, 9, 0, 'standard')",{},continuing,,,0.89492389313288,0.10329150754682671
0.016406708,0.5686274509803921,28,SmartAspirationNegotiator@1,"(9, 2, 8, 'basic')",{},continuing,,,0.0546594982078853,0.912347699581742
0.016589291,0.5882352941176471,29,GeniusBOABaselineNegotiator@0,"(3, 10, 0, 'standard')",{},continuing,,,0.879032258064516,0.10638297872340426
0.016589291,0.5882352941176471,29,SmartAspirationNegotiator@1,"(9, 3, 8, 'basic')",{},continuing,,,0.0747020899356157,0.8927077650481906
0.016773625,0.6078431372549019,30,GeniusBOABaselineNegotiator@0,"(3, 8, 0, 'standard')",{},continuing,,,0.8618911924708672,0.14566284779050737
0.016773625,0.6078431372549019,30,SmartAspirationNegotiator@1,"(9, 1, 7, 'basic')",{},continuing,,,0.025089605734767022,0.8719767230405528
0.016958041,0.6274509803921569,31,GeniusBOABaselineNegotiator@0,"(0, 7, 0, 'basic')",{},continuing,,,0.8443301488443473,0.18985270049099837
0.016958041,0.6274509803921569,31,SmartAspirationNegotiator@1,"(9, 2, 7, 'basic')",{},continuing,,,0.07347670250896056,0.8523367885070012
0.017147958,0.6470588235294118,32,GeniusBOABaselineNegotiator@0,"(4, 3, 0, 'premium')",{},continuing,,,0.8264942046309561,0.226586652118567
0.017147958,0.6470588235294118,32,SmartAspirationNegotiator@1,"(9, 3, 7, 'basic')",{},continuing,,,0.09351929423669096,0.8326968539734497
0.017344958,0.6666666666666666,33,GeniusBOABaselineNegotiator@0,"(5, 3, 0, 'premium')",{},continuing,,,0.8023006562438594,0.26750318239679943
0.017344958,0.6666666666666666,33,SmartAspirationNegotiator@1,"(9, 1, 6, 'basic')",{},continuing,,,0.05645161290322582,0.8199672667757774
0.01754925,0.6862745098039216,34,GeniusBOABaselineNegotiator@0,"(4, 3, 0, 'standard')",{},continuing,,,0.7781071078567625,0.2756864884524459
0.01754925,0.6862745098039216,34,SmartAspirationNegotiator@1,"(9, 2, 6, 'basic')",{},continuing,,,0.10483870967741936,0.8003273322422257
0.01776475,0.7058823529411765,35,GeniusBOABaselineNegotiator@0,"(3, 5, 0, 'basic')",{},continuing,,,0.75,0.2700490998363339
