time,relative_time,step,negotiator,offer,responses,state,text,data,SmartAspirationNegotiator@0,GeniusBOABaselineNegotiator@1
0.015647,0.6666666666666666,33,GeniusBOABaselineNegotiator@1,"(9, 2, 7, 'standard')",{},continuing,,,0.2486772486772487,0.8060379169234635
0.015927458,0.6862745098039216,34,SmartAspirationNegotiator@0,"(1, 10, 6, 'premium')",{},continuing,,,0.783068783068783,0.44793083014640267
0.015927458,0.6862745098039216,34,GeniusBOABaselineNegotiator@1,"(8, 10, 7, 'basic')",{},continuing,,,0.328042328042328,0.7822283931139397
0.01620325,0.7058823529411765,35,SmartAspirationNegotiator@0,"(0, 10, 7, 'premium')",{},continuing,,,0.7777777777777777,0.4647680756536222
0.01620325,0.7058823529411765,35,GeniusBOABaselineNegotiator@1,"(8, 2, 3, 'basic')",{},continuing,,,0.24338624338624343,0.7569291028487811
0.016525125,0.7254901960784313,36,SmartAspirationNegotiator@0,"(1, 10, 0, 'basic')",{},continuing,,,0.7354497354497355,0.23015873015873015
0.016525125,0.7254901960784313,36,GeniusBOABaselineNegotiator@1,"(9, 10, 5, 'basic')",{},continuing,,,0.36507936507936506,0.7298208533928221
0.016910583,0.7450980392156863,37,SmartAspirationNegotiator@0,"(0, 10, 2, 'basic')",{},continuing,,,0.6984126984126984,0.4499879746812301
0.016910583,0.7450980392156863,37,GeniusBOABaselineNegotiator@1,"(4, 7, 5, 'basic')",{},continuing,,,0.417989417989418,0.6980748216467904
0.017352417,0.7647058823529411,38,SmartAspirationNegotiator@0,"(0, 10, 3, 'basic')",{},continuing,,,0.6666666666666667,0.5029608488805272
0.017352417,0.7647058823529411,38,GeniusBOABaselineNegotiator@1,"(3, 8, 5, 'basic')",{},continuing,,,0.47089947089947093,0.6663287899007586
0.017866208,0.7843137254901961,39,SmartAspirationNegotiator@0,"(4, 10, 1, 'basic')",{},continuing,,,0.6243386243386243,0.4444444444444444
0.017866208,0.7843137254901961,39,GeniusBOABaselineNegotiator@1,"(8, 10, 3, 'basic')",{},continuing,,,0.45502645502645506,0.6299449758646541
0.01851825,0.803921568627451,40,SmartAspirationNegotiator@0,"(4, 10, 2, 'basic')",{},continuing,,,0.5925925925925926,0.5134800381732936
0.01851825,0.803921568627451,40,GeniusBOABaselineNegotiator@1,"(6, 3, 3, 'standard')",{},continuing,,,0.4814814814814815,0.5902624361821145
0.019307083,0.8235294117647058,41,SmartAspirationNegotiator@0,"(8, 9, 0, 'basic')",{},continuing,,,0.5238095238095238,0.3571428571428571
0.020314167,0.8431372549019608,42,GeniusBOABaselineNegotiator@1,"(2, 9, 3, 'basic')",{'GeniusBOABaselineNegotiator@1': <ResponseType.ACCEPT_OFFER: 0>},agreement,,,0.5873015873015874,0.5505798964995747
