time,relative_time,step,negotiator,offer,responses,state,text,data,SmartAspirationNegotiator@0,LinearTBNegotiator@1
0.019316291,0.39215686274509803,19,LinearTBNegotiator@1,"(0, 8, 5, 'basic')",{},continuing,,,0.5502645502645502,0.6187097422817109
0.019915583,0.4117647058823529,20,SmartAspirationNegotiator@0,"(0, 9, 0, 'premium')",{},continuing,,,0.9735449735449735,0.03968253968253969
0.019915583,0.4117647058823529,20,LinearTBNegotiator@1,"(6, 10, 3, 'basic')",{},continuing,,,0.5079365079365079,0.5981989441186224
0.0205735,0.43137254901960786,21,SmartAspirationNegotiator@0,"(0, 10, 1, 'premium')",{},continuing,,,0.9682539682539681,0.19047619047619047
0.0205735,0.43137254901960786,21,LinearTBNegotiator@1,"(7, 10, 5, 'standard')",{},continuing,,,0.5767195767195767,0.5790272025991713
0.021197041,0.45098039215686275,22,SmartAspirationNegotiator@0,"(0, 10, 1, 'premium')",{},continuing,,,0.9682539682539681,0.19047619047619047
0.021197041,0.45098039215686275,22,LinearTBNegotiator@1,"(0, 4, 7, 'premium')",{},continuing,,,0.6190476190476191,0.5600061708917176
0.02183375,0.47058823529411764,23,SmartAspirationNegotiator@0,"(0, 10, 1, 'premium')",{},continuing,,,0.9682539682539681,0.19047619047619047
0.02183375,0.47058823529411764,23,LinearTBNegotiator@1,"(9, 9, 3, 'standard')",{},continuing,,,0.5608465608465609,0.5426433885630668
0.022475,0.49019607843137253,24,SmartAspirationNegotiator@0,"(2, 10, 0, 'premium')",{},continuing,,,0.947089947089947,0.05555555555555555
0.022475,0.49019607843137253,24,LinearTBNegotiator@1,"(4, 2, 2, 'standard')",{},continuing,,,0.5396825396825397,0.5214165461098015
0.02313475,0.5098039215686274,25,SmartAspirationNegotiator@0,"(0, 10, 2, 'premium')",{},continuing,,,0.9365079365079365,0.2595117842050396
0.02313475,0.5098039215686274,25,LinearTBNegotiator@1,"(4, 2, 3, 'premium')",{},continuing,,,0.5873015873015873,0.5029608488805272
0.023842208,0.5294117647058824,26,SmartAspirationNegotiator@0,"(0, 10, 2, 'premium')",{},continuing,,,0.9365079365079365,0.2595117842050396
0.023842208,0.5294117647058824,26,LinearTBNegotiator@1,"(0, 9, 5, 'standard')",{},continuing,,,0.7354497354497355,0.48378910736107605
0.024529625,0.5490196078431373,27,SmartAspirationNegotiator@0,"(1, 10, 2, 'premium')",{},continuing,,,0.91005291005291,0.27538480007805555
0.024529625,0.5490196078431373,27,LinearTBNegotiator@1,"(0, 10, 7, 'premium')",{},continuing,,,0.7777777777777777,0.4647680756536222
0.02522,0.5686274509803921,28,SmartAspirationNegotiator@0,"(0, 10, 3, 'premium')",{},continuing,,,0.9047619047619049,0.3124846584043367
0.02522,0.5686274509803921,28,LinearTBNegotiator@1,"(0, 6, 3, 'standard')",{},continuing,,,0.7195767195767196,0.4474052933249716
0.025930958,0.5882352941176471,29,SmartAspirationNegotiator@0,"(2, 10, 2, 'premium')",{},continuing,,,0.8835978835978835,0.29125781595107136
0.025930958,0.5882352941176471,29,LinearTBNegotiator@1,"(6, 10, 2, 'standard')",{},continuing,,,0.6984126984126984,0.42617845087170625
0.026653666,0.6078431372549019,30,SmartAspirationNegotiator@0,"(0, 10, 4, 'premium')",{},continuing,,,0.873015873015873,0.3571428571428571
0.026653666,0.6078431372549019,30,LinearTBNegotiator@1,"(4, 8, 3, 'premium')",{},continuing,,,0.746031746031746,0.40772275364243193
0.027395708,0.6274509803921569,31,SmartAspirationNegotiator@0,"(0, 9, 4, 'premium')",{},continuing,,,0.8465608465608465,0.373015873015873
0.027395708,0.6274509803921569,31,LinearTBNegotiator@1,"(4, 6, 1, 'standard')",{},continuing,,,0.6772486772486772,0.38888888888888884
0.028150291,0.6470588235294118,32,SmartAspirationNegotiator@0,"(3, 10, 3, 'premium')",{},continuing,,,0.8253968253968256,0.36010370602338426
0.028150291,0.6470588235294118,32,LinearTBNegotiator@1,"(0, 3, 2, 'premium')",{},continuing,,,0.7513227513227514,0.37062289531615067
0.028961458,0.6666666666666666,33,SmartAspirationNegotiator@0,"(5, 10, 2, 'premium')",{},continuing,,,0.8042328042328042,0.33887686357011904
0.028961458,0.6666666666666666,33,LinearTBNegotiator@1,"(3, 3, 1, 'premium')",{},continuing,,,0.7037037037037037,0.3492063492063492
0.02978875,0.6862745098039216,34,SmartAspirationNegotiator@0,"(1, 9, 5, 'premium')",{'SmartAspirationNegotiator@0': <ResponseType.ACCEPT_OFFER: 0>},agreement,,,0.7883597883597884,0.4282335518055205
