time,relative_time,step,negotiator,offer,responses,state,text,data,LinearTBNegotiator@0,BoulwareTBNegotiator@1
0.021253125,0.3137254901960784,15,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.023809523809523808,1.0
0.022158625,0.3333333333333333,16,LinearTBNegotiator@0,"(0, 5, 9, 'standard')",{},continuing,,,0.6746031746031745,0.5026455026455027
0.022158625,0.3333333333333333,16,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.023809523809523808,1.0
0.022976666,0.35294117647058826,17,LinearTBNegotiator@0,"(7, 4, 2, 'basic')",{},continuing,,,0.6563371810304365,0.35449735449735453
0.022976666,0.35294117647058826,17,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.023809523809523808,1.0
0.02379525,0.37254901960784315,18,LinearTBNegotiator@0,"(7, 1, 3, 'standard')",{},continuing,,,0.637881483801162,0.4021164021164022
0.02379525,0.37254901960784315,18,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.023809523809523808,1.0
0.024632708,0.39215686274509803,19,LinearTBNegotiator@0,"(0, 8, 5, 'basic')",{},continuing,,,0.6187097422817109,0.5502645502645502
0.024632708,0.39215686274509803,19,BoulwareTBNegotiator@1,"(0, 10, 0, 'premium')",{},continuing,,,0.023809523809523808,1.0
0.025472625,0.4117647058823529,20,LinearTBNegotiator@0,"(6, 10, 3, 'basic')",{},continuing,,,0.5981989441186224,0.5079365079365079
0.025472625,0.4117647058823529,20,BoulwareTBNegotiator@1,"(0, 9, 0, 'premium')",{},continuing,,,0.03968253968253969,0.9735449735449735
0.026353333,0.43137254901960786,21,LinearTBNegotiator@0,"(7, 10, 5, 'standard')",{},continuing,,,0.5790272025991713,0.5767195767195767
0.026353333,0.43137254901960786,21,BoulwareTBNegotiator@1,"(0, 10, 1, 'premium')",{},continuing,,,0.19047619047619047,0.9682539682539681
0.027233083,0.45098039215686275,22,LinearTBNegotiator@0,"(0, 4, 7, 'premium')",{},continuing,,,0.5600061708917176,0.6190476190476191
0.027233083,0.45098039215686275,22,BoulwareTBNegotiator@1,"(0, 10, 1, 'premium')",{},continuing,,,0.19047619047619047,0.9682539682539681
0.028138958,0.47058823529411764,23,LinearTBNegotiator@0,"(9, 9, 3, 'standard')",{},continuing,,,0.5426433885630668,0.5608465608465609
0.028138958,0.47058823529411764,23,BoulwareTBNegotiator@1,"(0, 10, 1, 'premium')",{},continuing,,,0.19047619047619047,0.9682539682539681
0.029046583,0.49019607843137253,24,LinearTBNegotiator@0,"(4, 2, 2, 'standard')",{},continuing,,,0.5214165461098015,0.5396825396825397
0.029046583,0.49019607843137253,24,BoulwareTBNegotiator@1,"(2, 10, 0, 'premium')",{},continuing,,,0.05555555555555555,0.947089947089947
0.030033833,0.5098039215686274,25,LinearTBNegotiator@0,"(4, 2, 3, 'premium')",{},continuing,,,0.5029608488805272,0.5873015873015873
0.030033833,0.5098039215686274,25,BoulwareTBNegotiator@1,"(0, 10, 2, 'premium')",{},continuing,,,0.2595117842050396,0.9365079365079365
0.030989375,0.5294117647058824,26,LinearTBNegotiator@0,"(0, 9, 5, 'standard')",{},continuing,,,0.48378910736107605,0.7354497354497355
0.030989375,0.5294117647058824,26,BoulwareTBNegotiator@1,"(0, 10, 2, 'premium')",{},continuing,,,0.2595117842050396,0.9365079365079365
0.031950958,0.5490196078431373,27,LinearTBNegotiator@0,"(0, 10, 7, 'premium')",{},continuing,,,0.4647680756536222,0.7777777777777777
0.031950958,0.5490196078431373,27,BoulwareTBNegotiator@1,"(1, 10, 2, 'premium')",{},continuing,,,0.27538480007805555,0.91005291005291
0.032909708,0.5686274509803921,28,LinearTBNegotiator@0,"(0, 6, 3, 'standard')",{},continuing,,,0.4474052933249716,0.7195767195767196
0.032909708,0.5686274509803921,28,BoulwareTBNegotiator@1,"(0, 10, 3, 'premium')",{},continuing,,,0.3124846584043367,0.9047619047619049
0.033872708,0.5882352941176471,29,LinearTBNegotiator@0,"(6, 10, 2, 'standard')",{},continuing,,,0.42617845087170625,0.6984126984126984
0.033872708,0.5882352941176471,29,BoulwareTBNegotiator@1,"(2, 10, 2, 'premium')",{},continuing,,,0.29125781595107136,0.8835978835978835
0.034907,0.6078431372549019,30,LinearTBNegotiator@0,"(4, 8, 3, 'premium')",{},continuing,,,0.40772275364243193,0.746031746031746
0.034907,0.6078431372549019,30,BoulwareTBNegotiator@1,"(0, 5, 0, 'premium')",{},continuing,,,0.10317460317460317,0.8677248677248677
0.035896333,0.6274509803921569,31,LinearTBNegotiator@0,"(4, 6, 1, 'standard')",{},continuing,,,0.38888888888888884,0.6772486772486772
0.036887541,0.6470588235294118,32,BoulwareTBNegotiator@1,"(0, 9, 4, 'premium')",{'BoulwareTBNegotiator@1': <ResponseType.ACCEPT_OFFER: 0>},agreement,,,0.373015873015873,0.8465608465608465
