time,relative_time,step,negotiator,offer,responses,state,text,data,BoulwareTBNegotiator@0,SmartAspirationNegotiator@1
0.020536292,0.47058823529411764,23,BoulwareTBNegotiator@0,"(0, 10, 1, 'premium')",{},continuing,,,0.9682539682539681,0.19047619047619047
0.020536292,0.47058823529411764,23,SmartAspirationNegotiator@1,"(6, 1, 9, 'basic')",{},continuing,,,0.07936507936507939,0.9523809523809524
0.021002959,0.49019607843137253,24,BoulwareTBNegotiator@0,"(2, 10, 0, 'premium')",{},continuing,,,0.947089947089947,0.05555555555555555
0.021002959,0.49019607843137253,24,SmartAspirationNegotiator@1,"(9, 4, 9, 'basic')",{},continuing,,,0.07936507936507937,0.9523809523809524
0.021486834,0.5098039215686274,25,BoulwareTBNegotiator@0,"(0, 10, 2, 'premium')",{},continuing,,,0.9365079365079365,0.2595117842050396
0.021486834,0.5098039215686274,25,SmartAspirationNegotiator@1,"(9, 5, 9, 'basic')",{},continuing,,,0.10582010582010583,0.9365079365079365
0.021969375,0.5294117647058824,26,BoulwareTBNegotiator@0,"(0, 10, 2, 'premium')",{},continuing,,,0.9365079365079365,0.2595117842050396
0.021969375,0.5294117647058824,26,SmartAspirationNegotiator@1,"(9, 5, 9, 'basic')",{},continuing,,,0.10582010582010583,0.9365079365079365
0.022454584,0.5490196078431373,27,BoulwareTBNegotiator@0,"(1, 10, 2, 'premium')",{},continuing,,,0.91005291005291,0.27538480007805555
0.022454584,0.5490196078431373,27,SmartAspirationNegotiator@1,"(9, 6, 9, 'basic')",{},continuing,,,0.13227513227513227,0.9206349206349206
0.022968459,0.5686274509803921,28,BoulwareTBNegotiator@0,"(0, 10, 3, 'premium')",{},continuing,,,0.9047619047619049,0.3124846584043367
0.022968459,0.5686274509803921,28,SmartAspirationNegotiator@1,"(9, 7, 9, 'basic')",{},continuing,,,0.15873015873015875,0.9047619047619048
0.023474709,0.5882352941176471,29,BoulwareTBNegotiator@0,"(2, 10, 2, 'premium')",{},continuing,,,0.8835978835978835,0.29125781595107136
0.023474709,0.5882352941176471,29,SmartAspirationNegotiator@1,"(9, 8, 9, 'basic')",{},continuing,,,0.18518518518518517,0.888888888888889
0.024003875,0.6078431372549019,30,BoulwareTBNegotiator@0,"(0, 5, 0, 'premium')",{},continuing,,,0.8677248677248677,0.10317460317460317
0.024003875,0.6078431372549019,30,SmartAspirationNegotiator@1,"(1, 1, 9, 'basic')",{},continuing,,,0.21164021164021166,0.873015873015873
0.024537,0.6274509803921569,31,BoulwareTBNegotiator@0,"(0, 9, 4, 'premium')",{},continuing,,,0.8465608465608465,0.373015873015873
0.024537,0.6274509803921569,31,SmartAspirationNegotiator@1,"(0, 1, 9, 'basic')",{},continuing,,,0.23809523809523808,0.8571428571428571
0.025089459,0.6470588235294118,32,BoulwareTBNegotiator@0,"(0, 10, 3, 'standard')",{},continuing,,,0.8253968253968255,0.3839132298329081
0.025089459,0.6470588235294118,32,SmartAspirationNegotiator@1,"(0, 2, 9, 'basic')",{},continuing,,,0.26455026455026454,0.8412698412698413
0.025690042,0.6666666666666666,33,BoulwareTBNegotiator@0,"(2, 10, 2, 'standard')",{},continuing,,,0.8042328042328042,0.36268638737964276
0.025690042,0.6666666666666666,33,SmartAspirationNegotiator@1,"(0, 4, 9, 'basic')",{},continuing,,,0.31746031746031744,0.8095238095238095
0.026323834,0.6862745098039216,34,BoulwareTBNegotiator@0,"(4, 10, 1, 'standard')",{},continuing,,,0.783068783068783,0.32539682539682535
0.026323834,0.6862745098039216,34,SmartAspirationNegotiator@1,"(1, 6, 9, 'basic')",{},continuing,,,0.34391534391534395,0.7936507936507936
0.027019709,0.7058823529411765,35,BoulwareTBNegotiator@0,"(2, 4, 1, 'premium')",{},continuing,,,0.7566137566137565,0.31746031746031744
0.027019709,0.7058823529411765,35,SmartAspirationNegotiator@1,"(1, 2, 6, 'basic')",{},continuing,,,0.33333333333333337,0.7653911476067202
0.027772834,0.7254901960784313,36,BoulwareTBNegotiator@0,"(0, 5, 2, 'standard')",{},continuing,,,0.7248677248677248,0.41030543499869043
0.027772834,0.7254901960784313,36,SmartAspirationNegotiator@1,"(4, 1, 9, 'premium')",{},continuing,,,0.37037037037037035,0.7301587301587301
0.028617875,0.7450980392156863,37,BoulwareTBNegotiator@0,"(2, 10, 8, 'premium')",{},continuing,,,0.693121693121693,0.5269600763465873
0.028617875,0.7450980392156863,37,SmartAspirationNegotiator@1,"(3, 1, 9, 'premium')",{},continuing,,,0.39682539682539686,0.7142857142857143
0.029586709,0.7647058823529411,38,BoulwareTBNegotiator@0,"(0, 5, 4, 'standard')",{},continuing,,,0.6613756613756613,0.5079365079365079
0.029586709,0.7647058823529411,38,SmartAspirationNegotiator@1,"(1, 2, 9, 'premium')",{},continuing,,,0.47619047619047616,0.6666666666666666
0.030683542,0.7843137254901961,39,BoulwareTBNegotiator@0,"(7, 7, 1, 'standard')",{},continuing,,,0.6243386243386243,0.4206349206349206
0.030683542,0.7843137254901961,39,SmartAspirationNegotiator@1,"(6, 9, 9, 'premium')",{},continuing,,,0.5291005291005291,0.634920634920635
0.031929167,0.803921568627451,40,BoulwareTBNegotiator@0,"(4, 8, 8, 'premium')",{'BoulwareTBNegotiator@0': <ResponseType.ACCEPT_OFFER: 0>},agreement,,,0.5873015873015872,0.5904521398386507
