time,relative_time,step,negotiator,offer,responses,state,text,data,ConcederTBNegotiator@0,SmartAspirationNegotiator@1
0.023463208,0.39215686274509803,19,SmartAspirationNegotiator@1,"(0, 8, 0, 'premium')",{},continuing,,,0.05564648117839607,0.9828589344063511
0.024205458,0.4117647058823529,20,ConcederTBNegotiator@0,"(4, 7, 4, 'premium')",{},continuing,,,0.21203855246408437,0.525333733073738
0.024205458,0.4117647058823529,20,SmartAspirationNegotiator@1,"(0, 7, 0, 'premium')",{},continuing,,,0.07528641571194764,0.9733624069088634
0.024940708,0.43137254901960786,21,ConcederTBNegotiator@0,"(1, 4, 4, 'premium')",{},continuing,,,0.2027641389343517,0.5631995910472396
0.024940708,0.43137254901960786,21,SmartAspirationNegotiator@1,"(0, 7, 0, 'premium')",{},continuing,,,0.07528641571194764,0.9733624069088634
0.025684833,0.45098039215686275,22,ConcederTBNegotiator@0,"(0, 7, 1, 'basic')",{},continuing,,,0.1938534278959811,0.7376993244715875
0.025684833,0.45098039215686275,22,SmartAspirationNegotiator@1,"(0, 6, 0, 'premium')",{},continuing,,,0.09492635024549918,0.9630355472983768
0.026450583,0.47058823529411764,23,ConcederTBNegotiator@0,"(5, 8, 2, 'premium')",{},continuing,,,0.18530641934897257,0.661174346592731
0.026450583,0.47058823529411764,23,SmartAspirationNegotiator@1,"(0, 10, 0, 'standard')",{},continuing,,,0.06546644844517185,0.9516129032258063
0.027202125,0.49019607843137253,24,ConcederTBNegotiator@0,"(3, 9, 5, 'premium')",{},continuing,,,0.17694126204764504,0.5114113483300127
0.027202125,0.49019607843137253,24,SmartAspirationNegotiator@1,"(0, 9, 0, 'standard')",{},continuing,,,0.08510638297872342,0.9433109899070735
0.027982416,0.5098039215686274,25,ConcederTBNegotiator@0,"(2, 9, 0, 'basic')",{},continuing,,,0.16875795599199855,0.8142787318425575
0.027982416,0.5098039215686274,25,SmartAspirationNegotiator@1,"(0, 8, 0, 'standard')",{},continuing,,,0.10474631751227496,0.9344718376321575
0.028784666,0.5294117647058824,26,ConcederTBNegotiator@0,"(3, 8, 2, 'standard')",{},continuing,,,0.16166575741043826,0.6611743465927311
0.028784666,0.5294117647058824,26,SmartAspirationNegotiator@1,"(0, 7, 0, 'standard')",{},continuing,,,0.12438625204582651,0.9249753101346698
0.0295575,0.5490196078431373,27,ConcederTBNegotiator@0,"(5, 9, 1, 'premium')",{},continuing,,,0.1536643026004728,0.7640995203730234
0.0295575,0.5490196078431373,27,SmartAspirationNegotiator@1,"(0, 6, 0, 'standard')",{},continuing,,,0.14402618657937807,0.9146484505241832
0.03039475,0.5686274509803921,28,ConcederTBNegotiator@0,"(5, 10, 2, 'premium')",{},continuing,,,0.14602655028186945,0.6783154121863799
0.03039475,0.5686274509803921,28,SmartAspirationNegotiator@1,"(1, 7, 0, 'standard')",{},continuing,,,0.12893253318785236,0.9007817617475731
0.031199458,0.5882352941176471,29,ConcederTBNegotiator@0,"(1, 4, 0, 'premium')",{'ConcederTBNegotiator@0': <ResponseType.ACCEPT_OFFER: 0>},agreement,,,0.1387525004546281,0.9144540713339779
