time,relative_time,step,negotiator,offer,responses,state,text,data,BoulwareTBNegotiator@0,GeniusBOABaselineNegotiator@1
0.019903333,0.47058823529411764,23,GeniusBOABaselineNegotiator@1,"(0, 9, 0, 'premium')",{},continuing,,,0.029239766081871357,0.9707602339181286
0.020379792,0.49019607843137253,24,BoulwareTBNegotiator@0,"(9, 1, 8, 'basic')",{},continuing,,,0.9707602339181286,0.029239766081871357
0.020379792,0.49019607843137253,24,GeniusBOABaselineNegotiator@1,"(0, 8, 0, 'premium')",{},continuing,,,0.05847953216374269,0.9415204678362572
0.020856083,0.5098039215686274,25,BoulwareTBNegotiator@0,"(9, 1, 7, 'basic')",{},continuing,,,0.9415204678362572,0.05847953216374269
0.020856083,0.5098039215686274,25,GeniusBOABaselineNegotiator@1,"(0, 8, 0, 'premium')",{},continuing,,,0.05847953216374269,0.9415204678362572
0.021361667,0.5294117647058824,26,BoulwareTBNegotiator@0,"(9, 1, 7, 'basic')",{},continuing,,,0.9415204678362572,0.05847953216374269
0.021361667,0.5294117647058824,26,GeniusBOABaselineNegotiator@1,"(0, 8, 0, 'premium')",{},continuing,,,0.05847953216374269,0.9415204678362572
0.021877708,0.5490196078431373,27,BoulwareTBNegotiator@0,"(7, 1, 8, 'basic')",{},continuing,,,0.9122807017543859,0.08771929824561404
0.021877708,0.5490196078431373,27,GeniusBOABaselineNegotiator@1,"(0, 9, 2, 'premium')",{},continuing,,,0.08771929824561404,0.9122807017543859
0.022359542,0.5686274509803921,28,BoulwareTBNegotiator@0,"(7, 1, 8, 'basic')",{},continuing,,,0.9122807017543859,0.08771929824561404
0.022359542,0.5686274509803921,28,GeniusBOABaselineNegotiator@1,"(0, 10, 0, 'standard')",{},continuing,,,0.0935672514619883,0.9064327485380117
0.022846917,0.5882352941176471,29,BoulwareTBNegotiator@0,"(7, 2, 8, 'basic')",{},continuing,,,0.8830409356725145,0.11695906432748539
0.022846917,0.5882352941176471,29,GeniusBOABaselineNegotiator@1,"(1, 9, 2, 'premium')",{},continuing,,,0.11695906432748539,0.8830409356725145
0.023320375,0.6078431372549019,30,BoulwareTBNegotiator@0,"(7, 2, 8, 'basic')",{},continuing,,,0.8830409356725145,0.11695906432748539
0.023320375,0.6078431372549019,30,GeniusBOABaselineNegotiator@1,"(1, 10, 0, 'standard')",{},continuing,,,0.12280701754385964,0.8771929824561403
0.023794792,0.6274509803921569,31,BoulwareTBNegotiator@0,"(6, 3, 9, 'basic')",{},continuing,,,0.8538011695906431,0.14619883040935672
0.023794792,0.6274509803921569,31,GeniusBOABaselineNegotiator@1,"(0, 9, 1, 'standard')",{},continuing,,,0.15204678362573099,0.8479532163742689
0.024298292,0.6470588235294118,32,BoulwareTBNegotiator@0,"(6, 3, 9, 'basic')",{},continuing,,,0.8538011695906431,0.14619883040935672
0.024298292,0.6470588235294118,32,GeniusBOABaselineNegotiator@1,"(0, 4, 0, 'premium')",{},continuing,,,0.1754385964912281,0.8245614035087718
0.024773542,0.6666666666666666,33,BoulwareTBNegotiator@0,"(9, 2, 8, 'standard')",{},continuing,,,0.8245614035087718,0.17543859649122806
0.024773542,0.6666666666666666,33,GeniusBOABaselineNegotiator@1,"(0, 7, 0, 'standard')",{},continuing,,,0.18128654970760233,0.8187134502923976
0.025249625,0.6862745098039216,34,BoulwareTBNegotiator@0,"(9, 1, 9, 'premium')",{},continuing,,,0.7894736842105263,0.21052631578947367
0.025249625,0.6862745098039216,34,GeniusBOABaselineNegotiator@1,"(1, 9, 2, 'standard')",{},continuing,,,0.21052631578947367,0.7894736842105262
0.025725625,0.7058823529411765,35,BoulwareTBNegotiator@0,"(9, 2, 9, 'premium')",{},continuing,,,0.7602339181286549,0.23976608187134502
0.025725625,0.7058823529411765,35,GeniusBOABaselineNegotiator@1,"(2, 7, 0, 'standard')",{},continuing,,,0.23976608187134502,0.7602339181286548
0.026212458,0.7254901960784313,36,BoulwareTBNegotiator@0,"(9, 2, 8, 'premium')",{},continuing,,,0.7309941520467835,0.26900584795321636
0.026212458,0.7254901960784313,36,GeniusBOABaselineNegotiator@1,"(1, 7, 2, 'standard')",{},continuing,,,0.26900584795321636,0.7309941520467835
0.026727917,0.7450980392156863,37,BoulwareTBNegotiator@0,"(8, 3, 9, 'premium')",{},continuing,,,0.7017543859649122,0.2982456140350877
0.026727917,0.7450980392156863,37,GeniusBOABaselineNegotiator@1,"(2, 7, 2, 'standard')",{},continuing,,,0.2982456140350877,0.7017543859649121
0.027261583,0.7647058823529411,38,BoulwareTBNegotiator@0,"(7, 2, 8, 'premium')",{},continuing,,,0.6725146198830408,0.32748538011695905
0.027261583,0.7647058823529411,38,GeniusBOABaselineNegotiator@1,"(4, 8, 2, 'standard')",{},continuing,,,0.32748538011695905,0.6725146198830408
0.027779792,0.7843137254901961,39,BoulwareTBNegotiator@0,"(7, 2, 7, 'premium')",{},continuing,,,0.6432748538011694,0.3567251461988304
0.027779792,0.7843137254901961,39,GeniusBOABaselineNegotiator@1,"(2, 3, 0, 'standard')",{},continuing,,,0.35672514619883033,0.6432748538011694
0.02841725,0.803921568627451,40,BoulwareTBNegotiator@0,"(6, 3, 7, 'premium')",{},continuing,,,0.5847953216374268,0.4152046783625731
0.02841725,0.803921568627451,40,GeniusBOABaselineNegotiator@1,"(2, 7, 2, 'basic')",{},continuing,,,0.4152046783625731,0.5847953216374268
0.028968292,0.8235294117647058,41,BoulwareTBNegotiator@0,"(7, 3, 5, 'premium')",{},continuing,,,0.5555555555555555,0.4444444444444444
0.028968292,0.8235294117647058,41,GeniusBOABaselineNegotiator@1,"(2, 7, 3, 'basic')",{},continuing,,,0.4444444444444444,0.5555555555555555
0.029521417,0.8431372549019608,42,BoulwareTBNegotiator@0,"(2, 3, 8, 'premium')",{'BoulwareTBNegotiator@0': <ResponseType.ACCEPT_OFFER: 0>},agreement,,,0.4970760233918128,0.502923976608187
