time,relative_time,step,negotiator,offer,responses,state,text,data,LinearTBNegotiator@0,SmartAspirationNegotiator@1
0.018143334,0.29411764705882354,14,SmartAspirationNegotiator@1,"(0, 10, 0, 'standard')",{},continuing,,,0.1169590643274854,1.0
0.018632584,0.3137254901960784,15,LinearTBNegotiator@0,"(8, 6, 4, 'basic')",{},continuing,,,0.7017543859649122,0.36350525567331765
0.018632584,0.3137254901960784,15,SmartAspirationNegotiator@1,"(0, 10, 1, 'standard')",{},continuing,,,0.1345029239766082,0.9924748738923768
0.019151334,0.3333333333333333,16,LinearTBNegotiator@0,"(8, 8, 4, 'basic')",{},continuing,,,0.6822612085769981,0.5116534038214658
0.019151334,0.3333333333333333,16,SmartAspirationNegotiator@1,"(0, 10, 1, 'standard')",{},continuing,,,0.1345029239766082,0.9924748738923768
0.019690542,0.35294117647058826,17,LinearTBNegotiator@0,"(8, 5, 1, 'basic')",{},continuing,,,0.6637426900584795,0.33393036447067437
0.019690542,0.35294117647058826,17,SmartAspirationNegotiator@1,"(0, 10, 1, 'standard')",{},continuing,,,0.1345029239766082,0.9924748738923768
0.020282375,0.37254901960784315,18,LinearTBNegotiator@0,"(7, 3, 3, 'basic')",{},continuing,,,0.6452241715399611,0.2607800894333103
0.020282375,0.37254901960784315,18,SmartAspirationNegotiator@1,"(0, 10, 2, 'standard')",{},continuing,,,0.152046783625731,0.9844627768010787
0.020870334,0.39215686274509803,19,LinearTBNegotiator@0,"(9, 3, 0, 'premium')",{},continuing,,,0.6263807667316439,0.29662118258609493
0.020870334,0.39215686274509803,19,SmartAspirationNegotiator@1,"(1, 10, 0, 'standard')",{},continuing,,,0.12313190383365824,0.9824561403508771
0.021438834,0.4117647058823529,20,LinearTBNegotiator@0,"(9, 6, 2, 'premium')",{},continuing,,,0.6078622482131254,0.4107135890168031
0.021438834,0.4117647058823529,20,SmartAspirationNegotiator@1,"(1, 10, 1, 'standard')",{},continuing,,,0.14067576348278105,0.9749310142432539
0.022005334,0.43137254901960786,21,LinearTBNegotiator@0,"(7, 4, 1, 'basic')",{},continuing,,,0.5890188434048084,0.3082643475765873
0.022005334,0.43137254901960786,21,SmartAspirationNegotiator@1,"(1, 10, 1, 'standard')",{},continuing,,,0.14067576348278105,0.9749310142432539
0.022566084,0.45098039215686275,22,LinearTBNegotiator@0,"(8, 5, 1, 'standard')",{},continuing,,,0.5701754385964912,0.4508894287981598
0.022566084,0.45098039215686275,22,SmartAspirationNegotiator@1,"(2, 10, 0, 'standard')",{},continuing,,,0.14165042235217676,0.9649122807017545
0.023175042,0.47058823529411764,23,LinearTBNegotiator@0,"(7, 3, 7, 'premium')",{},continuing,,,0.5516569200779727,0.26215686514631836
0.023175042,0.47058823529411764,23,SmartAspirationNegotiator@1,"(2, 10, 1, 'standard')",{},continuing,,,0.15919428200129956,0.9573871545941313
0.023757542,0.49019607843137253,24,LinearTBNegotiator@0,"(5, 2, 9, 'standard')",{},continuing,,,0.5331384015594542,0.2868745938921378
0.023757542,0.49019607843137253,24,SmartAspirationNegotiator@1,"(2, 10, 2, 'standard')",{},continuing,,,0.17673814165042237,0.949375057502833
0.024380334,0.5098039215686274,25,LinearTBNegotiator@0,"(5, 1, 1, 'basic')",{},continuing,,,0.5139701104613386,0.28779651131927736
0.024380334,0.5098039215686274,25,SmartAspirationNegotiator@1,"(3, 10, 1, 'standard')",{},continuing,,,0.19005847953216376,0.9398432949450084
0.024994417,0.5294117647058824,26,LinearTBNegotiator@0,"(7, 4, 5, 'premium')",{},continuing,,,0.49545159194282007,0.3187134502923977
0.024994417,0.5294117647058824,26,SmartAspirationNegotiator@1,"(4, 10, 0, 'standard')",{},continuing,,,0.21572449642625083,0.9298245614035088
0.025594792,0.5490196078431373,27,LinearTBNegotiator@0,"(6, 7, 7, 'standard')",{},continuing,,,0.4766081871345029,0.5474070275894634
0.025594792,0.5490196078431373,27,SmartAspirationNegotiator@1,"(4, 10, 1, 'standard')",{},continuing,,,0.23326835607537363,0.9222994352958855
0.026212959,0.5686274509803921,28,LinearTBNegotiator@0,"(4, 6, 7, 'basic')",{},continuing,,,0.45808966861598444,0.3976344479923223
0.026212959,0.5686274509803921,28,SmartAspirationNegotiator@1,"(5, 10, 0, 'standard')",{},continuing,,,0.2712800519818064,0.9122807017543859
0.026847834,0.5882352941176471,29,LinearTBNegotiator@0,"(6, 8, 0, 'basic')",{},continuing,,,0.4392462638076674,0.5802469135802469
0.026847834,0.5882352941176471,29,SmartAspirationNegotiator@1,"(6, 10, 0, 'standard')",{},continuing,,,0.33918128654970764,0.8947368421052633
0.027491875,0.6078431372549019,30,LinearTBNegotiator@0,"(7, 9, 4, 'premium')",{},continuing,,,0.4210526315789474,0.6685734817941753
0.027491875,0.6078431372549019,30,SmartAspirationNegotiator@1,"(0, 10, 0, 'basic')",{},continuing,,,0.21052631578947373,0.8830409356725146
0.028161625,0.6274509803921569,31,LinearTBNegotiator@0,"(7, 10, 3, 'premium')",{},continuing,,,0.4018843404808317,0.7828723571396131
0.028161625,0.6274509803921569,31,SmartAspirationNegotiator@1,"(1, 10, 0, 'basic')",{},continuing,,,0.21669915529564657,0.8654970760233918
0.028886292,0.6470588235294118,32,LinearTBNegotiator@0,"(1, 1, 2, 'basic')",{},continuing,,,0.3833658219623133,0.3499598528244704
0.028886292,0.6470588235294118,32,SmartAspirationNegotiator@1,"(1, 10, 3, 'basic')",{},continuing,,,0.269330734243015,0.8413518893033558
0.029581292,0.6666666666666666,33,LinearTBNegotiator@0,"(5, 5, 3, 'standard')",{},continuing,,,0.36452241715399614,0.48690094713311544
0.029581292,0.6666666666666666,33,SmartAspirationNegotiator@1,"(2, 10, 3, 'basic')",{},continuing,,,0.2878492527615335,0.823808029654233
0.030336959,0.6862745098039216,34,LinearTBNegotiator@0,"(2, 5, 4, 'basic')",{},continuing,,,0.34600389863547765,0.4132128580124989
0.030336959,0.6862745098039216,34,SmartAspirationNegotiator@1,"(3, 10, 3, 'basic')",{},continuing,,,0.3187134502923977,0.8062641700051102
0.031125709,0.7058823529411765,35,LinearTBNegotiator@0,"(6, 5, 1, 'premium')",{},continuing,,,0.3271604938271605,0.41580170949991413
0.031971042,0.7254901960784313,36,SmartAspirationNegotiator@1,"(4, 10, 4, 'basic')",{'SmartAspirationNegotiator@1': <ResponseType.ACCEPT_OFFER: 0>},agreement,,,0.3794671864847304,0.7793597066154879
