time,relative_time,step,negotiator,offer,responses,state,text,data,LinearTBNegotiator@0,SmartAspirationNegotiator@1
0.020332542,0.43137254901960786,21,SmartAspirationNegotiator@1,"(9, 3, 9, 'basic')",{},continuing,,,0.052910052910052914,0.9682539682539683
0.020935334,0.45098039215686275,22,LinearTBNegotiator@0,"(0, 2, 0, 'basic')",{},continuing,,,0.5502645502645502,0.3412698412698413
0.020935334,0.45098039215686275,22,SmartAspirationNegotiator@1,"(8, 2, 9, 'basic')",{},continuing,,,0.05291005291005292,0.9682539682539683
0.021598875,0.47058823529411764,23,LinearTBNegotiator@0,"(2, 7, 3, 'basic')",{},continuing,,,0.5343915343915344,0.5823259282456065
0.021598875,0.47058823529411764,23,SmartAspirationNegotiator@1,"(7, 2, 9, 'basic')",{},continuing,,,0.07936507936507937,0.9523809523809524
0.022257584,0.49019607843137253,24,LinearTBNegotiator@0,"(6, 6, 7, 'premium')",{},continuing,,,0.5132275132275133,0.623498234383781
0.022257584,0.49019607843137253,24,SmartAspirationNegotiator@1,"(7, 2, 9, 'basic')",{},continuing,,,0.07936507936507937,0.9523809523809524
0.022916084,0.5098039215686274,25,LinearTBNegotiator@0,"(9, 10, 1, 'basic')",{},continuing,,,0.49206349206349204,0.5238095238095238
0.022916084,0.5098039215686274,25,SmartAspirationNegotiator@1,"(9, 5, 9, 'basic')",{},continuing,,,0.10582010582010583,0.9365079365079365
0.023593625,0.5294117647058824,26,LinearTBNegotiator@0,"(4, 2, 4, 'standard')",{},continuing,,,0.47619047619047616,0.619047619047619
0.023593625,0.5294117647058824,26,SmartAspirationNegotiator@1,"(9, 4, 8, 'basic')",{},continuing,,,0.11111111111111113,0.923785473171984
0.024272042,0.5490196078431373,27,LinearTBNegotiator@0,"(2, 4, 8, 'standard')",{},continuing,,,0.455026455026455,0.6936267430132538
0.024272042,0.5490196078431373,27,SmartAspirationNegotiator@1,"(9, 6, 9, 'basic')",{},continuing,,,0.13227513227513227,0.9206349206349206
0.024985292,0.5686274509803921,28,LinearTBNegotiator@0,"(4, 10, 7, 'basic')",{},continuing,,,0.43386243386243384,0.7187363296218762
0.024985292,0.5686274509803921,28,SmartAspirationNegotiator@1,"(9, 7, 9, 'basic')",{},continuing,,,0.15873015873015875,0.9047619047619048
0.025690917,0.5882352941176471,29,LinearTBNegotiator@0,"(2, 5, 5, 'basic')",{},continuing,,,0.41798941798941797,0.6980748216467904
0.025690917,0.5882352941176471,29,SmartAspirationNegotiator@1,"(8, 7, 9, 'basic')",{},continuing,,,0.18518518518518523,0.888888888888889
0.026426792,0.6078431372549019,30,LinearTBNegotiator@0,"(8, 6, 9, 'premium')",{},continuing,,,0.3968253968253968,0.7142857142857143
0.026426792,0.6078431372549019,30,SmartAspirationNegotiator@1,"(7, 7, 9, 'basic')",{},continuing,,,0.21164021164021166,0.873015873015873
0.027194292,0.6274509803921569,31,LinearTBNegotiator@0,"(0, 5, 8, 'basic')",{},continuing,,,0.37566137566137564,0.7650553144418253
0.027194292,0.6274509803921569,31,SmartAspirationNegotiator@1,"(6, 7, 9, 'basic')",{},continuing,,,0.23809523809523814,0.8571428571428571
0.027988917,0.6470588235294118,32,LinearTBNegotiator@0,"(8, 2, 7, 'premium')",{},continuing,,,0.3544973544973545,0.7187363296218762
0.027988917,0.6470588235294118,32,SmartAspirationNegotiator@1,"(5, 7, 9, 'basic')",{},continuing,,,0.2645502645502646,0.8412698412698413
0.02882475,0.6666666666666666,33,LinearTBNegotiator@0,"(9, 3, 0, 'basic')",{},continuing,,,0.3386243386243386,0.46825396825396826
0.02882475,0.6666666666666666,33,SmartAspirationNegotiator@1,"(9, 1, 9, 'premium')",{},continuing,,,0.23809523809523808,0.8095238095238095
0.029731709,0.6862745098039216,34,LinearTBNegotiator@0,"(7, 5, 4, 'basic')",{},continuing,,,0.31746031746031744,0.738095238095238
0.029731709,0.6862745098039216,34,SmartAspirationNegotiator@1,"(9, 2, 9, 'premium')",{},continuing,,,0.26455026455026454,0.7936507936507936
0.030668875,0.7058823529411765,35,LinearTBNegotiator@0,"(8, 10, 8, 'basic')",{'LinearTBNegotiator@0': <ResponseType.ACCEPT_OFFER: 0>},agreement,,,0.2962962962962963,0.8126743620608728
