profile_id,n_steps,strategy_buyer,strategy_seller,agreement_mean,agreement_std,agreement_count,rounds_mean,rounds_std,rounds_count,u_buyer_mean,u_buyer_std,u_buyer_count,u_seller_mean,u_seller_std,u_seller_count,welfare_mean,welfare_std,welfare_count,frontier_optimal_welfare_mean,frontier_optimal_welfare_std,frontier_optimal_welfare_count,pareto_distance_mean,pareto_distance_std,pareto_distance_count,nash_distance_mean,nash_distance_std,nash_distance_count,kalai_distance_mean,kalai_distance_std,kalai_distance_count,ks_distance_mean,ks_distance_std,ks_distance_count,money_left_on_table_mean,money_left_on_table_std,money_left_on_table_count,welfare_regret_mean,welfare_regret_std,welfare_regret_count,nash_gap_mean,nash_gap_std,nash_gap_count,agreement_ci95,rounds_ci95,u_buyer_ci95,u_seller_ci95,welfare_ci95,frontier_optimal_welfare_ci95,pareto_distance_ci95,nash_distance_ci95,kalai_distance_ci95,ks_distance_ci95,money_left_on_table_ci95,welfare_regret_ci95,nash_gap_ci95,agreement_boot_ci_low,agreement_boot_ci_high,rounds_boot_ci_low,rounds_boot_ci_high,u_buyer_boot_ci_low,u_buyer_boot_ci_high,u_seller_boot_ci_low,u_seller_boot_ci_high,welfare_boot_ci_low,welfare_boot_ci_high,frontier_optimal_welfare_boot_ci_low,frontier_optimal_welfare_boot_ci_high,pareto_distance_boot_ci_low,pareto_distance_boot_ci_high,nash_distance_boot_ci_low,nash_distance_boot_ci_high,kalai_distance_boot_ci_low,kalai_distance_boot_ci_high,ks_distance_boot_ci_low,ks_distance_boot_ci_high,money_left_on_table_boot_ci_low,money_left_on_table_boot_ci_high,welfare_regret_boot_ci_low,welfare_regret_boot_ci_high,nash_gap_boot_ci_low,nash_gap_boot_ci_high
D,24,ConcederTBNegotiator,SmartAspirationNegotiator,0.375,0.49029033784546006,40,9.725,5.791184724460144,40,0.04586877643214149,0.058871126927474156,40,0.33018250192233756,0.4305945203266464,40,0.37605127835447905,0.4894656472541207,40,1.0000000000000002,0.0,40,0.44803839100607384,0.35147023055056686,40,0.6958723853925355,0.02744192965102536,40,0.6958723853925355,0.02744192965102536,40,0.6958723853925355,0.02744192965102536,40,0.6239487216455213,0.4894656472541207,40,0.6239487216455211,0.48946564725412056,40,0.623948721645521,0.4894656472541207,40,0.15194254987178032,1.794706739846731,0.018244351252145484,0.13344262435754756,0.15168697560969308,0.0,0.10892175291186015,0.008504342106560274,0.008504342106560274,0.008504342106560274,0.15168697560969308,0.15168697560969305,0.15168697560969308,0.225,0.525,7.9,11.475,0.030859525182622072,0.0638798779315648,0.19844591022683583,0.46191909361783934,0.226303585159554,0.5257989715494041,1.0000000000000002,1.0000000000000002,0.34050917716461615,0.5555676048475316,0.6874767693056623,0.7042680014794086,0.6874767693056623,0.7042680014794085,0.6874767693056623,0.7042680014794085,0.47420102845059614,0.7736964148404462,0.4742010284505961,0.773696414840446,0.474201028450596,0.773696414840446
D,24,GeniusBOABaselineNegotiator,BoulwareTBNegotiator,0.175,0.38480764425479264,40,11.95,8.24916468187646,40,0.05044874567474048,0.10908246297755164,40,0.06874939926951174,0.14932378525256265,40,0.11919814494425221,0.2584062482301143,40,1.0000000000000002,0.0,40,0.6328168527683069,0.1848056805000217,40,0.6447473984748464,0.1585715937114068,40,0.6447473984748464,0.1585715937114068,40,0.6447473984748464,0.1585715937114068,40,0.8808018550557482,0.2584062482301144,40,0.8808018550557479,0.2584062482301143,40,0.8808018550557477,0.2584062482301144,40,0.11925312445511727,2.5564426204776964,0.03380500550742547,0.04627592048312402,0.0800809259905495,0.0,0.057271873741908494,0.04914184601642608,0.04914184601642608,0.04914184601642608,0.08008092599054951,0.0800809259905495,0.08008092599054951,0.075,0.3,9.5,14.326874999999989,0.022101475394079192,0.08588283352556707,0.029944612648981163,0.11725538254517494,0.05204608804306036,0.20313821607074206,1.0000000000000002,1.0000000000000002,0.5727850150244418,0.6811424821521168,0.5932373790927953,0.6859554139804874,0.5932373790927953,0.6859554139804874,0.5932373790927953,0.6859554139804874,0.7968617839292582,0.9479539119569399,0.796861783929258,0.9479539119569396,0.796861783929258,0.9479539119569396
D,24,GeniusBOABaselineNegotiator,ConcederTBNegotiator,0.375,0.49029033784546006,40,9.725,5.791184724460144,40,0.3265060313341023,0.42578775230855376,40,0.04954524702037679,0.0636778949455669,40,0.37605127835447905,0.4894656472541207,40,1.0000000000000002,0.0,40,0.44803839100607384,0.35147023055056686,40,0.5970854086091206,0.15660006357601747,40,0.5970854086091206,0.15660006357601747,40,0.5970854086091206,0.15660006357601747,40,0.6239487216455213,0.4894656472541207,40,0.6239487216455211,0.48946564725412056,40,0.623948721645521,0.4894656472541207,40,0.15194254987178032,1.794706739846731,0.1319529915156674,0.019733984094025686,0.15168697560969308,0.0,0.10892175291186015,0.04853086249748401,0.04853086249748401,0.04853086249748401,0.15168697560969308,0.15168697560969305,0.15168697560969308,0.225,0.525,8.0,11.425,0.19624002787389466,0.45677203479430994,0.03322933186755109,0.06902693675509422,0.226303585159554,0.5257989715494041,1.0000000000000002,1.0000000000000002,0.34050917716461615,0.5555676048475316,0.5491750018088817,0.6449958154093597,0.5491750018088817,0.6449958154093597,0.5491750018088817,0.6449958154093597,0.47420102845059614,0.7736964148404463,0.4742010284505961,0.773696414840446,0.474201028450596,0.773696414840446
D,24,GeniusBOABaselineNegotiator,GeniusBOABaselineNegotiator,0.175,0.38480764425479264,40,11.95,8.24916468187646,40,0.05044874567474048,0.10908246297755164,40,0.06874939926951174,0.14932378525256265,40,0.11919814494425221,0.2584062482301143,40,1.0000000000000002,0.0,40,0.6328168527683069,0.1848056805000217,40,0.6447473984748464,0.1585715937114068,40,0.6447473984748464,0.1585715937114068,40,0.6447473984748464,0.1585715937114068,40,0.8808018550557482,0.2584062482301144,40,0.8808018550557479,0.2584062482301143,40,0.8808018550557477,0.2584062482301144,40,0.11925312445511727,2.5564426204776964,0.03380500550742547,0.04627592048312402,0.0800809259905495,0.0,0.057271873741908494,0.04914184601642608,0.04914184601642608,0.04914184601642608,0.08008092599054951,0.0800809259905495,0.08008092599054951,0.075,0.3,9.399375000000001,14.475,0.022101475394079192,0.08588283352556707,0.029944612648981163,0.11725538254517494,0.05204608804306036,0.20313821607074206,1.0000000000000002,1.0000000000000002,0.5727850150244418,0.6808423229633991,0.5932373790927953,0.6859554139804874,0.5932373790927953,0.6859554139804874,0.5932373790927953,0.6859554139804874,0.7968617839292582,0.9479539119569399,0.796861783929258,0.9479539119569396,0.796861783929258,0.9479539119569396
D,24,GeniusBOABaselineNegotiator,LinearTBNegotiator,0.275,0.45220258677630265,40,11.1,7.196152818320035,40,0.18394307477893118,0.3010880785511479,40,0.09227640811226452,0.150353882959047,40,0.2762194828911957,0.4514419615101949,40,1.0000000000000002,0.0,40,0.5197245335670457,0.32416659102086265,40,0.5502271790299949,0.2740088630868043,40,0.5502271790299949,0.2740088630868043,40,0.5502271790299949,0.2740088630868043,40,0.7237805171088045,0.45144196151019483,40,0.7237805171088044,0.4514419615101947,40,0.7237805171088043,0.45144196151019483,40,0.14013903352723936,2.230110863060055,0.09330816224544107,0.04659515106969462,0.1399033133151357,0.0,0.1004602673579049,0.08491622642989864,0.08491622642989864,0.08491622642989864,0.13990331331513567,0.13990331331513564,0.13990331331513567,0.15,0.425,8.9,13.3,0.10071486928104574,0.2838169213763937,0.05071486928104575,0.14215025470972703,0.15142973856209146,0.4259671760861208,1.0000000000000002,1.0000000000000002,0.412195319725588,0.6093322117682606,0.4593357718046912,0.6259700183844146,0.4593357718046912,0.6259700183844146,0.4593357718046912,0.6259700183844146,0.5740328239138796,0.8485702614379086,0.5740328239138794,0.8485702614379086,0.5740328239138794,0.8485702614379086
D,24,GeniusBOABaselineNegotiator,SmartAspirationNegotiator,0.175,0.38480764425479264,40,11.95,8.24916468187646,40,0.11335724240676663,0.24741200829790194,40,0.06303044502114571,0.1367483720416217,40,0.17638768742791233,0.38416038033952365,40,1.0000000000000002,0.0,40,0.5914106761280176,0.27585375644600796,40,0.6051599746510893,0.24562041258989856,40,0.6051599746510893,0.24562041258989856,40,0.6051599746510893,0.24562041258989856,40,0.823612312572088,0.3841603803395237,40,0.8236123125720877,0.38416038033952365,40,0.8236123125720877,0.3841603803395237,40,0.11925312445511727,2.5564426204776964,0.0766737757363892,0.04237875955321822,0.11905253528960742,0.0,0.08548796480530851,0.07611855447420887,0.07611855447420887,0.07611855447420887,0.11905253528960744,0.11905253528960742,0.11905253528960744,0.05,0.3,9.475,14.576249999999993,0.04906225970780469,0.19372597078046905,0.018609429065743945,0.10745146097654748,0.07655589196462897,0.30117743175701656,1.0000000000000002,1.0000000000000002,0.5018029979268027,0.6630968186889894,0.5253732239663543,0.6689893751988774,0.5253732239663543,0.6689893751988774,0.5253732239663543,0.6689893751988774,0.6988225682429837,0.9234441080353711,0.6988225682429835,0.9234441080353711,0.6988225682429835,0.9234441080353711
D,24,LinearTBNegotiator,BoulwareTBNegotiator,0.275,0.45220258677630265,40,11.1,7.196152818320035,40,0.0743025519031142,0.12079815833314486,40,0.20191693098808156,0.33064380317705,40,0.2762194828911957,0.4514419615101949,40,1.0000000000000002,0.0,40,0.5197245335670457,0.32416659102086265,40,0.6442770025407546,0.11935586862345779,40,0.6442770025407546,0.11935586862345779,40,0.6442770025407546,0.11935586862345779,40,0.7237805171088045,0.45144196151019483,40,0.7237805171088044,0.4514419615101947,40,0.7237805171088043,0.45144196151019483,40,0.14013903352723936,2.230110863060055,0.0374357371136659,0.10246757620146979,0.1399033133151357,0.0,0.1004602673579049,0.03698876690187935,0.03698876690187935,0.03698876690187935,0.13990331331513567,0.13990331331513564,0.13990331331513567,0.15,0.425,8.625,13.25,0.0409109477124183,0.11437247693194927,0.1105187908496732,0.3115946991541715,0.12647178969627068,0.4259671760861208,1.0000000000000002,1.0000000000000002,0.412195319725588,0.6093322117682606,0.6046854990485926,0.6772699221175562,0.6046854990485926,0.6772699221175562,0.6112840829639529,0.6772699221175562,0.5740328239138796,0.8485702614379088,0.5989907727797001,0.8485702614379086,0.5740328239138794,0.8485702614379086
D,24,LinearTBNegotiator,ConcederTBNegotiator,0.7,0.4640954808922571,40,5.4,2.6194538479496945,40,0.5058078623606306,0.33478975470651795,40,0.1946967512495194,0.12852509653218144,40,0.7005046136101499,0.4633148512386994,40,1.0000000000000002,0.0,40,0.21505842768291544,0.3326921480514512,40,0.3476987193172548,0.24475249100612553,40,0.3476987193172548,0.24475249100612553,40,0.3476987193172548,0.24475249100612553,40,0.2994953863898503,0.4633148512386994,40,0.29949538638985024,0.4633148512386993,40,0.29949538638985007,0.4633148512386994,40,0.14382467959824718,0.8117771577509149,0.10375241989184397,0.03983034007040078,0.14358275996224476,0.0,0.10310236485466043,0.07584958278876483,0.07584958278876483,0.07584958278876483,0.14358275996224476,0.14358275996224473,0.14358275996224476,0.55,0.85,4.55,6.175,0.4151843491685899,0.5959805123029606,0.15315623798539021,0.23623726451364863,0.550756920415225,0.8259183066608964,1.0000000000000002,1.0000000000000002,0.12545074948170068,0.32258764152437325,0.2817768074793149,0.42680501352278266,0.2817768074793149,0.41362063115519476,0.2817768074793149,0.42680501352278266,0.17408169333910165,0.4492430795847753,0.17470564206074604,0.4242851307189544,0.17470564206074587,0.4492430795847751
D,24,LinearTBNegotiator,GeniusBOABaselineNegotiator,0.275,0.45220258677630265,40,11.1,7.196152818320035,40,0.0743025519031142,0.12079815833314486,40,0.20191693098808156,0.33064380317705,40,0.2762194828911957,0.4514419615101949,40,1.0000000000000002,0.0,40,0.5197245335670457,0.32416659102086265,40,0.6442770025407546,0.11935586862345779,40,0.6442770025407546,0.11935586862345779,40,0.6442770025407546,0.11935586862345779,40,0.7237805171088045,0.45144196151019483,40,0.7237805171088044,0.4514419615101947,40,0.7237805171088043,0.45144196151019483,40,0.14013903352723936,2.230110863060055,0.0374357371136659,0.10246757620146979,0.1399033133151357,0.0,0.1004602673579049,0.03698876690187935,0.03698876690187935,0.03698876690187935,0.13990331331513567,0.13990331331513564,0.13990331331513567,0.15,0.425,9.099375,13.325,0.0409109477124183,0.1076941560938101,0.1105187908496732,0.3115946991541715,0.15142973856209146,0.4259671760861208,1.0000000000000002,1.0000000000000002,0.4301168553658309,0.6093322117682606,0.6046854990485926,0.6772699221175562,0.6112840829639529,0.6772699221175562,0.6046854990485926,0.6772699221175562,0.5740328239138796,0.8485702614379088,0.5740328239138794,0.8485702614379086,0.5740328239138794,0.8485702614379086
D,24,LinearTBNegotiator,LinearTBNegotiator,0.375,0.49029033784546006,40,10.475,6.527996904850951,40,0.12184916858900423,0.1582109993013909,40,0.13165309015763169,0.17102904734963822,40,0.2535022587466359,0.32924004665102913,40,1.0000000000000002,0.0,40,0.5434221592525936,0.2267615906610755,40,0.549997407770542,0.21816484181498827,40,0.549997407770542,0.21816484181498827,40,0.549997407770542,0.21816484181498827,40,0.7464977412533643,0.32924004665102913,40,0.7464977412533641,0.329240046651029,40,0.7464977412533641,0.32924004665102913,40,0.15194254987178032,2.0230472002301316,0.04903009665100294,0.05300245089601681,0.10203254754701974,0.0,0.07027414500851303,0.06760998493955915,0.06760998493955915,0.06760998493955915,0.10203254754701974,0.10203254754701971,0.10203254754701974,0.225,0.55,8.549375000000001,12.425,0.07344591022683583,0.17025242695117265,0.07932826316801231,0.18397791714725106,0.15277417339484814,0.3542303440984237,1.0000000000000002,1.0000000000000002,0.4740464527097439,0.6127978657954436,0.4832518006348715,0.6167430149062125,0.4832518006348715,0.6167430149062125,0.4832518006348715,0.6167430149062125,0.6457696559015765,0.8472258266051522,0.6457696559015764,0.8472258266051519,0.6457696559015762,0.8472258266051519
