profile_id,n_steps,role,strategy,agreement_mean,agreement_std,agreement_count,rounds_mean,rounds_std,rounds_count,own_utility_mean,own_utility_std,own_utility_count,welfare_mean,welfare_std,welfare_count,pareto_distance_mean,pareto_distance_std,pareto_distance_count,nash_distance_mean,nash_distance_std,nash_distance_count,kalai_distance_mean,kalai_distance_std,kalai_distance_count,ks_distance_mean,ks_distance_std,ks_distance_count,money_left_on_table_mean,money_left_on_table_std,money_left_on_table_count,welfare_regret_mean,welfare_regret_std,welfare_regret_count,nash_gap_mean,nash_gap_std,nash_gap_count,agreement_ci95,rounds_ci95,own_utility_ci95,welfare_ci95,pareto_distance_ci95,nash_distance_ci95,kalai_distance_ci95,ks_distance_ci95,money_left_on_table_ci95,welfare_regret_ci95,nash_gap_ci95,agreement_boot_ci_low,agreement_boot_ci_high,rounds_boot_ci_low,rounds_boot_ci_high,own_utility_boot_ci_low,own_utility_boot_ci_high,welfare_boot_ci_low,welfare_boot_ci_high,pareto_distance_boot_ci_low,pareto_distance_boot_ci_high,nash_distance_boot_ci_low,nash_distance_boot_ci_high,kalai_distance_boot_ci_low,kalai_distance_boot_ci_high,ks_distance_boot_ci_low,ks_distance_boot_ci_high,money_left_on_table_boot_ci_low,money_left_on_table_boot_ci_high,welfare_regret_boot_ci_low,welfare_regret_boot_ci_high,nash_gap_boot_ci_low,nash_gap_boot_ci_high
C,12,buyer,LinearTBNegotiator,0.67,0.47139267630753645,200,5.85,3.6433321762822666,200,0.3091183958243806,0.2684003720678896,200,0.7402326315843949,0.5240712591518223,200,0.34251129035247013,0.3866383227729959,200,0.502043410827345,0.30420115605345877,200,0.49222896297663704,0.31013935216656796,200,0.48535375522349755,0.3114191518478512,200,0.5430045848708146,0.5240712591518223,200,0.42315214826047537,0.40839780239502926,200,0.5369171825896406,0.5240712591518223,200,0.0653316917716719,0.5049400780410092,0.037198393739790635,0.0726325708695603,0.05358533766027819,0.042160129256876816,0.042983121249837455,0.043160492436343824,0.0726325708695603,0.05660104767706093,0.0726325708695603,0.605,0.735,5.35,6.335125,0.2708311031040438,0.3469731966673212,0.669150471113842,0.8100200147516508,0.28965813241917915,0.39785792535977554,0.4605744853938521,0.5445855928733618,0.45004580801254374,0.5349140851806129,0.4444623336257585,0.5311450065230998,0.46976000693342884,0.6153960071708088,0.3671781112773673,0.4832657762453725,0.4634689451462666,0.6063122119768566
C,12,buyer,SmartAspirationNegotiator,0.655,0.4765611742093756,200,8.06,3.4344398210511864,200,0.42553796643580805,0.3386207068692617,200,0.7668080400761239,0.5610306755757796,200,0.3310119322033836,0.4065053068492312,200,0.49765809786909365,0.3157420612658162,200,0.4951998231356784,0.32162828777037944,200,0.4917593119040557,0.32268105030123895,200,0.5164291763790856,0.5610306755757796,200,0.4024424866710614,0.43719950480049236,200,0.5103417740979118,0.5610306755757797,200,0.06604800903499992,0.4759890746603117,0.04693043562317767,0.07775488465004753,0.0563387611760363,0.04375961711486789,0.044575406487555314,0.04472131193036708,0.07775488465004753,0.06059275997686242,0.07775488465004754,0.59,0.72,7.555,8.53,0.3793099467815875,0.4695514965616872,0.6931085322028737,0.8412391452869556,0.2753906940682901,0.3874790875807096,0.4532299467728834,0.5426819629958048,0.4515576931489474,0.5410555612156425,0.4460458209727294,0.5362705421902734,0.43486001611691627,0.5947037084987787,0.33776090580881785,0.46186440357559694,0.4327123842491243,0.5905430035105739
C,12,seller,BoulwareTBNegotiator,0.61,0.48897390256222745,200,7.835,4.090407334337745,200,0.4174421678472385,0.35399141343687995,200,0.6499302590622726,0.5237359860287426,200,0.40933913600629757,0.38958361158273824,200,0.5501501361971227,0.3003825885900415,200,0.5394107333377655,0.30570177331469695,200,0.5316295332117215,0.3070076267408994,200,0.6333069573929369,0.5237359860287426,200,0.49352290384966563,0.40813653104256203,200,0.6272195551117631,0.5237359860287426,200,0.06776832541570023,0.5669015337293801,0.049060706868913596,0.07258610438537996,0.053993533863502835,0.04163090280710789,0.04236810419858869,0.04254908624991777,0.07258610438537996,0.056564837315029294,0.07258610438537996,0.545,0.68,7.2798750000000005,8.400125,0.37062913061307007,0.4649106221442264,0.5791913201983205,0.7227991040971288,0.3577464991583735,0.46383487468613344,0.5098172137101925,0.5932451995653422,0.49713699434102976,0.5814112043644599,0.48725466870214174,0.5736708012566678,0.5626559730772052,0.7068740853302443,0.4369310819465441,0.5491889770298363,0.5556825789440192,0.6959979252520968
C,12,seller,ConcederTBNegotiator,0.735,0.44244069528494,200,4.635,2.879798813464258,200,0.18044060522943103,0.13818247818818286,200,0.7241514193526396,0.44768584268842004,200,0.3345703651302315,0.35110773776620774,200,0.5554012973115819,0.2218528429884018,200,0.5677225851599559,0.21587334294212315,200,0.5697483672540603,0.21285889492825313,200,0.5590857971025699,0.44768584268842004,200,0.43568390156808107,0.34887224041483084,200,0.552998394821396,0.44768584268842004,200,0.061319151918138914,0.39911975281289586,0.019151114404133154,0.06204609226041437,0.0486610498111045,0.03074723534171221,0.029918518915669743,0.029500737735769948,0.06204609226041437,0.0483512256851538,0.06204609226041437,0.67,0.795,4.255,5.03,0.16128175019594754,0.19993779637377512,0.6615292972617312,0.7859673886935356,0.28842031961659864,0.3839499667129898,0.5256248340042583,0.5857726890952513,0.5379340978087013,0.5980586711678237,0.5416160007847318,0.6008672668545075,0.5003838781942542,0.6233343849646877,0.3855423985774312,0.4850663973175375,0.4901795045126758,0.6145108813502904
C,12,seller,GeniusBOABaselineNegotiator,0.61,0.48897390256222745,200,7.835,4.090407334337745,200,0.41661541501332877,0.3533172543557541,200,0.686393629685153,0.5531724214834558,200,0.3865441592144797,0.40627566694171036,200,0.535236759256058,0.3112858326975391,200,0.5277588783535468,0.3126794163221359,200,0.5217394314298658,0.31205832309659143,200,0.5968435867700564,0.5531724214834558,200,0.4651077595916101,0.43107573127556964,200,0.5907561844888826,0.5531724214834558,200,0.06776832541570023,0.5669015337293801,0.04896727318717253,0.07666578619768158,0.056306934708611846,0.04314201534479528,0.043335156181291454,0.04324907705191127,0.07666578619768158,0.05974404826682141,0.07666578619768158,0.545,0.675,7.26,8.38025,0.3710698299673094,0.4629908050788595,0.6091567616632356,0.7616073116000991,0.33302539184529606,0.4420036734196141,0.49072572144685744,0.5775375257090806,0.48392636765532143,0.5698198810740825,0.4792917784731156,0.5646559316168873,0.5226069195598602,0.6740378502749695,0.4075889972248291,0.5233905169490696,0.5133528408846803,0.6673660252057171
C,12,seller,LinearTBNegotiator,0.695,0.4615627812172741,200,5.745,3.3355064105882595,200,0.3592794215373399,0.28268094018476514,200,0.7920720762106955,0.5352470068364664,200,0.32086371851298723,0.382986313205166,200,0.445503723705011,0.32064075893505234,200,0.446833166599546,0.32025099197260554,200,0.44478511951202465,0.31890173176402453,200,0.49116514024451396,0.5352470068364665,200,0.38275475021001915,0.4171068294878656,200,0.4850777379633401,0.5352470068364665,200,0.06396933781824324,0.46227760351715913,0.039177579504499904,0.07418145047619809,0.05307919495712554,0.04443854197368421,0.044384523028687395,0.044197525104245135,0.0741814504761981,0.05780805725157779,0.0741814504761981,0.63,0.76,5.284875,6.185124999999999,0.3210163311602791,0.39844690114143433,0.7182917225302329,0.8657997857782521,0.26727496878871937,0.37440938616694214,0.40163995718460055,0.4920575130346877,0.40171019869386326,0.4902980282635131,0.40030997970084126,0.488693145358181,0.41719042301048337,0.570296757128105,0.3226646675342344,0.44236569256266967,0.4096550447147846,0.5618496721951829
C,12,seller,SmartAspirationNegotiator,0.615,0.4878163836123209,200,7.72,3.983836690160548,200,0.44879637239734793,0.36099080797850236,200,0.7133233785701875,0.5689176685123467,200,0.36394545918389504,0.4171450431056156,200,0.5076475395846891,0.3468242359145022,200,0.4922034517223006,0.35689283052740367,200,0.4830128252505925,0.3595860263473664,200,0.5699138378850221,0.5689176685123467,200,0.44412196792370273,0.44334567390736546,200,0.5638264356038483,0.5689176685123467,200,0.06760790147392938,0.5521315959954496,0.050030773460451525,0.07884796610301646,0.05781335338879375,0.048067386742617534,0.04946282276206653,0.04983608065942888,0.07884796610301646,0.061444575556205104,0.07884796610301646,0.545,0.68,7.139875,8.255,0.40005849960653495,0.4972082156968343,0.6343323340475512,0.7908495361361145,0.3058249607545976,0.42275059301353246,0.45825191020655826,0.5538999540567181,0.44192025691500175,0.541998967867019,0.4335725814411117,0.5306996552131992,0.4916212769980496,0.6488065149541892,0.3808095799969252,0.5047647184810353,0.485065565373151,0.6420243317972811
C,24,buyer,BoulwareTBNegotiator,0.29,0.454900729134208,200,10.91,7.096739997559781,200,0.21333781307458038,0.34121977476992266,200,0.34087330323987614,0.5330947646160394,200,0.6408148315626397,0.39009867830584466,200,0.7115850489687233,0.31681578459870696,200,0.7141299798647462,0.31234348361218744,200,0.7115529400997788,0.30864844516896633,200,0.9423639132153333,0.5330947646160394,200,0.7343645439293772,0.4154296320119601,200,0.9362765109341595,0.5330947646160394,200,0.06304602450615066,0.9835579834120954,0.047290648056492704,0.07388316492270938,0.054064918469346565,0.04390842757662972,0.043288598283034975,0.042776492082005436,0.07388316492270938,0.057575609540691845,0.07388316492270938,0.23,0.36,9.959875,11.915124999999998,0.16551835310041135,0.25953449166093123,0.2715099729928724,0.41756072936231176,0.5852478115487051,0.6927186949232277,0.6671809104342558,0.7542116902641166,0.6694264189467193,0.7589826678891572,0.6700240519393977,0.7538174904796009,0.8666344360585149,1.0139737432512304,0.6785487635728925,0.7896788882963646,0.8562326706638961,1.0091982697766042
C,24,buyer,ConcederTBNegotiator,0.54,0.4996481173846551,200,7.23,5.793524369769717,200,0.18279073270136695,0.21425917009987358,200,0.5865116423826809,0.5412479352347177,200,0.4405104871490769,0.41698540311143245,200,0.6134865092074044,0.3089118731378138,200,0.603141439360672,0.3133161535970857,200,0.5954643539591179,0.3143641210660141,200,0.6967255740725286,0.5412479352347177,200,0.5429437091897554,0.4217832278351861,200,0.6906381717913547,0.5412479352347177,200,0.06924769611391722,0.8029415122914023,0.029694805973368422,0.07501313672030649,0.05779122841439639,0.042813001335818175,0.0434234034653019,0.04356864434643536,0.07501313672030649,0.058456172996230085,0.07501313672030649,0.47,0.605,6.414875,7.995249999999999,0.1555670196843678,0.21161801208638092,0.5092013451946819,0.6602624624500395,0.38165417985952943,0.4994848640920691,0.5711672605272908,0.6563812478416653,0.5596237459318151,0.6465237677290719,0.552617610854491,0.6370726578035079,0.6204475912053579,0.7740441932929992,0.4838246352943768,0.6008746263228152,0.6162130533201926,0.7675829553741286
C,24,buyer,GeniusBOABaselineNegotiator,0.26,0.4397349590046877,200,11.15,7.311964450173635,200,0.18726134678824635,0.32566709334669514,200,0.28638365252562786,0.4859484852294722,200,0.6778541886386171,0.3607185104626501,200,0.7414982106875893,0.29115447795966404,200,0.7444288510043318,0.285034324499039,200,0.7416911119879537,0.2810013470194641,200,0.9968535639295816,0.4859484852294722,200,0.7768271923123234,0.3786895197536797,200,0.9907661616484077,0.4859484852294722,200,0.060944156001652615,1.0133865707164975,0.045135156382493054,0.06734902396576575,0.04999303495013949,0.04035195192466909,0.03950374192994267,0.03894479976800339,0.06734902396576575,0.05248368976689237,0.06734902396576575,0.2,0.325,10.205,12.135624999999996,0.1427573918891987,0.23068130461950692,0.22367636428612078,0.3522690921156062,0.6247117365665676,0.7260054091673738,0.7011509468834977,0.7815326057047184,0.704349715735555,0.7822116101238822,0.7016292719218393,0.7805761315391456,0.9271959335000952,1.0639081523762768,0.7245144565135909,0.8273991762926869,0.923123577386613,1.0558316013760063
C,24,buyer,LinearTBNegotiator,0.435,0.4970010565896778,200,9.245,6.414099967412403,200,0.23298250559449457,0.28876647694870694,200,0.5114702174213067,0.5833133475459846,200,0.5209517853161711,0.4214524319096163,200,0.6217416601923003,0.32406652159344795,200,0.6170508655937104,0.3273740237231467,200,0.6118576860940474,0.3270925127495928,200,0.7717669990339029,0.5833133475459847,200,0.6014219266222792,0.45456392634661785,200,0.7656795967527289,0.5833133475459847,200,0.06888083220480229,0.8889489021044817,0.040020991869836785,0.08084310542685266,0.058410327019966866,0.044913328454955694,0.04537172486315669,0.04533270943275452,0.08084310542685268,0.06299934602128526,0.08084310542685268,0.365,0.505,8.44475,10.115374999999998,0.19432827424524718,0.2745110363340862,0.4293670090828977,0.591960942150768,0.4653879301381574,0.5792759893037424,0.5766823733832281,0.6663018382396877,0.5722522636276195,0.6624763214764927,0.5690528438440196,0.6561189181290954,0.690048538132766,0.8544380982782102,0.5376093414242048,0.6618130724176013,0.682228233350649,0.8499033069815832
C,24,buyer,SmartAspirationNegotiator,0.41,0.49306751859096054,200,12.675,6.791168888665034,200,0.29328235739345376,0.3593801792429748,200,0.4732264617320217,0.5711535016255164,200,0.5430324868001885,0.41703153815462224,200,0.6294046538520319,0.35290620039883325,200,0.6279956288037469,0.3582030369364586,200,0.6237489602829626,0.35928504006025286,200,0.8100107547231877,0.5711535016255163,200,0.6312244878314442,0.4450880120226409,200,0.803923352442014,0.5711535016255163,200,0.06833567165178449,0.9412079883781984,0.0498075517062819,0.0791578367631775,0.0577976224051668,0.04891030401525956,0.049644408106039505,0.049794366088275095,0.07915783676317749,0.0616860512991056,0.07915783676317749,0.345,0.475,11.74975,13.590124999999999,0.24310466646637333,0.34639361429541426,0.38914279093754495,0.5536593407249113,0.48441294017543646,0.5988826372626396,0.5804850648935799,0.6764151090358552,0.5758259214300745,0.6769157177419539,0.5748090242426263,0.6733884821199696,0.7333144514354251,0.8874162393754222,0.5704465341867223,0.6925759770676612,0.725078269884475,0.8824424644169071
C,24,seller,BoulwareTBNegotiator,0.295,0.45718716134917076,200,11.41,7.180508233576665,200,0.21019829651317537,0.33129462600470233,200,0.34700308046379263,0.5360749739864423,200,0.6357316488109778,0.3934792339124669,200,0.7037303956093064,0.3310306062408752,200,0.698080007530303,0.335635440168515,200,0.6920400877486731,0.335884273876441,200,0.9362341359914168,0.5360749739864423,200,0.7295877363794454,0.4177520470200247,200,0.930146733710243,0.5360749739864422,200,0.06336290784403967,0.995167668608268,0.045915092617242886,0.07429620086872221,0.05453343957289625,0.04587850134483047,0.04651669876693898,0.04655118535938239,0.07429620086872221,0.0578974798392745,0.0742962008687222,0.23,0.36,10.399875,12.41,0.16525210163250825,0.2564345166799751,0.27033209547938497,0.4261318273533437,0.5811621734590451,0.6867378790433871,0.6561594058726101,0.7488288751875871,0.6513161099744772,0.7422254750628635,0.6420788791801699,0.7360870613681018,0.8571759741332641,1.0102035804358616,0.6728454712147601,0.7857076489094159,0.8580299025358427,1.005162547072625
C,24,seller,ConcederTBNegotiator,0.585,0.49395847484821215,200,7.23,5.894133016831272,200,0.1985492301497729,0.22005178403101214,200,0.6359102013626703,0.538362730216896,200,0.4123043717875132,0.4034608358349685,200,0.5621891440451979,0.31933040527690576,200,0.5698798384758109,0.31610730368052603,200,0.5697547935433694,0.31398941183815204,200,0.6473270150925391,0.538362730216896,200,0.5044484424171418,0.41953484773770744,200,0.6412396128113653,0.538362730216896,200,0.06845915188918815,0.8168851593817155,0.030497621305303153,0.07461326770579631,0.055916819020571336,0.044256936222028316,0.04381023713095866,0.04351671229698045,0.07461326770579631,0.05814456341276213,0.07461326770579631,0.515,0.65,6.435,8.065124999999998,0.16770763897205127,0.22991791188769506,0.5657578955251745,0.7077971787473099,0.3574144416510602,0.4691454264593118,0.5183909335808295,0.6068364837221292,0.5237217056588368,0.6142333095396234,0.5269142261027069,0.6123916846759401,0.5730022888390194,0.7195219883497694,0.4465483369644354,0.5627332775874426,0.5668919259745636,0.7182145102737433
C,24,seller,GeniusBOABaselineNegotiator,0.305,0.46156278121727384,200,11.395,7.182402769807517,200,0.22201557249747814,0.3438852817187024,200,0.34029103546044115,0.5160221160233548,200,0.6355040818229505,0.38728362353147117,200,0.7234233743831138,0.2932075736782441,200,0.7158726596333626,0.30149898943010467,200,0.7087921825214808,0.303763567607051,200,0.9429461809947683,0.516022116023355,200,0.7348182930663009,0.4021252730253604,200,0.9368587787135945,0.516022116023355,200,0.06396933781824321,0.9954302379338116,0.04766006847209398,0.07151701654653972,0.053674771782553844,0.040636496474055574,0.04178562806959597,0.04209948259234335,0.07151701654653976,0.055731719458773935,0.07151701654653976,0.245,0.37,10.404625,12.365,0.1768704167213266,0.27040649808620015,0.2692131459684604,0.4120186354313544,0.5836110398959939,0.6872799646941633,0.6839733312669222,0.7627504499952001,0.6750031971039774,0.7576521618062114,0.664456842505539,0.7489856859753505,0.8677754494402308,1.0113024207939916,0.6786607267511754,0.7876026353365057,0.8636354312439899,1.0085769987561035
C,24,seller,LinearTBNegotiator,0.455,0.4992204979041207,200,9.765,6.255030136622064,200,0.24647369354981807,0.30229792540914274,200,0.5266787433211614,0.5774712331895671,200,0.50616473640532,0.42119551866430355,200,0.6241419486855696,0.30949398304229486,200,0.622509607875293,0.3114760357400137,200,0.618616380729066,0.3107292424210137,200,0.756558473134048,0.5774712331895671,200,0.5895702395726575,0.4500112884699238,200,0.7504710708528742,0.5774712331895671,200,0.06918843107756437,0.8669029483218089,0.041896354947104274,0.08003342968598617,0.05837472066077115,0.04289367765254565,0.04316837614157796,0.043064875868056046,0.08003342968598617,0.06236838260276543,0.08003342968598617,0.385,0.525,8.939874999999999,10.615,0.20504198828852807,0.28984523334220563,0.446599618411659,0.6100804209234685,0.448230309711269,0.5626495811232144,0.5811346396968663,0.6640224735525462,0.5801617915391463,0.6654805805711259,0.5750973391490538,0.661301313117267,0.6751867707892704,0.8340211085323352,0.5246696105270916,0.6563492317565103,0.670246349201203,0.8303627041571219
C,24,seller,SmartAspirationNegotiator,0.295,0.45718716134917076,200,11.41,7.180508233576665,200,0.2115737290391269,0.3335237592230798,200,0.34858221669344785,0.5394391784757443,200,0.6334589406399317,0.39705092655356145,200,0.7042312201848614,0.3345428900510998,200,0.7004046511124378,0.3352461073141469,200,0.695111607881271,0.3339719636996935,200,0.9346549997617616,0.5394391784757444,200,0.7283571484496336,0.42037370141576846,200,0.9285675974805878,0.5394391784757444,200,0.06336290784403967,0.995167668608268,0.04622403471935993,0.07476245582302822,0.05502845091791533,0.04636527904596413,0.046462739986252354,0.04628615269061519,0.07476245582302823,0.05826082260110145,0.07476245582302823,0.23,0.36,10.415,12.410124999999999,0.1675727641735427,0.25946839233430924,0.27804423339806844,0.42570925163460305,0.5761606972806024,0.6861118739185071,0.6551778573012499,0.7497261639540816,0.6541473783930377,0.7456104864494489,0.6477555833406695,0.7397870963362644,0.8619829227417464,1.0044180342527285,0.6696263844483918,0.7848824736910354,0.8523995953232979,1.0008250433090742
C,36,buyer,BoulwareTBNegotiator,0.11,0.3136749269530399,200,12.615,9.219096141615061,200,0.07982618261990343,0.22991339760347412,200,0.12660685869123695,0.3567702119829852,200,0.796957744317647,0.26409116800610993,200,0.8364128324404103,0.19665111781037312,200,0.8354905267355065,0.1972125970990231,200,0.8306337385816353,0.19651519574819956,200,1.1566303577639725,0.35677021198298514,200,0.9013379154939308,0.2780235855133008,200,1.1505429554827986,0.35677021198298514,200,0.04347312691559113,1.277701538036762,0.03186437121608687,0.04944582869883205,0.036601168526724834,0.027254454430599376,0.027332271489849416,0.027235616593871723,0.049445828698832045,0.03853210307866558,0.049445828698832045,0.07,0.155,11.364875,13.905124999999998,0.04930872162376399,0.11335044310785486,0.08098876352540484,0.17694757786941182,0.7575540399336853,0.8304276624951223,0.8074161356851005,0.8609638898072026,0.8063193829420071,0.8613606792195023,0.8016783945066981,0.8562951204073997,1.104295437202074,1.2030551190520413,0.8607840163160746,0.9388661486022065,1.102019131072193,1.1970892505498552
C,36,buyer,ConcederTBNegotiator,0.405,0.49212389664416956,200,8.695,7.6422506485245805,200,0.1654081790123457,0.22814674781570538,200,0.46967565050552085,0.5699587334232462,200,0.5417361358746065,0.42298251295491357,200,0.6579304920127966,0.32404683015353714,200,0.6489800221453019,0.3311574645914639,200,0.6417211558433138,0.3328582597142954,200,0.8135615659496886,0.5699587334232461,200,0.6339915609656771,0.44415695408031347,200,0.8074741636685148,0.5699587334232461,200,0.06820489232220382,1.0591619023914083,0.031619526047283915,0.07899225033841432,0.05862238543381423,0.044910599360620015,0.04589608301522095,0.046131801193114524,0.07899225033841431,0.06155701325170492,0.07899225033841431,0.335,0.475,7.704750000000001,9.750124999999999,0.13637662037037035,0.19796363811728387,0.39178524877931475,0.548762580552668,0.4830973562819703,0.5997145580266802,0.61206755462621,0.7016291130637945,0.6027177805578794,0.6958967382007781,0.5958613281735452,0.6872852262507236,0.7306396679482082,0.8910594216832677,0.5737019836414382,0.6948329639157296,0.729930401918276,0.8825119899980679
C,36,buyer,GeniusBOABaselineNegotiator,0.115,0.3198225010233083,200,12.64,9.288259190718671,200,0.08556447523514989,0.23797351817285273,200,0.12712312188898414,0.3491330400862094,200,0.7973539625275954,0.2567540424978744,200,0.8321569716814939,0.2036531399217912,200,0.832404962297738,0.20031555420314373,200,0.82797219632786,0.19819330516996803,200,1.1561140945662254,0.34913304008620943,200,0.900935602350946,0.27207209673254945,200,1.1500266922850515,0.34913304008620943,200,0.044325137212926066,1.2872870475983875,0.03298144693479747,0.048387370675521735,0.035584294811271976,0.028224885184731745,0.02776231940382013,0.027468190694006005,0.04838737067552174,0.03770726881596069,0.04838737067552174,0.075,0.16,11.369874999999999,14.015,0.053309588631464136,0.11839171598033821,0.08148032243746474,0.17570111858381346,0.7615463042108849,0.8319668086795202,0.80349032061928,0.8583075182772811,0.8039192249402682,0.8607082335516942,0.7988688358822649,0.8527613188691875,1.1052033575893647,1.200300041660883,0.8627449477030594,0.9355400966457239,1.1005945432669897,1.194354578579545
C,36,buyer,LinearTBNegotiator,0.29,0.4549007291342081,200,11.0,7.962853456888393,200,0.1762748061124567,0.29765316259517904,200,0.32961083561371957,0.5142641002999909,200,0.6481754604033813,0.3785793884676904,200,0.7240637558548628,0.28687972831536646,200,0.7229090382346988,0.287289346863599,200,0.718445816387803,0.2863673870250702,200,0.95362638084149,0.514264100299991,200,0.7431411500640307,0.40075528803675475,200,0.947538978560316,0.514264100299991,200,0.06304602450615067,1.1035951846842627,0.04125262366368393,0.07127336799801279,0.05246842634938018,0.039759501850243004,0.03981627208466139,0.039688494970115534,0.0712733679980128,0.05554184922636284,0.0712733679980128,0.23,0.355,9.895,12.080124999999999,0.13840580986293222,0.21803401246803325,0.2567936880860121,0.40134162961462416,0.5974840105188644,0.6985449817871653,0.6820378584101596,0.7633176269763972,0.6831598248836851,0.7654044796446189,0.6796062304437775,0.7554505627350704,0.882569394000079,1.0261891852835947,0.686218953368806,0.7992172151396452,0.8740354774289294,1.0156583084777744
C,36,buyer,SmartAspirationNegotiator,0.265,0.4424406952849399,200,15.32,9.711807039881894,200,0.18794943314104146,0.3187369417686966,200,0.30795076399012317,0.5132466598753431,200,0.6657376481050205,0.3739927910006248,200,0.7280694277663511,0.3059732821463061,200,0.7266929381659075,0.3094865729668616,200,0.7221370912800883,0.3096999237207157,200,0.9752864524650863,0.513246659875343,200,0.7600203921447972,0.39996241793323767,200,0.9691990501839125,0.513246659875343,200,0.0613191519181389,1.3459877846332444,0.04417468637610419,0.07113235794936332,0.051832756371759305,0.04240573340284133,0.0428926506684864,0.042922219574391414,0.0711323579493633,0.05543196303631062,0.0711323579493633,0.205,0.33,13.889625,16.66,0.14378685491144347,0.2326232301755687,0.2393542067404717,0.38098889959072796,0.6144736370876486,0.716149344838198,0.6828154156730694,0.7704408969038571,0.6798630284985716,0.7685531606950655,0.6785942145263135,0.7634582430591715,0.9015435026611869,1.0419078625794969,0.703101407575313,0.8158419737569373,0.8940078753698295,1.0400919072853714
C,36,seller,BoulwareTBNegotiator,0.14,0.34785776565376275,200,13.29,9.582013090910063,200,0.10281965118697876,0.2564333685026642,200,0.16209434254500343,0.399138083763744,200,0.7703647113395772,0.29607426323598535,200,0.816353557941967,0.22517890422334086,200,0.8123445357772151,0.23070636850154574,200,0.8063120978898926,0.23191145465923366,200,1.121142873910206,0.39913808376374393,200,0.8736832594422644,0.31103998438130986,200,1.1150554716290322,0.3991380837637439,200,0.0482106266565066,1.327999261064152,0.03553985166298556,0.055317716149192925,0.041033799376719325,0.03120820391067016,0.03197427137555164,0.03214128779597861,0.05531771614919292,0.04310794250653168,0.05531771614919291,0.09,0.19,11.999375,14.58,0.07078143318579168,0.1415876704911821,0.11043783107766822,0.2198513319012641,0.729385638626645,0.8090771757147642,0.7847130309125417,0.8468512926396609,0.7799590978045506,0.841719220700715,0.7734857807913053,0.8355968429410772,1.0647921700335314,1.172099843767309,0.8282272502688771,0.9175056605158437,1.0577461414455538,1.1696003629755858
C,36,seller,ConcederTBNegotiator,0.435,0.4970010565896779,200,9.315,7.7528257127748805,200,0.15967682862164076,0.22176113097924213,200,0.4861264972933322,0.5546056924521567,200,0.5280539489963849,0.4129471084311599,200,0.6419095943471206,0.32073331541117983,200,0.6454108109472245,0.31978969101481763,200,0.6432154897501384,0.31847165739568517,200,0.7971107191618774,0.5546056924521567,200,0.6211717591575165,0.4321926494496388,200,0.7910233168807034,0.5546056924521567,200,0.0688808322048023,1.074486824432667,0.030734524705727972,0.07686442741944584,0.05723154932603774,0.044451369646819054,0.04432058997774514,0.04413791983780074,0.07686442741944584,0.05989884522814472,0.07686442741944584,0.37,0.505,8.244874999999999,10.39025,0.13020507873851114,0.19214298340055982,0.4053602625892377,0.5610684327878744,0.47039699668013707,0.5862974024821435,0.5958075987381368,0.6880839139703055,0.5999302569023491,0.6888940739739756,0.5988200060841452,0.6854856254600346,0.7177299970186635,0.8730084854337047,0.5599645784390184,0.681508206810407,0.7137745689618177,0.868156025122231
C,36,seller,GeniusBOABaselineNegotiator,0.145,0.3529844046834772,200,13.255,9.548078551211262,200,0.10786804552579282,0.2641596604139596,200,0.1666194504461906,0.4020389513941765,200,0.7664112599894563,0.2998562110848228,200,0.815421991365069,0.22461237077189633,200,0.811052605840548,0.23098847135544973,200,0.8048729457350503,0.23257021824278185,200,1.1166177660090189,0.40203895139417645,200,0.8701569372290675,0.31330057002614164,200,1.110530363727845,0.4020389513941765,200,0.04892114257613752,1.3232961738092086,0.0366106610901507,0.05571975589106239,0.041557950606840664,0.031129686380194213,0.032013368836385205,0.03223258777061524,0.05571975589106238,0.043421243692558724,0.05571975589106239,0.1,0.195,11.919875,14.540124999999998,0.07459715444644748,0.14427295744561663,0.11369399647590057,0.22178897820169818,0.7226111019284113,0.8080616474089409,0.7824869030156557,0.8461589272274384,0.7790939461693825,0.8418883621482771,0.7730394863116655,0.8363558593540447,1.0600655880044518,1.169007491715834,0.82510595534469,0.9105778214400221,1.053155920918761,1.166281578760559
